6,1.198410962411455,22.467603789780803,11.394063846504412,0.8779135589537126
7,1.1516816126991714,21.893838762090713,11.354058203301014,2.0563990097634623
8,1.1465644392408272,22.54093261119957,11.590408462504266,2.0801210092411777
9,1.141838863132713,23.882246295125448,12.212928915917825,1.653989443930473
10,1.1424230599296117,24.04182789604411,12.872263533219233,2.1431411189102345
11,1.150053730608968,24.180301716062875,11.580060972842254,2.3212944011048537
12,1.1539233483664353,20.102965991816365,11.062020569608606,2.1007587398100016
13,1.1496758017931514,21.504300973913384,11.569514764852343,1.8157755068291699
14,1.1514788341917779,20.034715968299736,11.412821032850545,2.0258033283908485
15,1.146979551583075,23.301293132014578,11.655567006138881,2.303907026285902
16,1.1520942581508464,22.26786005617087,11.381206928492347,5.484995507036677
17,1.1531639306178885,20.439454898647732,11.480851026532159,1.7825203919693282
18,1.1540782868099793,21.68275189733093,11.8885174748627,2.0889514679339576
19,1.1555982177846031,21.968712723175866,12.068282320929612,1.8860940309921168
20,1.153436597246812,22.05760025747159,11.913005289204275,2.6473157047286677
21,1.1593925603382642,20.311672145911785,11.170624630199088,2.4533674461489237
22,1.1567652448548102,23.880698610273832,11.813276916031628,1.8688893745598967
23,1.156984213018215,19.366825281421768,11.592678593637107,2.2303559448092196
24,1.157874768483613,21.794540331757663,11.959343714659893,2.460834419306505
25,1.1622789320381288,23.155254279059434,12.564603990763997,2.127823771076436
26,1.1615324545333683,21.102914475949994,12.123014247744695,4.878975811053283
27,1.1626643312280514,22.595278722745388,11.53951800691752,3.155457171611158
28,1.1638368232193905,19.89894071227622,11.971474855473952,2.631032907557468
29,1.1712727487202927,19.174249489455413,11.612496762718733,2.798062088210527
30,1.1662352538549918,22.089266249934024,12.098155286060196,3.2965955990021856
31,1.1726088145059907,17.767670048191558,11.156388291317029,2.7221754607048028
32,1.1736377321226514,22.362417314168223,11.464014001291003,2.5313181585574305
33,1.1689917740122469,22.151110035199142,11.85927017173361,3.8258276441912185
34,1.176589372484099,21.803907373563565,11.756198213612528,4.111275869653945
35,1.1726897145819486,22.83352915611996,11.574620181436687,2.9640607825958494
36,1.1726513965665062,20.848027559635746,11.771991338872148,3.19480218471503
37,1.1824635123452558,21.78057838990498,11.318235784580752,3.299243851836602
38,1.1815809424524835,22.822737384048175,11.430228970881462,3.544182998612107
39,1.18294156219697,22.651685084842835,11.112596543202129,3.725032878101137
40,1.1871308806748788,22.394714252799766,11.2317022385542,3.7271386001146785
41,1.1777595321847332,23.757769239197234,11.995201293799143,3.195216478634842
