# Threshold data for D02
#
# Format: [+/-], [Strip#], [LLD_threshold], [LLD_threshold_resolution], [FLD_threshold], [FLD_threshold_resolution]
#
# This file created on: Mon Nov  2 16:18:33 2009
# Data file used in analysis: dump_data_log_090312_D0-D9_Co60_back.txt
# Data file used in analysis: dump_data_log_090312_D0-D9_Co60_front.txt
# Data file used in analysis: dump_data_log_090312_D0-D9_Cs137_back.txt
# Data file used in analysis: dump_data_log_090312_D0-D9_Cs137_front.txt
# Data file used in analysis: dump_data_log_090314_D0-D9_Am241_Ba133_Co57_I129.txt
# Nuclear lines used in analysis: Co-60 1333 keV, Co-60 1173 keV, Cs-137 662 keV, Ba-133 356 keV, Ba-133 384 keV, Ba-133 303 keV, Ba-133 276 keV, Am-241 60 keV, Ba-133 81 keV, Co-57 122 keV, I-129 30 keV
#
# Analysis performed by Mark Bandstra.
#
+,  1,    54.2964,   0.0052,    33.6382,  15.8532
+,  2,    54.3108,   0.0052,    33.6382,  15.8532
+,  3,    54.3110,   0.0052,    33.6382,  15.8532
+,  4,    54.3101,   0.0052,    33.6382,  15.8532
+,  5,    54.3099,   0.0052,    33.6382,  15.8532
+,  6,    54.3101,   0.0052,    33.6382,  15.8532
+,  7,    54.3097,   0.0052,    33.6382,  15.8532
+,  8,    54.3086,   0.0052,    33.6382,  15.8532
+,  9,    54.2960,   0.0052,    33.6382,  15.8532
+, 10,    54.3092,   0.0052,    33.6382,  15.8532
+, 11,    55.4003,   0.3402,    33.6382,  15.8532
+, 12,    54.2919,   0.0052,    33.6382,  15.8532
+, 13,    50.4278,   5.2793,    33.6382,  15.8532
+, 14,    54.2398,   0.0806,    33.6382,  15.8532
+, 15,    54.3106,   0.0052,    33.6382,  15.8532
+, 16,    54.2758,   0.0541,    33.6382,  15.8532
+, 17,    54.2531,   0.0052,    33.6382,  15.8532
+, 18,    50.1209,   5.2794,    33.6382,  15.8532
+, 19,    54.3108,   0.0052,    33.6382,  15.8532
+, 20,    54.2973,   0.0052,    33.6382,  15.8532
+, 21,    54.3106,   0.0052,    33.6382,  15.8532
+, 22,    54.3104,   0.0052,    33.6382,  15.8532
+, 23,    54.3086,   0.0052,    33.6382,  15.8532
+, 24,    50.5985,   4.4150,    33.6382,  15.8532
+, 25,    54.2663,   0.0052,    33.6382,  15.8532
+, 26,    54.3101,   0.0052,    33.6382,  15.8532
+, 27,    54.2924,   0.0052,    33.6382,  15.8532
+, 28,    54.3106,   0.0052,    33.6382,  15.8532
+, 29,    51.3668,   2.3603,    32.2511,  15.5406
+, 30,    51.1006,   3.7353,    32.6915,  15.8649
+, 31,    50.4465,   4.6307,    32.2677,  15.7392
+, 32,    50.6788,   5.2107,    32.5301,  15.6680
+, 33,    54.6287,   0.0052,    33.6283,  16.1232
+, 34,    50.7122,   4.1955,    32.5733,  15.7585
+, 35,    53.7211,   0.0052,    32.9150,  15.9757
+, 36,    52.0504,   2.2625,    31.9850,  15.5098
+, 37,    53.7303,   0.0052,    32.9574,  15.9446
-,  1,    18.6724,   0.1257,    29.0299,  30.3636
-,  2,    17.6460,   0.3799,    28.0278,  31.2920
-,  3,    17.8635,   0.1204,    29.5894,  37.5555
-,  4,    16.9612,   0.0979,    28.3032,  34.6355
-,  5,    18.9200,   0.2940,    30.0299,  36.5950
-,  6,    17.6985,   0.2892,    30.5747,  39.3703
-,  7,    19.1787,   0.1275,    30.4109,  38.1515
-,  8,    16.8002,   0.0953,    25.3220,  36.2971
-,  9,    16.7648,   0.2611,    30.2710,  35.4235
-, 10,    17.5439,   0.3951,    26.9848,  33.5434
-, 11,    17.6427,   0.0998,    32.4575,  37.8930
-, 12,    18.2321,   0.1125,    28.3453,  38.0346
-, 13,    17.1944,   0.1069,    31.7368,  40.0853
-, 14,    17.2254,   0.1353,    27.9527,  37.7142
-, 15,    17.6005,   0.1307,    30.5065,  35.2056
-, 16,    18.5234,   0.2950,    29.3195,  36.7270
-, 17,    17.1491,   0.2828,    33.6844,  37.7351
-, 18,    17.9529,   0.2718,    26.5187,  32.4302
-, 19,    17.5375,   0.3333,    37.1089,  39.7233
-, 20,    17.5655,   0.2196,    33.4194,  34.9512
-, 21,    17.8518,   0.1032,    29.0645,  36.2361
-, 22,    17.9086,   0.1186,    32.4554,  38.2522
-, 23,    17.5730,   0.2004,    29.1756,  35.6110
-, 24,    19.0218,   0.1697,    32.5421,  37.6168
-, 25,    17.8975,   0.0770,    27.4136,  34.5577
-, 26,    16.4602,   0.1618,    30.1956,  35.8795
-, 27,    17.7096,   0.1125,    29.0818,  35.6415
-, 28,    17.8043,   0.1597,    31.1174,  37.0748
-, 29,    16.4142,   0.0961,    29.2711,  35.3511
-, 30,    19.1048,   0.0848,    30.5348,  33.5761
-, 31,    17.8384,   0.3851,    34.9647,  37.7010
-, 32,    18.2706,   0.3157,    31.8721,  35.2481
-, 33,    17.4264,   0.1154,    26.9893,  33.9994
-, 34,    18.4253,   0.1154,    31.8153,  35.6341
-, 35,    17.4053,   0.2661,    27.3455,  32.7259
-, 36,    17.4720,   0.1153,    35.5550,  37.9528
-, 37,    18.8479,   0.1118,    28.2162,  32.7224
