# Energy calibration data for D08
#
# Format: [+/-], [Strip#], [E_0], [E_1], [E_2], [E_3], [E_4], [F_0], [F_1], [F_2]
#
# Gives coefficients to calculate the energy from ADC channel.
# If X is the energy in ADC channels, then
#     #    E = E_0 + E_1*X + E_2*X^2 + E_3*exp(-(X/E_4)^3)
# is the corresponding energy in keV.  Once E is calculated, then
#    F = sqrt(F_0^2 + F_1^2*E + F_2^2*E^2)
# is the energy resolution in keV FWHM at energy E.
#
# This file created on: Thu Oct 15 18:53:39 2009
# Data file used in analysis: dump_data_log_090312_D0-D9_Co60_back.txt
# Data file used in analysis: dump_data_log_090312_D0-D9_Co60_front.txt
# Data file used in analysis: dump_data_log_090312_D0-D9_Cs137_back.txt
# Data file used in analysis: dump_data_log_090312_D0-D9_Cs137_front.txt
# Data file used in analysis: dump_data_log_090314_D0-D9_Am241_Ba133_Co57_I129.txt
# Nuclear lines used in analysis: Co-60 1333 keV, Co-60 1173 keV, Cs-137 662 keV, Ba-133 356 keV, Ba-133 384 keV, Ba-133 303 keV, Ba-133 276 keV, Am-241 60 keV, Ba-133 81 keV, Co-57 122 keV, I-129 30 keV
#
# Analysis performed by Mark Bandstra.
#
+,  1, -4.0264184,  0.2286430, -0.00000011694248,  2.9276456,   739.3159,  1.6320200,  0.0749861,  0.0000000
+,  2, -3.6535665,  0.2315762, -0.00000005373050,  2.7721341,   719.9994,  1.7373043,  0.1039423,  0.0000000
+,  3, -3.6103400,  0.2274368, -0.00000008325223,  2.6816794,   697.2674,  1.9465782,  0.1029321,  0.0000000
+,  4, -3.2495826,  0.2260375, -0.00000003165071,  2.6093796,   763.9685,  1.7494784,  0.0939762,  0.0000000
+,  5, -4.0779953,  0.2281100, -0.00000007561641,  3.2389746,   734.0607,  1.6421032,  0.0647069,  0.0000000
+,  6, -3.6160840,  0.2252240, -0.00000009199304,  2.7351158,   724.8916,  1.6829146,  0.0778313,  0.0000000
+,  7, -3.5533291,  0.2272981, -0.00000004854813,  2.7721515,   741.3517,  1.7784987,  0.0877826,  0.0000000
+,  8, -3.4609064,  0.2242895, -0.00000004515675,  2.4717493,   735.6076,  1.8288888,  0.0653137,  0.0000000
+,  9, -3.3493157,  0.2244576, -0.00000007775749,  2.5738280,   745.0408,  1.9106478,  0.0749517,  0.0000000
+, 10, -3.4921454,  0.2299874, -0.00000006863273,  2.7050749,   738.8367,  1.7754566,  0.0823251,  0.0000000
+, 11, -2.8727735,  0.2230304, -0.00000000947282,  2.1566383,   733.5636,  1.7474633,  0.0741058,  0.0000000
+, 12, -3.7905283,  0.2280200, -0.00000008575449,  2.8766398,   730.1945,  1.8211890,  0.0682127,  0.0000000
+, 13, -3.8371430,  0.2287931, -0.00000008319789,  3.0812614,   745.0941,  1.8237797,  0.0709596,  0.0000000
+, 14, -4.0638571,  0.2255859, -0.00000012171698,  3.0854547,   729.1336,  1.7100966,  0.0520472,  0.0000000
+, 15, -3.6406354,  0.2261056, -0.00000005612916,  2.5955336,   714.9132,  2.1324567,  0.0469680,  0.0000000
+, 16, -3.6279565,  0.2288048, -0.00000004298056,  2.6653722,   717.8220,  1.7754386,  0.0544356,  0.0000000
+, 17,  0.9769678,  0.2228223, -0.00000033856621,  0.2479236,    42.0243,  1.9169402,  0.0628586,  0.0000000
+, 18, -3.1918753,  0.2256313, -0.00000002296546,  2.2931842,   732.8499,  1.7430618,  0.0693680,  0.0000000
+, 19, -3.6939834,  0.2269674, -0.00000010027948,  3.0595371,   729.0856,  1.7659739,  0.0717221,  0.0000000
+, 20, -2.7609168,  0.2299751, -0.00000005066994,  2.3280517,   705.2477,  1.8641177,  0.0578934,  0.0000000
+, 21, -2.9387896,  0.2276359, -0.00000004005118,  2.2434144,   711.8490,  1.6791361,  0.0750612,  0.0000000
+, 22, -2.6824265,  0.2256052,  0.00000002743786,  1.9522981,   692.3252,  1.8420579,  0.0738956,  0.0000000
