# Threshold data for D03
#
# Format: [+/-], [Strip#], [LLD_threshold], [LLD_threshold_resolution], [FLD_threshold], [FLD_threshold_resolution]
#
# This file created on: Mon Nov  2 16:18:33 2009
# Data file used in analysis: dump_data_log_090312_D0-D9_Co60_back.txt
# Data file used in analysis: dump_data_log_090312_D0-D9_Co60_front.txt
# Data file used in analysis: dump_data_log_090312_D0-D9_Cs137_back.txt
# Data file used in analysis: dump_data_log_090312_D0-D9_Cs137_front.txt
# Data file used in analysis: dump_data_log_090314_D0-D9_Am241_Ba133_Co57_I129.txt
# Nuclear lines used in analysis: Co-60 1333 keV, Co-60 1173 keV, Cs-137 662 keV, Ba-133 356 keV, Ba-133 384 keV, Ba-133 303 keV, Ba-133 276 keV, Am-241 60 keV, Ba-133 81 keV, Co-57 122 keV, I-129 30 keV
#
# Analysis performed by Mark Bandstra.
#
+,  1,    19.3655,   0.4601,    61.1257,  48.1161
+,  2,    19.1475,   0.0678,    36.8756,  21.5575
+,  3,    18.8851,   0.2800,    37.1895,  23.3854
+,  4,    19.3445,   0.1099,    36.9135,  22.8033
+,  5,    18.6554,   0.1987,    35.5009,  19.9646
+,  6,    19.9657,   0.4177,    37.1587,  20.0501
+,  7,    20.9363,   0.3116,    37.7928,  19.4499
+,  8,    16.7775,   0.2995,    35.1403,  22.3683
+,  9,    17.8209,   0.3534,    35.8055,  21.5899
+, 10,    17.6616,   0.2060,    35.0513,  20.6217
+, 11,    18.6037,   0.3943,    38.7634,  21.6610
+, 12,    17.4116,   0.2079,    34.0542,  23.1012
+, 13,    16.7861,   0.0648,    36.5947,  22.3782
+, 14,    16.8460,   0.2074,    34.4860,  21.1074
+, 15,    17.2378,   0.2500,    37.7311,  22.5441
+, 16,    17.6690,   0.2943,    34.7789,  18.7129
+, 17,    18.0266,   0.3184,    37.8908,  21.2156
+, 18,    16.8207,   0.0395,    35.1811,  21.4292
+, 19,    17.1148,   0.2199,    36.5021,  19.5562
+, 20,    18.4073,   0.2484,    36.6523,  19.2223
+, 21,    17.1167,   0.2245,    33.7799,  18.9397
+, 22,    17.9114,   0.3097,    38.3005,  20.8098
+, 23,    17.6449,   0.2806,    36.6150,  19.3116
+, 24,    18.0025,   0.3761,    38.9414,  20.0937
+, 25,    17.7275,   0.3256,    37.8879,  19.3875
+, 26,    19.2675,   0.2062,    39.6756,  18.5518
+, 27,    17.6378,   0.3977,    36.8423,  16.0016
+, 28,    18.4083,   0.3407,    37.7473,  15.1081
+, 29,    17.2137,   0.3623,    37.7470,  15.7098
+, 30,    16.8927,   0.2221,    36.8714,  14.5552
+, 31,    17.0568,   0.3725,    38.5635,  15.7945
+, 32,    18.1530,   0.3516,    40.1111,  16.9610
+, 33,    18.3355,   0.3799,    36.6219,  14.3127
+, 34,    19.2462,   0.3485,    40.0952,  17.3427
+, 35,    17.4748,   0.3730,    37.0035,  14.6892
+, 36,    19.0682,   0.3116,    40.8732,  18.6932
+, 37,    19.3522,   0.2233,    40.2445,  17.3154
-,  1,    19.3605,   0.0052,    22.6004, 106.1926
-,  2,    20.2307,   0.5620,    34.1884,  34.3219
-,  3,    18.5924,   0.3373,    35.8618,  25.4781
-,  4,    17.5211,   0.5583,    31.5912,  26.6924
-,  5,    18.1024,   0.3234,    32.0951,  26.1437
-,  6,    18.0323,   0.2711,    32.5105,  24.6233
-,  7,    18.9664,   0.4276,    32.6748,  23.2812
-,  8,    18.0343,   0.0749,    29.8719,  25.2586
-,  9,    19.0450,   0.4531,    33.6810,  22.2226
-, 10,    18.4568,   0.3776,    31.6076,  22.6707
-, 11,    17.6484,   0.4766,    32.5337,  23.3797
-, 12,    18.6528,   0.3720,    30.3109,  22.1109
-, 13,    18.6715,   0.6399,    35.0795,  20.3166
-, 14,    18.5144,   0.5547,    31.1915,  21.1387
-, 15,    18.3367,   0.4532,    33.4233,  22.0305
-, 16,    18.3526,   0.3780,    33.2508,  19.7347
-, 17,    17.6899,   0.5151,    35.1779,  20.8163
-, 18,    18.0985,   0.5614,    32.9081,  17.6648
-, 19,    17.8850,   0.5910,    33.2352,  18.1360
-, 20,    17.4281,   0.4594,    35.3507,  16.4906
-, 21,    18.0855,   0.4982,    34.2528,  15.0043
-, 22,    17.7773,   0.5463,    36.0065,  14.8635
-, 23,    18.4068,   0.4660,    35.3958,  13.3119
-, 24,    19.1642,   0.5967,    36.6696,  13.7830
-, 25,    18.3701,   0.6224,    35.1610,  11.6625
-, 26,    18.9183,   0.4085,    35.8577,  11.9677
-, 27,    18.2695,   0.5995,    35.4949,  11.6462
-, 28,    18.2587,   0.6705,    35.7891,  11.4413
-, 29,    17.8151,   0.6537,    35.1008,  12.2751
-, 30,    18.3582,   0.6298,    35.3285,  14.3017
-, 31,    18.6333,   0.6660,    36.4785,  11.8800
-, 32,    18.7096,   0.6182,    36.6144,  12.2156
-, 33,    18.4098,   0.3850,    34.5709,  12.6478
-, 34,    18.5650,   0.2669,    36.1949,  12.8952
-, 35,    17.5906,   0.4522,    34.9358,  15.2793
-, 36,    19.4747,   0.7687,    37.6074,  15.0558
-, 37,    19.6986,   0.0881,    33.3143,  44.7011
