# Energy calibration data for D04
#
# Format: [+/-], [Strip#], [E_0], [E_1], [E_2], [E_3], [E_4], [F_0], [F_1], [F_2]
#
# Gives coefficients to calculate the energy from ADC channel.
# If X is the energy in ADC channels, then
#     #    E = E_0 + E_1*X + E_2*X^2 + E_3*exp(-(X/E_4)^3)
# is the corresponding energy in keV.  Once E is calculated, then
#    F = sqrt(F_0^2 + F_1^2*E + F_2^2*E^2)
# is the energy resolution in keV FWHM at energy E.
#
# This file created on: Thu Oct 15 18:53:39 2009
# Data file used in analysis: dump_data_log_090312_D0-D9_Co60_back.txt
# Data file used in analysis: dump_data_log_090312_D0-D9_Co60_front.txt
# Data file used in analysis: dump_data_log_090312_D0-D9_Cs137_back.txt
# Data file used in analysis: dump_data_log_090312_D0-D9_Cs137_front.txt
# Data file used in analysis: dump_data_log_090314_D0-D9_Am241_Ba133_Co57_I129.txt
# Nuclear lines used in analysis: Co-60 1333 keV, Co-60 1173 keV, Cs-137 662 keV, Ba-133 356 keV, Ba-133 384 keV, Ba-133 303 keV, Ba-133 276 keV, Am-241 60 keV, Ba-133 81 keV, Co-57 122 keV, I-129 30 keV
#
# Analysis performed by Mark Bandstra.
#
+,  1, -3.9333828,  0.2255661, -0.00000012616181,  3.0933259,   731.5063,  2.1514346,  0.0818382,  0.0000000
+,  2, -4.1617985,  0.2272344, -0.00000005390122,  3.0055211,   733.1357,  2.4533045,  0.0957725,  0.0000000
+,  3, -3.3790359,  0.2279467, -0.00000003096313,  2.5581477,   709.1674,  2.6328143,  0.0844989,  0.0000000
+,  4, -3.4870883,  0.2268068, -0.00000004982772,  2.6471801,   698.3656,  2.5111081,  0.0860163,  0.0000000
+,  5, -3.2473901,  0.2316431, -0.00000002703210,  2.4332789,   709.5964,  2.2945884,  0.0853735,  0.0000000
+,  6, -3.0114310,  0.2261030, -0.00000004161517,  2.5779981,   723.8614,  2.2990726,  0.0762449,  0.0000000
+,  7, -3.3197842,  0.2236234, -0.00000003490353,  2.4491632,   697.6966,  2.4419755,  0.0791129,  0.0000000
+,  8, -3.9021191,  0.2246516, -0.00000006083367,  2.7622845,   750.0096,  3.0092772,  0.0717515,  0.0000000
+,  9, -3.2373542,  0.2283130, -0.00000001344675,  2.4772210,   713.0725,  2.5587289,  0.0745203,  0.0000000
+, 10, -3.2402149,  0.2287885, -0.00000003204698,  2.4665763,   713.7237,  2.6712809,  0.0657765,  0.0000000
+, 11, -3.0971855,  0.2274319, -0.00000005953758,  2.5802247,   728.7945,  2.5723220,  0.0676525,  0.0000000
+, 12, -3.3228143,  0.2261367, -0.00000007857812,  2.7502554,   737.6660,  2.8989552,  0.0634063,  0.0000000
+, 13, -3.8880154,  0.2260724, -0.00000006763267,  2.7792969,   697.7380,  2.4216687,  0.0712940,  0.0000000
+, 14, -3.2196598,  0.2246630, -0.00000004156806,  2.4201705,   708.1906,  2.6887109,  0.0741663,  0.0000000
+, 15, -3.2017301,  0.2285228, -0.00000002589475,  2.4849868,   734.7650,  2.6237981,  0.0824413,  0.0000000
+, 16, -3.7839280,  0.2276380, -0.00000006142973,  2.7356941,   716.9779,  2.5335969,  0.0750012,  0.0000000
+, 17, -3.5112967,  0.2268384, -0.00000003786909,  2.7454532,   737.3390,  2.5577682,  0.0710804,  0.0000000
+, 18, -4.0849248,  0.2275078, -0.00000007864546,  2.8722657,   727.2231,  3.1123153,  0.0894056,  0.0000000
+, 19, -3.6100746,  0.2274056, -0.00000007154649,  2.6755283,   715.7542,  2.4295093,  0.0763459,  0.0000000
+, 20, -3.1273393,  0.2264306, -0.00000000416728,  2.4270668,   717.7307,  2.7555204,  0.0744380,  0.0000000
+, 21, -4.1208971,  0.2271495, -0.00000006350861,  2.8828475,   740.4465,  3.1046523,  0.0784161,  0.0000000
+, 22, -3.5865203,  0.2248566, -0.00000005991719,  2.9216497,   733.8603,  2.6316610,  0.0714704,  0.0000000
+, 23, -3.5585561,  0.2265190, -0.00000003458877,  2.5602551,   722.2662,  2.5703927,  0.0752384,  0.0000000
+, 24, -3.8802802,  0.2256749, -0.00000004230535,  2.8628928,   710.1684,  2.7685196,  0.0661875,  0.0000000
+, 25, -3.7771343,  0.2296708, -0.00000003831563,  2.6123303,   717.0806,  2.8214396,  0.0602532,  0.0000000
+, 26, -3.9353962,  0.2240520, -0.00000007296271,  2.7441927,   772.3150,  2.6408224,  0.0786954,  0.0000000
+, 27, -3.2036925,  0.2287280, -0.00000001952564,  2.2785652,   729.1264,  2.9739290,  0.0700802,  0.0000000
+, 28, -3.4680682,  0.2276656, -0.00000002565465,  2.4957909,   733.8996,  2.9079661,  0.0807179,  0.0000000
+, 29, -3.6855589,  0.2270782, -0.00000006722498,  2.8512159,   734.8893,  3.0692078,  0.0794721,  0.0000000
+, 30, -3.3498978,  0.2255011, -0.00000005283160,  2.6925278,   717.9634,  2.9755199,  0.0732872,  0.0000000
+, 31, -3.9894546,  0.2270060, -0.00000007721073,  3.1025607,   740.6598,  3.2823940,  0.0789779,  0.0000000
+, 32, -3.4197023,  0.2254444, -0.00000002970894,  2.4089861,   746.0988,  3.7217824,  0.0848959,  0.0000000
+, 33, -3.6318939,  0.2244009, -0.00000005154108,  2.4297435,   763.9542,  3.8253023,  0.1089644,  0.0000000
+, 34, -3.6146004,  0.2262913, -0.00000006883466,  2.5062389,   768.3194,  4.0530768,  0.0823862,  0.0000000
+, 35, -3.1250724,  0.2248393, -0.00000005059644,  2.3753761,   757.0986,  4.2661956,  0.1116377,  0.0000000
+, 36, -3.3136585,  0.2249337, -0.00000006045465,  2.4295584,   747.0794,  4.3888697,  0.1081964,  0.0000000
+, 37, -4.5212519,  0.2240317, -0.00000018627860,  3.3414591,   840.2622,  5.0806355,  0.0997074,  0.0000000
-,  1,  0.3288311,  0.2202323,  0.00000067801329,  1.2000000,   740.0000,  1.7965199,  0.0678054,  0.0000000
-,  2, -3.0672842,  0.2269054, -0.00000006560034,  2.3798225,   746.7109,  2.1046865,  0.0636756,  0.0000000
-,  3, -2.5199992,  0.2246545, -0.00000002829585,  1.9718943,   714.4012,  2.0896695,  0.0497703,  0.0000000
-,  4, -3.3803826,  0.2273978, -0.00000003737496,  2.5445285,   746.0716,  2.3236749,  0.0429628,  0.0000000
-,  5, -2.4877649,  0.2279689, -0.00000001878274,  1.9473631,   743.7822,  2.0004842,  0.0563347,  0.0000000
-,  6, -2.8068796,  0.2269427, -0.00000003188531,  2.2623756,   708.9062,  2.2527805,  0.0513185,  0.0000000
-,  7, -3.7511738,  0.2261970, -0.00000009680804,  3.0503955,   753.8246,  2.1339895,  0.0404773,  0.0000000
-,  8, -2.9326359,  0.2267086, -0.00000003668912,  2.3116627,   754.9064,  2.2077359,  0.0560438,  0.0000000
-,  9, -3.1600064,  0.2274899, -0.00000002767516,  2.5583333,   764.4194,  2.0969211,  0.0544565,  0.0000000
-, 10, -2.8978070,  0.2272553, -0.00000002363245,  2.3688713,   725.5328,  2.1465924,  0.0558015,  0.0000000
-, 11, -3.6453824,  0.2300247, -0.00000008602447,  2.8982677,   699.5549,  2.0351757,  0.0716978,  0.0000000
-, 12, -3.9565419,  0.2334368, -0.00000008201934,  3.0117856,   717.2536,  2.1223459,  0.1120046,  0.0000000
-, 13, -2.7627291,  0.2265414, -0.00000001924660,  2.2590868,   718.8014,  2.0063675,  0.0631831,  0.0000000
-, 14, -3.1167219,  0.2269626, -0.00000004393399,  2.4553783,   695.6774,  2.2026682,  0.0632369,  0.0000000
-, 15, -3.2672751,  0.2264127, -0.00000003771496,  2.5717853,   727.0717,  2.1794207,  0.0440040,  0.0000000
-, 16, -3.3164758,  0.2263642, -0.00000003982318,  2.6330016,   722.9574,  2.0437344,  0.0516199,  0.0000000
-, 17, -3.5910873,  0.2265134, -0.00000006516171,  2.8291312,   735.5524,  2.1183262,  0.0504870,  0.0000000
-, 18, -3.0711946,  0.2237366, -0.00000004645888,  2.4021623,   741.4083,  2.1581834,  0.0548186,  0.0000000
-, 19, -3.3376010,  0.2258918, -0.00000006002381,  2.5593748,   730.6671,  2.1314714,  0.0477326,  0.0000000
-, 20, -3.2615982,  0.2273421, -0.00000005048233,  2.5359994,   744.1137,  2.1353504,  0.0553758,  0.0000000
-, 21, -3.3128111,  0.2279964, -0.00000007881460,  2.6813778,   727.5300,  2.1445430,  0.0571454,  0.0000000
-, 22, -0.8304670,  0.2242225,  0.00000014470167,  3.4246885,   205.2422,  2.1249784,  0.0517094,  0.0000000
-, 23, -3.0448523,  0.2295988, -0.00000003083280,  2.2866273,   714.7177,  2.0857521,  0.0605116,  0.0000000
-, 24, -3.1848900,  0.2299831, -0.00000005412758,  2.5272647,   752.2227,  2.1263256,  0.0648781,  0.0000000
-, 25, -3.2238797,  0.2292640, -0.00000005033536,  2.4289644,   717.5992,  2.1645435,  0.0615262,  0.0000000
-, 26, -3.6447559,  0.2264419, -0.00000004892781,  2.8178509,   723.1072,  2.0960764,  0.0641613,  0.0000000
-, 27, -3.1353142,  0.2242005, -0.00000004577682,  2.5493008,   753.1506,  2.1468870,  0.0589788,  0.0000000
-, 28, -3.3868610,  0.2237105, -0.00000006150290,  2.7394023,   758.7584,  2.0191583,  0.0618246,  0.0000000
-, 29, -3.2197999,  0.2283680, -0.00000005157682,  2.5573361,   744.2468,  2.1614599,  0.0545685,  0.0000000
-, 30, -3.1005561,  0.2271472, -0.00000003173348,  2.6553671,   723.8185,  1.9355795,  0.0735873,  0.0000000
-, 31, -3.2712941,  0.2242737, -0.00000005620707,  2.5610141,   753.8924,  1.9995388,  0.0639585,  0.0000000
-, 32, -3.4455948,  0.2267135, -0.00000007573446,  2.7470261,   747.5884,  2.1383259,  0.0642696,  0.0000000
-, 33, -3.3141790,  0.2266727, -0.00000003554995,  2.6051313,   724.5647,  2.2078300,  0.0679457,  0.0000000
-, 34, -2.9301906,  0.2265759, -0.00000001817089,  2.5080082,   681.2709,  2.1124107,  0.0890997,  0.0000000
-, 35, -3.2268768,  0.2264836, -0.00000004670282,  2.6928015,   691.4813,  1.9406899,  0.0907687,  0.0000000
-, 36, -3.5554831,  0.2290020, -0.00000007147509,  2.7864771,   723.5055,  1.8653066,  0.1287261,  0.0000000
-, 37,  0.3288311,  0.2202323,  0.00000067801329,  1.2000000,   740.0000,  1.7938670,  0.0866999,  0.0000000
