# Linear depth calibration data (by pixel) for D08
#
# Format: [Positive Strip #], [Negative Strip #], [CTD Mean Front], [CTD Mean Back], 
#            [CTD FWHM Front], [CTD FWHM Back]
#
# Provides mean timing in a given pixel for events at front and back
# surfaces of the detector.  Back is defined as the face of detectors
# closest to the dewar, and Front is the other face.
#
# Data file used in analysis for front: ctd_fit_D08_0060_081222_front.idlsave
# Data file used in analysis for back:  ctd_fit_D08_0060_081222_back.idlsave
# Nuclear line used in analysis: Am-241 60 keV
#
# Bad fits have been replaced with average values.
#
# Analysis performed by Mark Bandstra on Mon Jan  5 17:42:36 2009
#
 1,  1,  125.757, -181.934,   36.578,   37.629
 1,  2,  125.757, -181.934,   36.578,   37.629
 1,  3,  125.757, -181.934,   36.578,   37.629
 1,  4,  125.757, -181.934,   36.578,   37.629
 1,  5,  131.434, -183.936,   41.531,   34.205
 1,  6,  130.671, -182.229,   32.430,   43.159
 1,  7,  131.353, -176.026,   38.967,   34.869
 1,  8,  132.119, -178.656,   37.648,   38.851
 1,  9,  133.453, -174.892,   37.349,   40.738
 1, 10,  129.827, -178.289,   41.658,   36.279
 1, 11,  127.008, -184.950,   42.570,   27.413
 1, 12,  129.722, -181.553,   36.978,   36.576
 1, 13,  126.687, -178.315,   35.190,   41.475
 1, 14,  123.397, -177.794,   27.011,   39.952
 1, 15,  127.020, -184.063,   42.340,   33.769
 1, 16,  126.503, -182.284,   38.660,   35.718
 1, 17,  127.497, -180.507,   35.809,   30.236
 1, 18,  125.027, -178.664,   37.614,   40.096
 1, 19,  126.927, -182.226,   34.104,   38.744
 1, 20,  125.482, -186.042,   34.586,   34.619
 1, 21,  132.398, -172.046,   39.878,   41.378
 1, 22,  124.079, -184.494,   41.661,   41.968
 1, 23,  129.045, -179.767,   34.611,   37.472
 1, 24,  122.161, -185.298,   31.021,   34.720
 1, 25,  124.517, -176.552,   34.973,   13.979
 1, 26,  121.195, -184.987,   29.588,   26.054
 1, 27,  122.361, -180.123,   39.223,   38.699
 1, 28,  125.967, -177.384,   35.220,   43.667
 1, 29,  120.418, -183.849,   37.079,   11.698
 1, 30,  123.052, -181.927,   40.733,   44.943
 1, 31,  124.056, -179.343,   40.327,   44.902
 1, 32,  123.520, -181.400,   38.530,   31.998
 1, 33,  124.131, -183.873,   31.119,   42.217
 1, 34,  125.757, -184.307,   36.578,   47.573
 1, 35,  125.757, -181.934,   36.578,   37.629
 1, 36,  125.757, -181.934,   36.578,   37.629
 1, 37,  125.757, -181.934,   36.578,   37.629
 2,  1,  125.757, -181.934,   36.578,   37.629
 2,  2,  125.757, -181.934,   36.578,   37.629
 2,  3,  125.757, -181.934,   36.578,   37.629
 2,  4,  132.916, -184.212,   39.414,   36.765
 2,  5,  126.151, -179.924,   38.283,   40.351
 2,  6,  129.018, -180.358,   43.184,   36.890
 2,  7,  127.163, -176.923,   48.385,   33.404
 2,  8,  124.907, -179.282,   36.060,   39.061
