# Linear depth calibration data (by pixel) for D04
#
# Format: [Positive Strip #], [Negative Strip #], [CTD Mean Front], [CTD Mean Back], 
#            [CTD FWHM Front], [CTD FWHM Back]
#
# Provides mean timing in a given pixel for events at front and back
# surfaces of the detector.  Back is defined as the face of detectors
# closest to the dewar, and Front is the other face.
#
# Data file used in analysis for front: ctd_fit_D04_0060_081222_front.idlsave
# Data file used in analysis for back:  ctd_fit_D04_0060_081222_back.idlsave
# Nuclear line used in analysis: Am-241 60 keV
#
# Bad fits have been replaced with average values.
#
# Analysis performed by Mark Bandstra on Mon Jan  5 17:42:34 2009
#
 1,  1,  110.760, -165.592,   32.774,   39.272
 1,  2,  110.760, -165.592,   32.774,   39.272
 1,  3,  110.760, -165.592,   32.774,   39.272
 1,  4,  110.760, -165.592,   32.774,   39.272
 1,  5,  108.941, -171.549,   21.807,   19.743
 1,  6,  109.329, -159.435,   26.424,   56.027
 1,  7,  119.196, -167.405,   29.537,   21.034
 1,  8,  108.287, -171.950,   31.418,   24.208
 1,  9,  112.437, -129.746,   25.265,  116.571
 1, 10,  107.664, -160.949,   33.630,   51.137
 1, 11,  106.700, -165.048,   27.620,   70.431
 1, 12,  114.471, -159.864,   32.374,   63.716
 1, 13,  109.971, -175.838,   33.470,   27.868
 1, 14,  107.613, -165.936,   33.636,   55.224
 1, 15,  116.415, -161.080,   24.882,   38.213
 1, 16,  112.564, -170.898,   28.567,   22.100
 1, 17,  110.707, -164.892,   43.938,   58.402
 1, 18,  108.515, -170.865,   25.214,   33.220
 1, 19,  106.922, -164.553,   40.079,   44.176
 1, 20,  115.238, -168.470,   21.997,   24.187
 1, 21,  107.278, -167.840,   34.306,   30.010
 1, 22,  109.187, -174.757,   18.893,   23.955
 1, 23,  110.666, -164.080,   30.870,   35.153
 1, 24,  114.125, -164.851,   29.172,   24.047
 1, 25,  101.258, -172.451,   26.588,   35.569
 1, 26,  113.595, -164.885,   24.274,   35.837
 1, 27,  105.573, -166.281,   35.314,   44.599
 1, 28,  108.858, -170.487,   31.249,   27.930
 1, 29,  110.841, -182.614,   22.497,   86.662
 1, 30,  113.237, -157.769,   27.597,   77.443
 1, 31,  108.603, -170.986,   27.639,   30.884
 1, 32,  110.925, -163.045,   26.451,   61.862
 1, 33,  109.403, -168.608,   31.305,   39.110
 1, 34,  110.760, -165.592,   32.774,   39.272
 1, 35,  110.760, -165.592,   32.774,   39.272
 1, 36,  110.760, -165.592,   32.774,   39.272
 1, 37,  110.760, -165.592,   32.774,   39.272
 2,  1,  110.760, -165.592,   32.774,   39.272
 2,  2,  110.760, -165.592,   32.774,   39.272
 2,  3,  110.760, -172.646,   32.774,   40.652
 2,  4,  113.641, -166.511,   28.883,   35.986
 2,  5,  110.183, -161.103,   24.188,   57.725
 2,  6,  110.900, -161.149,   29.240,   39.869
 2,  7,  112.984, -161.142,   24.124,   39.402
 2,  8,  109.038, -164.891,   29.162,   57.139
 2,  9,  113.796, -154.584,   24.580,   58.530
 2, 10,  111.468, -170.336,   33.111,   17.748
 2, 11,  105.472, -173.169,   49.050,   25.662
 2, 12,  113.932, -156.254,   33.191,   47.050
 2, 13,  111.897, -161.496,   32.645,   50.870
 2, 14,  108.140, -162.368,   36.675,   50.678
 2, 15,  116.951, -152.606,   32.469,   47.566
 2, 16,  115.148, -157.678,   31.323,   47.564
 2, 17,  116.732, -158.956,   30.978,   44.760
 2, 18,  109.918, -162.332,   30.425,   32.716
 2, 19,  107.401, -162.534,   36.318,   40.138
 2, 20,  115.098, -162.369,   26.071,   41.023
 2, 21,  109.048, -165.982,   35.945,   35.629
 2, 22,  110.115, -166.376,   33.077,   45.090
 2, 23,  112.030, -156.116,   29.797,   40.054
 2, 24,  116.366, -157.536,   22.035,   48.308
 2, 25,  111.276, -159.429,   24.636,   50.405
 2, 26,  111.771, -164.497,   35.535,   32.217
 2, 27,  110.266, -165.971,   26.513,   43.195
 2, 28,  112.373, -164.500,   29.789,   34.725
 2, 29,  111.163, -158.433,   29.674,   54.149
 2, 30,  114.405, -163.659,   31.318,   35.790
 2, 31,  113.544, -146.038,   23.324,  118.452
 2, 32,  109.028, -167.353,   32.363,   33.768
 2, 33,  112.665, -162.444,   28.184,   33.408
 2, 34,  117.366, -158.246,   25.396,   38.408
 2, 35,  110.760, -157.719,   32.774,   68.278
 2, 36,  110.760, -165.592,   32.774,   39.272
 2, 37,  110.760, -165.592,   32.774,   39.272
 3,  1,  110.760, -165.592,   32.774,   39.272
 3,  2,  110.760, -162.166,   32.774,   39.793
 3,  3,  109.536, -162.592,   34.902,   32.125
 3,  4,   99.421, -171.081,   28.083,   32.866
 3,  5,  103.705, -172.758,   33.353,   38.424
 3,  6,  102.756, -173.477,   39.238,   46.238
 3,  7,  106.315, -163.956,   28.960,   43.981
 3,  8,  101.345, -168.562,   32.665,   38.545
 3,  9,  107.903, -166.926,   31.267,   37.959
 3, 10,  102.693, -174.847,   28.164,   32.347
 3, 11,  103.935, -173.597,   38.395,   24.135
