#
# NCT Balloon flight aspect file for the May 17, 2009 flight
#
# This file is in the following format:
#  01, 02, 03, 04, 05, 06, 07,         08,         09,         10,        11,         12,     13,      14,     15,     16,    17 
#FrmC, YY, MM, DD, hh, mm, ss,   GCU-time,  dGPS-time,  UHF-Clock,  latitude,  longitude,    alt, heading,  pitch,   roll, good-flag 
#
#  01. GCU Housekeeping Frame Counter 
#  02. GCU time: YY [Year] in UT 
#  03. GCU time: MM [Month] in UT
#  04. GCU time: DD [Day] in UT
#  05. GCU time: hh [Hour] in UT
#  06. GCU time: mm [Minute] in UT
#  07. GCU time: ss [Second] in UT
#  08. GCU time: Linux time in second 
#  09. dGPS time: Linux time in second  (hkp2.GPSTime+SECINWEEK*hkp2.GPSWeek+GPS_SEC_OFFSET) (*Note) 
#  10. UHF Clock: 10 MHz clock to synchronize clocks among card cages 
#  11. dGPS aspect: Latitude of the antenna beacon from dGPS 
#  12. dGPS aspect: Longitude of the antenna beacon from dGPS 
#  13. dGPS aspect: Altitude of the antenna beacon from dGPS
#  14. dGPS aspect: Heading of the antenna baseline from dGPS 
#  15. dGPS aspect: Pitch angle of the antenna baseline from dGPS () 
#  16. dGPS aspect: Roll angle of the antenna baseline from dGPS 
#  17. GPS Good flags: (from MSb to LSb) Differential-Correction, dGPS-Attitude, SIP2, SIP1, LOCAL 
#
#  *Note: GPS_SEC_OFFSET=3159648001
#         number of seconds between the Unix Epoch (00:00 1 Jan 1970)
#         and the GPS Epoch (00:00 6 Jan 1980)
#         source: http://ldas-cit.ligo.caltech.edu/doc/tcl_docs/html/gpstimetcl.html
#
# All angles are in degrees (Heading, Pitch, Roll).
#
# This file created by Alan Chiu using gse on Feb. 26, 2010
#
#
00007, 09, 05, 17, 12, 44, 34, 1242564274, 1242564246, 4229102331,  34.49116, -104.21767,   1246,  157.64,  -1.20,   0.94, 11001 
00011, 09, 05, 17, 12, 44, 38, 1242564278, 1242564250, 4269473073,  34.49116, -104.21767,   1246,  156.82,  -1.22,   0.91, 11001 
00015, 09, 05, 17, 12, 44, 42, 1242564282, 1242564254,   14819310,  34.49116, -104.21767,   1246,  157.38,  -1.21,   0.90, 11001 
00019, 09, 05, 17, 12, 44, 46, 1242564286, 1242564258,   55255022,  34.49116, -104.21767,   1246,  158.59,  -0.94,   0.86, 11001 
00023, 09, 05, 17, 12, 44, 50, 1242564290, 1242564262,   95643564,  34.49116, -104.21767,   1246,  157.54,  -1.21,   1.02, 11001 
00027, 09, 05, 17, 12, 44, 54, 1242564294, 1242564266,  136022529,  34.49116, -104.21767,   1246,  155.90,  -1.35,   1.06, 11001 
00031, 09, 05, 17, 12, 44, 58, 1242564298, 1242564270,  176401400,  34.49116, -104.21767,   1247,  156.61,  -1.25,   1.06, 11001 
00035, 09, 05, 17, 12, 45, 02, 1242564302, 1242564274,  216780367,  34.49116, -104.21767,   1247,  157.47,  -1.11,   1.04, 11001 
00039, 09, 05, 17, 12, 45, 06, 1242564306, 1242564278,  257159363,  34.49116, -104.21767,   1247,  156.96,  -1.21,   1.09, 11001 
00043, 09, 05, 17, 12, 45, 10, 1242564310, 1242564282,  297473343,  34.49116, -104.21767,   1247,  156.83,  -1.19,   1.13, 11001 
00047, 09, 05, 17, 12, 45, 14, 1242564314, 1242564286,  337917951,  34.49116, -104.21767,   1247,  157.75,  -1.10,   1.27, 11001 
00051, 09, 05, 17, 12, 45, 18, 1242564318, 1242564290,  378288110,  34.49116, -104.21767,   1247,  158.53,  -1.04,   1.20, 11001 
00055, 09, 05, 17, 12, 45, 23, 1242564323, 1242564294,  418667254,  34.49116, -104.21767,   1247,  158.28,  -1.06,   1.17, 11001 
00059, 09, 05, 17, 12, 45, 27, 1242564327, 1242564298,  460045644,  34.49116, -104.21767,   1247,  157.45,  -1.23,   1.18, 11001 
00063, 09, 05, 17, 12, 45, 31, 1242564331, 1242564302,  500524599,  34.49116, -104.21767,   1247,  155.41,  -1.35,   1.03, 11001 
00067, 09, 05, 17, 12, 45, 35, 1242564335, 1242564307,  541378047,  34.49116, -104.21767,   1247,  155.13,  -1.26,   1.03, 11001 
00071, 09, 05, 17, 12, 45, 39, 1242564339, 1242564311,  581691573,  34.49116, -104.21767,   1247,  158.51,  -1.05,   1.17, 11001 
00075, 09, 05, 17, 12, 45, 43, 1242564343, 1242564315,  622005176,  34.49116, -104.21767,   1247,  157.04,  -1.36,   1.02, 11001 
00079, 09, 05, 17, 12, 45, 47, 1242564347, 1242564319,  662449639,  34.49116, -104.21767,   1247,  154.78,  -1.32,   0.51, 11001 
00083, 09, 05, 17, 12, 45, 51, 1242564351, 1242564323,  702828543,  34.49116, -104.21767,   1247,  155.77,  -1.24,   0.87, 11001 
00087, 09, 05, 17, 12, 45, 55, 1242564355, 1242564327,  743198719,  34.49116, -104.21767,   1247,  156.79,  -1.33,   0.96, 11001 
00091, 09, 05, 17, 12, 46, 00, 1242564360, 1242564331,  783577852,  34.49116, -104.21767,   1247,  155.18,  -1.32,   0.51, 11001 
00095, 09, 05, 17, 12, 46, 04, 1242564364, 1242564335,  823956802,  34.49116, -104.21767,   1247,  154.38,  -1.29,   0.60, 11001 
00099, 09, 05, 17, 12, 46, 08, 1242564368, 1242564339,  864337851,  34.49116, -104.21767,   1247,  156.54,  -1.23,   0.79, 11001 
00103, 09, 05, 17, 12, 46, 12, 1242564372, 1242564343,  904723429,  34.49116, -104.21767,   1247,  158.58,  -1.19,   0.75, 11001 
00107, 09, 05, 17, 12, 46, 16, 1242564376, 1242564347,  945037198,  34.49116, -104.21766,   1247,  157.26,  -1.23,   0.80, 11001 
00111, 09, 05, 17, 12, 46, 20, 1242564380, 1242564351,  985481951,  34.49116, -104.21767,   1247,  155.89,  -1.22,   0.82, 11001 
00115, 09, 05, 17, 12, 46, 24, 1242564384, 1242564355, 1025860755,  34.49116, -104.21767,   1247,  156.68,  -1.25,   0.87, 11001 
00119, 09, 05, 17, 12, 46, 28, 1242564388, 1242564359, 1066239675,  34.49116, -104.21767,   1247,  159.22,  -1.10,   0.75, 11001 
00123, 09, 05, 17, 12, 46, 32, 1242564392, 1242564363, 1106618532,  34.49116, -104.21766,   1247,  158.42,  -1.20,   0.79, 11001 
00127, 09, 05, 17, 12, 46, 36, 1242564396, 1242564367, 1146988708,  34.49116, -104.21767,   1247,  158.25,  -1.19,   0.92, 11001 
00131, 09, 05, 17, 12, 46, 40, 1242564400, 1242564371, 1187376881,  34.49116, -104.21767,   1247,  158.49,  -1.10,   0.99, 11001 
00135, 09, 05, 17, 12, 46, 44, 1242564404, 1242564375, 1227690691,  34.49116, -104.21767,   1247,  158.55,  -1.11,   1.02, 11001 
00139, 09, 05, 17, 12, 46, 48, 1242564408, 1242564379, 1268135075,  34.49116, -104.21767,   1247,  157.79,  -1.15,   0.98, 11001 
00143, 09, 05, 17, 12, 46, 52, 1242564412, 1242564383, 1308505251,  34.49116, -104.21767,   1247,  157.18,  -1.21,   0.98, 11001 
00147, 09, 05, 17, 12, 46, 56, 1242564416, 1242564387, 1350292669,  34.49116, -104.21767,   1247,  156.08,  -1.26,   0.93, 11001 
00151, 09, 05, 17, 12, 47, 00, 1242564420, 1242564391, 1390672028,  34.49116, -104.21767,   1247,  155.37,  -1.26,   0.97, 11001 
00155, 09, 05, 17, 12, 47, 04, 1242564424, 1242564396, 1431022225,  34.49116, -104.21767,   1247,  157.57,  -1.14,   1.13, 11001 
00159, 09, 05, 17, 12, 47, 08, 1242564428, 1242564400, 1471721367,  34.49116, -104.21767,   1247,  159.97,  -1.01,   0.96, 11001 
00163, 09, 05, 17, 12, 47, 12, 1242564432, 1242564404, 1512099078,  34.49116, -104.21767,   1247,  155.37,  -1.39,   0.93, 11001 
00167, 09, 05, 17, 12, 47, 16, 1242564436, 1242564408, 1552477971,  34.49116, -104.21767,   1247,  155.34,  -1.35,   0.88, 11001 
00171, 09, 05, 17, 12, 47, 20, 1242564440, 1242564412, 1592865267,  34.49116, -104.21767,   1247,  159.05,  -1.08,   1.04, 11001 
00175, 09, 05, 17, 12, 47, 24, 1242564444, 1242564416, 1633244565,  34.49116, -104.21767,   1247,  158.61,  -1.01,   1.20, 11001 
00179, 09, 05, 17, 12, 47, 28, 1242564448, 1242564420, 1673623009,  34.49116, -104.21767,   1247,  157.65,  -1.10,   1.11, 11001 
00183, 09, 05, 17, 12, 47, 32, 1242564452, 1242564424, 1714002179,  34.49116, -104.21766,   1247,  159.45,  -1.01,   0.98, 11001 
00187, 09, 05, 17, 12, 47, 36, 1242564456, 1242564428, 1754381272,  34.49116, -104.21766,   1247,  157.02,  -1.40,   0.87, 11001 
00191, 09, 05, 17, 12, 47, 41, 1242564461, 1242564432, 1794760924,  34.49116, -104.21766,   1247,  155.75,  -1.20,   0.92, 11001 
00195, 09, 05, 17, 12, 47, 45, 1242564465, 1242564436, 1835074173,  34.49116, -104.21766,   1247,  158.23,  -1.07,   1.05, 11001 
00199, 09, 05, 17, 12, 47, 49, 1242564469, 1242564440, 1875509885,  34.49116, -104.21766,   1247,  158.40,  -1.02,   1.02, 11001 
00203, 09, 05, 17, 12, 47, 53, 1242564473, 1242564444, 1915897485,  34.49116, -104.21766,   1247,  156.60,  -1.27,   0.66, 11001 
00207, 09, 05, 17, 12, 47, 57, 1242564477, 1242564448, 1956276621,  34.49116, -104.21766,   1247,  156.28,  -1.27,   0.64, 11001 
00211, 09, 05, 17, 12, 48, 01, 1242564481, 1242564452, 1996656035,  34.49116, -104.21766,   1247,  157.41,  -1.26,   0.90, 11001 
00215, 09, 05, 17, 12, 48, 05, 1242564485, 1242564456, 2037034864,  34.49116, -104.21766,   1247,  158.73,  -0.99,   1.07, 11001 
00219, 09, 05, 17, 12, 48, 09, 1242564489, 1242564460, 2077413909,  34.49116, -104.21766,   1247,  156.67,  -1.17,   0.73, 11001 
00223, 09, 05, 17, 12, 48, 13, 1242564493, 1242564464, 2117792932,  34.49116, -104.21766,   1247,  155.56,  -1.09,   0.56, 11001 
00227, 09, 05, 17, 12, 48, 17, 1242564497, 1242564468, 2158106243,  34.49116, -104.21766,   1247,  156.23,  -1.15,   0.56, 11001 
00231, 09, 05, 17, 12, 48, 21, 1242564501, 1242564472, 2198551261,  34.49116, -104.21766,   1246,  157.13,  -1.33,   0.86, 11001 
00235, 09, 05, 17, 12, 48, 25, 1242564505, 1242564476, 2238930034,  34.49116, -104.21766,   1246,  156.50,  -1.23,   0.73, 11001 
00239, 09, 05, 17, 12, 48, 29, 1242564509, 1242564480, 2279300210,  34.49116, -104.21766,   1246,  156.69,  -1.31,   0.68, 11001 
00243, 09, 05, 17, 12, 48, 33, 1242564513, 1242564484, 2319660285,  34.49116, -104.21766,   1246,  158.46,  -1.44,   1.12, 11001 
00247, 09, 05, 17, 12, 48, 37, 1242564517, 1242564488, 2360357929,  34.49116, -104.21766,   1246,  158.57,  -1.54,   1.06, 11001 
00251, 09, 05, 17, 12, 48, 41, 1242564521, 1242564492, 2400746360,  34.49116, -104.21766,   1246,  155.96,  -1.16,   0.66, 11001 
00255, 09, 05, 17, 12, 48, 45, 1242564525, 1242564496, 2441116665,  34.49116, -104.21766,   1246,  154.62,  -1.19,   0.81, 11001 
00259, 09, 05, 17, 12, 48, 49, 1242564529, 1242564501, 2481504383,  34.49116, -104.21766,   1246,  156.20,  -1.26,   0.73, 11001 
00263, 09, 05, 17, 12, 48, 53, 1242564533, 1242564505, 2521874559,  34.49116, -104.21766,   1246,  159.31,  -1.20,   0.96, 11001 
00267, 09, 05, 17, 12, 48, 57, 1242564537, 1242564509, 2562596107,  34.49116, -104.21766,   1246,  159.79,  -1.11,   0.85, 11001 
00271, 09, 05, 17, 12, 49, 01, 1242564541, 1242564513, 2603031855,  34.49116, -104.21766,   1246,  159.15,  -1.12,   1.15, 11001 
00275, 09, 05, 17, 12, 49, 05, 1242564545, 1242564517, 2643419722,  34.49116, -104.21766,   1247,  159.35,  -1.10,   1.32, 11001 
00279, 09, 05, 17, 12, 49, 09, 1242564549, 1242564521, 2683798755,  34.49116, -104.21766,   1246,  160.33,  -1.00,   1.03, 11001 
00283, 09, 05, 17, 12, 49, 13, 1242564553, 1242564525, 2724177651,  34.49116, -104.21766,   1246,  159.78,  -1.16,   0.88, 11001 
00287, 09, 05, 17, 12, 49, 17, 1242564557, 1242564529, 2764556522,  34.49116, -104.21766,   1247,  161.01,  -1.04,   0.74, 11001 
00291, 09, 05, 17, 12, 49, 22, 1242564562, 1242564533, 2804935604,  34.49116, -104.21766,   1247,  160.14,  -0.92,   0.97, 11001 
00295, 09, 05, 17, 12, 49, 26, 1242564566, 1242564537, 2845249558,  34.49116, -104.21766,   1247,  160.15,  -0.93,   1.08, 11001 
00299, 09, 05, 17, 12, 49, 30, 1242564570, 1242564541, 2885694112,  34.49116, -104.21766,   1247,  160.77,  -0.93,   0.90, 11001 
00303, 09, 05, 17, 12, 49, 34, 1242564574, 1242564545, 2926072847,  34.49116, -104.21766,   1247,  160.00,  -0.99,   0.73, 11001 
00307, 09, 05, 17, 12, 49, 38, 1242564578, 1242564549, 2966451754,  34.49116, -104.21766,   1247,  161.01,  -0.94,   0.69, 11001 
00311, 09, 05, 17, 12, 49, 42, 1242564582, 1242564553, 3006821930,  34.49116, -104.21766,   1247,  159.99,  -0.95,   1.05, 11001 
00315, 09, 05, 17, 12, 49, 46, 1242564586, 1242564557, 3047201018,  34.49116, -104.21766,   1247,  160.66,  -0.84,   0.98, 11001 
00319, 09, 05, 17, 12, 49, 50, 1242564590, 1242564561, 3087580298,  34.49116, -104.21766,   1247,  160.37,  -0.90,   0.96, 11001 
00323, 09, 05, 17, 12, 49, 54, 1242564594, 1242564565, 3127902457,  34.49116, -104.21766,   1247,  160.19,  -0.92,   0.85, 11001 
00327, 09, 05, 17, 12, 49, 58, 1242564598, 1242564569, 3168346761,  34.49116, -104.21766,   1247,  160.72,  -0.76,   0.78, 11001 
00331, 09, 05, 17, 12, 50, 02, 1242564602, 1242564573, 3208725522,  34.49116, -104.21766,   1247,  160.09,  -0.82,   1.05, 11001 
00335, 09, 05, 17, 12, 50, 06, 1242564606, 1242564577, 3249104861,  34.49116, -104.21766,   1247,  160.53,  -0.71,   1.04, 11001 
00339, 09, 05, 17, 12, 50, 10, 1242564610, 1242564581, 3289483748,  34.49116, -104.21766,   1247,  158.96,  -1.04,   1.13, 11001 
00343, 09, 05, 17, 12, 50, 14, 1242564614, 1242564585, 3329866138,  34.49116, -104.21766,   1247,  159.12,  -1.01,   1.14, 11001 
00347, 09, 05, 17, 12, 50, 18, 1242564618, 1242564589, 3370441589,  34.49116, -104.21766,   1247,  161.19,  -0.65,   0.87, 11001 
00351, 09, 05, 17, 12, 50, 22, 1242564622, 1242564593, 3410820810,  34.49116, -104.21766,   1247,  159.87,  -0.82,   1.15, 11001 
00355, 09, 05, 17, 12, 50, 26, 1242564626, 1242564598, 3451134568,  34.49116, -104.21766,   1247,  160.98,  -0.63,   1.00, 11001 
00359, 09, 05, 17, 12, 50, 30, 1242564630, 1242564602, 3491570280,  34.49116, -104.21766,   1247,  160.18,  -0.82,   0.97, 11001 
00363, 09, 05, 17, 12, 50, 34, 1242564634, 1242564606, 3531957998,  34.49116, -104.21766,   1247,  156.89,  -1.01,   0.99, 11001 
00367, 09, 05, 17, 12, 50, 38, 1242564638, 1242564610, 3572336943,  34.49116, -104.21766,   1247,  158.11,  -1.10,   1.06, 11001 
00371, 09, 05, 17, 12, 50, 42, 1242564642, 1242564614, 3612707247,  34.49116, -104.21766,   1247,  160.74,  -0.72,   0.93, 11001 
00375, 09, 05, 17, 12, 50, 46, 1242564646, 1242564618, 3653075565,  34.49116, -104.21766,   1247,  159.47,  -0.96,   1.20, 11001 
00379, 09, 05, 17, 12, 50, 50, 1242564650, 1242564622, 3693539710,  34.49116, -104.21766,   1247,  158.58,  -1.08,   1.10, 11001 
00383, 09, 05, 17, 12, 50, 54, 1242564654, 1242564626, 3733787459,  34.49116, -104.21766,   1247,  158.80,  -1.19,   0.90, 11001 
00387, 09, 05, 17, 12, 50, 59, 1242564659, 1242564630, 3774231912,  34.49116, -104.21766,   1247,  159.44,  -1.06,   0.91, 11001 
00391, 09, 05, 17, 12, 51, 03, 1242564663, 1242564634, 3814610936,  34.49116, -104.21766,   1247,  159.98,  -0.83,   1.07, 11001 
00395, 09, 05, 17, 12, 51, 07, 1242564667, 1242564638, 3854989882,  34.49116, -104.21766,   1247,  159.33,  -1.02,   1.17, 11001 
00399, 09, 05, 17, 12, 51, 11, 1242564671, 1242564642, 3895369148,  34.49116, -104.21766,   1247,  158.32,  -1.18,   0.93, 11001 
00403, 09, 05, 17, 12, 51, 15, 1242564675, 1242564646, 3935748125,  34.49116, -104.21766,   1247,  157.25,  -1.09,   0.85, 11001 
00407, 09, 05, 17, 12, 51, 19, 1242564679, 1242564650, 3976127037,  34.49116, -104.21766,   1247,  156.83,  -1.03,   0.76, 11001 
00411, 09, 05, 17, 12, 51, 23, 1242564683, 1242564654, 4016440427,  34.49116, -104.21766,   1247,  156.36,  -1.03,   0.87, 11001 
00415, 09, 05, 17, 12, 51, 27, 1242564687, 1242564658, 4056884975,  34.49116, -104.21766,   1247,  155.46,  -0.97,   0.99, 11001 
00419, 09, 05, 17, 12, 51, 31, 1242564691, 1242564662, 4097264234,  34.49116, -104.21766,   1247,  154.46,  -0.91,   0.82, 10001 
00423, 09, 05, 17, 12, 51, 35, 1242564695, 1242564666, 4137634410,  34.49116, -104.21766,   1247,  154.14,  -0.87,   0.90, 11001 
00427, 09, 05, 17, 12, 51, 39, 1242564699, 1242564670, 4178046623,  34.49116, -104.21766,   1247,  155.46,  -0.93,   0.92, 11001 
00431, 09, 05, 17, 12, 51, 43, 1242564703, 1242564674, 4218392214,  34.49116, -104.21766,   1247,  156.46,  -1.11,   1.01, 11001 
00435, 09, 05, 17, 12, 51, 47, 1242564707, 1242564678, 4258779825,  34.49116, -104.21766,   1247,  156.16,  -0.94,   1.12, 11001 
00439, 09, 05, 17, 12, 51, 51, 1242564711, 1242564682,    4191770,  34.49116, -104.21766,   1247,  156.58,  -0.87,   0.96, 11001 
00443, 09, 05, 17, 12, 51, 55, 1242564715, 1242564686,   44561946,  34.49116, -104.21766,   1248,  156.37,  -0.85,   0.85, 11001 
00447, 09, 05, 17, 12, 51, 59, 1242564719, 1242564690,   84949725,  34.49116, -104.21766,   1248,  155.25,  -0.92,   1.00, 11001 
00451, 09, 05, 17, 12, 52, 03, 1242564723, 1242564694,  125328580,  34.49116, -104.21766,   1247,  156.22,  -1.10,   1.07, 11001 
00455, 09, 05, 17, 12, 52, 07, 1242564727, 1242564698,  165698756,  34.49116, -104.21766,   1247,  156.98,  -0.96,   1.07, 11001 
00459, 09, 05, 17, 12, 52, 11, 1242564731, 1242564702,  206077975,  34.49116, -104.21766,   1247,  156.05,  -0.82,   1.05, 11001 
00463, 09, 05, 17, 12, 52, 15, 1242564735, 1242564707,  246465821,  34.49116, -104.21766,   1247,  154.32,  -0.90,   0.91, 11001 
00467, 09, 05, 17, 12, 52, 19, 1242564739, 1242564711,  286845069,  34.49116, -104.21766,   1247,  153.49,  -1.14,   0.94, 11001 
00471, 09, 05, 17, 12, 52, 23, 1242564743, 1242564715,  327158356,  34.49116, -104.21766,   1247,  154.50,  -0.93,   1.16, 11001 
00475, 09, 05, 17, 12, 52, 27, 1242564747, 1242564719,  367602907,  34.49116, -104.21766,   1247,  155.47,  -0.91,   1.53, 11001 
00479, 09, 05, 17, 12, 52, 31, 1242564751, 1242564723,  407982530,  34.49116, -104.21766,   1247,  156.71,  -0.98,   1.44, 11001 
00483, 09, 05, 17, 12, 52, 35, 1242564755, 1242564727,  448361009,  34.49116, -104.21766,   1247,  157.17,  -0.94,   1.12, 11001 
00487, 09, 05, 17, 12, 52, 40, 1242564760, 1242564731,  488764991,  34.49116, -104.21766,   1247,  157.27,  -0.97,   1.11, 11001 
00491, 09, 05, 17, 12, 52, 44, 1242564764, 1242564735,  529087482,  34.49116, -104.21766,   1247,  157.77,  -0.86,   1.13, 10001 
00495, 09, 05, 17, 12, 52, 48, 1242564768, 1242564739,  569588730,  34.49116, -104.21766,   1247,  159.09,  -0.84,   1.03, 11001 
00499, 09, 05, 17, 12, 52, 52, 1242564772, 1242564743,  609993342,  34.49116, -104.21766,   1247,  157.87,  -0.96,   1.06, 11001 
00503, 09, 05, 17, 12, 52, 56, 1242564776, 1242564747,  650355651,  34.49116, -104.21766,   1247,  155.40,  -0.94,   1.35, 11001 
00507, 09, 05, 17, 12, 53, 00, 1242564780, 1242564751,  690734653,  34.49116, -104.21766,   1247,  156.50,  -1.01,   1.14, 11001 
00511, 09, 05, 17, 12, 53, 04, 1242564784, 1242564755,  731113463,  34.49116, -104.21766,   1247,  159.98,  -0.73,   0.95, 11001 
00515, 09, 05, 17, 12, 53, 08, 1242564788, 1242564759,  771483639,  34.49116, -104.21766,   1247,  160.91,  -0.60,   0.93, 11001 
00519, 09, 05, 17, 12, 53, 12, 1242564792, 1242564763,  811862601,  34.49116, -104.21766,   1247,  159.02,  -0.70,   1.03, 11001 
00523, 09, 05, 17, 12, 53, 16, 1242564796, 1242564767,  852250690,  34.49116, -104.21766,   1247,  159.21,  -0.93,   1.03, 11001 
00527, 09, 05, 17, 12, 53, 20, 1242564800, 1242564771,  892629831,  34.49116, -104.21766,   1247,  160.23,  -0.85,   0.96, 11001 
00531, 09, 05, 17, 12, 53, 24, 1242564804, 1242564775,  933008893,  34.49116, -104.21766,   1247,  159.67,  -0.93,   0.96, 11001 
00535, 09, 05, 17, 12, 53, 28, 1242564808, 1242564779,  973387912,  34.49116, -104.21766,   1247,  159.95,  -0.81,   0.97, 11001 
00539, 09, 05, 17, 12, 53, 32, 1242564812, 1242564783, 1013752320,  34.49116, -104.21766,   1247,  160.32,  -0.89,   1.10, 11001 
00543, 09, 05, 17, 12, 53, 36, 1242564816, 1242564787, 1055236608,  34.49116, -104.21766,   1247,  158.66,  -0.97,   1.12, 11001 
00547, 09, 05, 17, 12, 53, 40, 1242564820, 1242564791, 1095624860,  34.49116, -104.21766,   1247,  157.10,  -1.08,   1.06, 11001 
00551, 09, 05, 17, 12, 53, 44, 1242564824, 1242564795, 1135939202,  34.49116, -104.21766,   1247,  155.30,  -1.15,   1.13, 11001 
00555, 09, 05, 17, 12, 53, 48, 1242564828, 1242564800, 1176374914,  34.49116, -104.21766,   1247,  154.47,  -1.05,   1.12, 11001 
00559, 09, 05, 17, 12, 53, 52, 1242564832, 1242564804, 1216761530,  34.49116, -104.21766,   1247,  155.39,  -0.95,   1.26, 11001 
00563, 09, 05, 17, 12, 53, 56, 1242564836, 1242564808, 1257140832,  34.49116, -104.21766,   1247,  159.31,  -1.01,   1.30, 11001 
00567, 09, 05, 17, 12, 54, 00, 1242564840, 1242564812, 1297519859,  34.49116, -104.21766,   1247,  159.80,  -1.14,   1.37, 11001 
00571, 09, 05, 17, 12, 54, 04, 1242564844, 1242564816, 1337898239,  34.49116, -104.21766,   1247,  158.77,  -1.04,   1.25, 11001 
00575, 09, 05, 17, 12, 54, 08, 1242564848, 1242564820, 1378277381,  34.49116, -104.21766,   1247,  160.28,  -1.20,   1.22, 11001 
00579, 09, 05, 17, 12, 54, 12, 1242564852, 1242564824, 1418656465,  34.49115, -104.21766,   1247,  159.25,  -1.12,   1.36, 11001 
00583, 09, 05, 17, 12, 54, 16, 1242564856, 1242564828, 1459026641,  34.49115, -104.21766,   1247,  156.18,  -1.16,   1.29, 11001 
00587, 09, 05, 17, 12, 54, 21, 1242564861, 1242564832, 1499414682,  34.49115, -104.21766,   1247,  155.46,  -1.15,   1.30, 11001 
00591, 09, 05, 17, 12, 54, 25, 1242564865, 1242564836, 1539793854,  34.49115, -104.21766,   1247,  155.97,  -1.09,   1.21, 11001 
00595, 09, 05, 17, 12, 54, 29, 1242564869, 1242564840, 1580144931,  34.49115, -104.21766,   1247,  156.53,  -1.17,   1.16, 11001 
00599, 09, 05, 17, 12, 54, 33, 1242564873, 1242564844, 1620842787,  34.49115, -104.21766,   1247,  156.33,  -1.29,   1.21, 11001 
00603, 09, 05, 17, 12, 54, 37, 1242564877, 1242564848, 1661230459,  34.49115, -104.21766,   1247,  157.20,  -1.12,   1.37, 11001 
00607, 09, 05, 17, 12, 54, 41, 1242564881, 1242564852, 1701609888,  34.49115, -104.21766,   1247,  158.85,  -1.09,   1.20, 11001 
00611, 09, 05, 17, 12, 54, 45, 1242564885, 1242564856, 1741988942,  34.49115, -104.21766,   1247,  158.59,  -1.07,   1.13, 11001 
00615, 09, 05, 17, 12, 54, 49, 1242564889, 1242564860, 1782359118,  34.49115, -104.21766,   1247,  157.19,  -1.24,   1.20, 11001 
00619, 09, 05, 17, 12, 54, 53, 1242564893, 1242564864, 1822746680,  34.49116, -104.21766,   1247,  155.41,  -1.33,   1.25, 11001 
00623, 09, 05, 17, 12, 54, 57, 1242564897, 1242564868, 1863060275,  34.49116, -104.21766,   1247,  155.81,  -1.35,   1.27, 11001 
00627, 09, 05, 17, 12, 55, 01, 1242564901, 1242564872, 1903505152,  34.49115, -104.21766,   1247,  156.49,  -1.33,   1.25, 11001 
00631, 09, 05, 17, 12, 55, 05, 1242564905, 1242564876, 1943910359,  34.49115, -104.21766,   1247,  156.88,  -1.23,   1.16, 11001 
00635, 09, 05, 17, 12, 55, 09, 1242564909, 1242564880, 1985862244,  34.49115, -104.21766,   1247,  157.19,  -1.35,   1.14, 11001 
00639, 09, 05, 17, 12, 55, 13, 1242564913, 1242564884, 2026241070,  34.49115, -104.21766,   1247,  156.63,  -1.48,   1.30, 11001 
00643, 09, 05, 17, 12, 55, 17, 1242564917, 1242564889, 2066611886,  34.49115, -104.21766,   1247,  156.41,  -1.44,   1.17, 11001 
00647, 09, 05, 17, 12, 55, 21, 1242564921, 1242564893, 2106990220,  34.49115, -104.21766,   1247,  157.16,  -1.46,   1.15, 11001 
00651, 09, 05, 17, 12, 55, 25, 1242564925, 1242564897, 2147378431,  34.49115, -104.21766,   1247,  158.38,  -1.29,   1.15, 11001 
00655, 09, 05, 17, 12, 55, 29, 1242564929, 1242564901, 2187757230,  34.49115, -104.21766,   1247,  158.75,  -1.24,   1.11, 11001 
00659, 09, 05, 17, 12, 55, 33, 1242564933, 1242564905, 2228136593,  34.49115, -104.21766,   1247,  157.32,  -1.46,   1.33, 11001 
00663, 09, 05, 17, 12, 55, 37, 1242564937, 1242564909, 2268523453,  34.49115, -104.21766,   1247,  155.85,  -1.48,   1.29, 11001 
00667, 09, 05, 17, 12, 55, 41, 1242564941, 1242564913, 2308894398,  34.49115, -104.21766,   1247,  156.26,  -1.53,   1.27, 11001 
00671, 09, 05, 17, 12, 55, 45, 1242564945, 1242564917, 2349264574,  34.49115, -104.21766,   1247,  158.17,  -1.30,   1.23, 11001 
00675, 09, 05, 17, 12, 55, 49, 1242564949, 1242564921, 2389652130,  34.49115, -104.21766,   1247,  160.46,  -1.24,   1.23, 11001 
00679, 09, 05, 17, 12, 55, 53, 1242564953, 1242564925, 2430031129,  34.49115, -104.21766,   1247,  160.74,  -1.30,   1.32, 11001 
00683, 09, 05, 17, 12, 55, 58, 1242564958, 1242564929, 2470401305,  34.49115, -104.21766,   1247,  159.62,  -1.23,   1.33, 11001 
00687, 09, 05, 17, 12, 56, 02, 1242564962, 1242564933, 2510861710,  34.49115, -104.21766,   1247,  158.89,  -1.33,   1.44, 11001 
00691, 09, 05, 17, 12, 56, 06, 1242564966, 1242564937, 2551368148,  34.49115, -104.21766,   1247,  159.40,  -1.37,   1.37, 11001 
00695, 09, 05, 17, 12, 56, 10, 1242564970, 1242564941, 2591747276,  34.49115, -104.21766,   1247,  159.24,  -1.40,   1.31, 11001 
