# Threshold data for D09
#
# Format: [+/-], [Strip#], [LLD_threshold], [LLD_threshold_resolution], [FLD_threshold], [FLD_threshold_resolution]
#
# This file created on: Mon Nov  2 16:18:34 2009
# Data file used in analysis: dump_data_log_090312_D0-D9_Co60_back.txt
# Data file used in analysis: dump_data_log_090312_D0-D9_Co60_front.txt
# Data file used in analysis: dump_data_log_090312_D0-D9_Cs137_back.txt
# Data file used in analysis: dump_data_log_090312_D0-D9_Cs137_front.txt
# Data file used in analysis: dump_data_log_090314_D0-D9_Am241_Ba133_Co57_I129.txt
# Nuclear lines used in analysis: Co-60 1333 keV, Co-60 1173 keV, Cs-137 662 keV, Ba-133 356 keV, Ba-133 384 keV, Ba-133 303 keV, Ba-133 276 keV, Am-241 60 keV, Ba-133 81 keV, Co-57 122 keV, I-129 30 keV
#
# Analysis performed by Mark Bandstra.
#
+,  1,    17.8987,   0.2656,    41.7610,  16.8696
+,  2,    18.5198,   0.5187,    35.6636,  13.9990
+,  3,    18.3881,   0.4264,    35.0740,  13.9661
+,  4,    18.0221,   0.5122,    35.8351,  14.5596
+,  5,    17.9561,   0.2705,    41.0683,  19.1876
+,  6,    18.0083,   0.5336,    35.4101,  17.4890
+,  7,    17.9875,   0.4482,    35.1855,  15.0968
+,  8,    19.5699,   0.6742,    36.3494,  14.7400
+,  9,    18.0151,   0.2920,    35.1276,  16.0090
+, 10,    17.2990,   0.3913,    34.3916,  17.5397
+, 11,    18.1263,   0.3419,    33.9992,  16.6302
+, 12,    18.3358,   0.3570,    34.8189,  16.6342
+, 13,    17.9445,   0.4019,    34.1327,  15.9031
+, 14,    18.1283,   0.5138,    36.0421,  16.5099
+, 15,    19.2038,   0.3780,    41.1571,  19.8243
+, 16,    18.5856,   0.4163,    35.5546,  14.6835
+, 17,    18.9410,   0.4514,    35.5845,  14.5444
+, 18,    18.7105,   0.4950,    34.8665,  13.6569
+, 19,    19.1967,   0.4707,    35.8432,  14.5839
+, 20,    18.6116,   0.3396,    35.6388,  14.6128
+, 21,    18.1817,   0.3637,    35.1515,  15.2781
+, 22,    17.9168,   0.1722,    35.5449,  14.8368
+, 23,    18.6787,   0.5455,    36.1529,  14.5906
+, 24,    18.8798,   0.3619,    36.4171,  13.3314
+, 25,    15.6634,   0.1238,    34.8997,  18.5689
+, 26,    17.7019,   0.1775,    34.6454,  14.6037
+, 27,    17.9797,   0.3091,    36.3701,  13.3877
+, 28,    17.7754,   0.6394,    35.6024,  12.9643
+, 29,    18.6396,   0.5768,    37.2195,  13.6673
+, 30,    17.9475,   0.3678,    35.2585,  14.3754
+, 31,    18.0375,   0.3655,    34.4597,  14.4242
+, 32,    18.6247,   0.2038,    35.8289,  13.6160
+, 33,    18.8930,   0.6032,    36.7279,  13.8655
+, 34,    19.1330,   0.2746,    35.1901,  12.7707
+, 35,    18.3692,   0.1039,    36.1502,  13.2527
+, 36,    18.4607,   0.4888,    35.4191,  13.0538
+, 37,    18.9031,   0.6711,    36.0473,  12.1648
-,  1,    19.0053,   0.4235,    35.4789,  20.7438
-,  2,    18.6529,   0.4240,    33.4572,  16.9088
-,  3,    18.3681,   0.6281,    33.2231,  15.8276
-,  4,    17.8283,   0.4566,    33.1418,  16.6924
-,  5,    18.4086,   0.6558,    33.5714,  15.5595
-,  6,    16.9378,   0.3117,    32.6275,  17.8567
-,  7,    18.2360,   0.5514,    33.3298,  15.3923
-,  8,    17.6614,   0.5457,    33.3117,  17.1952
-,  9,    18.0839,   0.3625,    34.2153,  17.6622
-, 10,    18.8960,   0.7131,    34.5186,  17.6969
-, 11,    18.0064,   0.3162,    33.2223,  15.4063
-, 12,    17.4269,   0.6472,    33.7973,  17.1475
-, 13,    18.5845,   0.4566,    33.6749,  16.4556
-, 14,    17.6567,   0.3681,    32.9298,  16.3776
-, 15,    17.9048,   0.4889,    34.0840,  16.4921
-, 16,    17.8647,   0.3774,    33.5084,  16.1516
-, 17,    18.5895,   0.3951,    33.4922,  15.9665
-, 18,    17.4742,   0.4830,    34.0113,  15.4924
-, 19,    18.2633,   0.4938,    36.8921,  16.9577
-, 20,    17.6639,   0.3772,    33.7911,  16.1929
-, 21,    18.4522,   0.3984,    33.5001,  16.3936
-, 22,    17.9895,   0.6616,    34.0949,  16.8308
-, 23,    18.3146,   0.4975,    34.4790,  15.4422
-, 24,    18.9142,   0.4186,    34.5977,  15.7577
-, 25,    17.2642,   0.3634,    33.4988,  15.4054
-, 26,    17.2672,   0.4674,    33.8491,  15.5966
-, 27,    18.2088,   0.4341,    35.0840,  15.2616
-, 28,    19.3860,   0.4653,    33.9027,  15.3287
-, 29,    18.0952,   0.6709,    34.6555,  15.3695
-, 30,    18.0997,   0.5101,    37.7041,  16.6051
-, 31,    17.8081,   0.3474,    34.4854,  14.8013
-, 32,    17.8802,   0.3529,    36.9523,  15.9963
-, 33,    18.2386,   0.2695,    35.0769,  14.6401
-, 34,    18.3573,   0.3177,    34.2307,  16.0871
-, 35,    18.1484,   0.5794,    34.5968,  15.4076
-, 36,    18.7171,   0.5219,    34.8867,  15.8121
-, 37,    18.1751,   0.4296,    35.5289,  18.2057
