# Energy calibration data for D06
#
# Format: [+/-], [Strip#], [E_0], [E_1], [E_2], [E_3], [E_4], [F_0], [F_1], [F_2]
#
# Gives coefficients to calculate the energy from ADC channel.
# If X is the energy in ADC channels, then
#     #    E = E_0 + E_1*X + E_2*X^2 + E_3*exp(-(X/E_4)^3)
# is the corresponding energy in keV.  Once E is calculated, then
#    F = sqrt(F_0^2 + F_1^2*E + F_2^2*E^2)
# is the energy resolution in keV FWHM at energy E.
#
# This file created on: Thu Oct 15 18:53:39 2009
# Data file used in analysis: dump_data_log_090312_D0-D9_Co60_back.txt
# Data file used in analysis: dump_data_log_090312_D0-D9_Co60_front.txt
# Data file used in analysis: dump_data_log_090312_D0-D9_Cs137_back.txt
# Data file used in analysis: dump_data_log_090312_D0-D9_Cs137_front.txt
# Data file used in analysis: dump_data_log_090314_D0-D9_Am241_Ba133_Co57_I129.txt
# Nuclear lines used in analysis: Co-60 1333 keV, Co-60 1173 keV, Cs-137 662 keV, Ba-133 356 keV, Ba-133 384 keV, Ba-133 303 keV, Ba-133 276 keV, Am-241 60 keV, Ba-133 81 keV, Co-57 122 keV, I-129 30 keV
#
# Analysis performed by Mark Bandstra.
#
+,  1, -3.8787005,  0.2280758, -0.00000008612551,  2.9626568,   732.7035,  1.8732200,  0.0961960,  0.0000000
+,  2, -3.3114077,  0.2287460, -0.00000004795485,  2.5210400,   723.2997,  2.0775423,  0.0866436,  0.0000000
+,  3, -3.2471494,  0.2298925, -0.00000005368731,  2.5032343,   747.0861,  1.8470024,  0.0858467,  0.0000000
+,  4, -3.7604340,  0.2251995, -0.00000004063856,  2.4470086,   723.4435,  2.0242784,  0.0768777,  0.0000000
+,  5, -4.0049368,  0.2244038, -0.00000007586883,  2.9146404,   755.9179,  1.7864918,  0.0829122,  0.0000000
+,  6, -3.2796878,  0.2275780, -0.00000002775709,  2.4438098,   720.0423,  1.8907401,  0.0822351,  0.0000000
+,  7, -3.1504304,  0.2308400, -0.00000005962500,  2.3795783,   741.3433,  1.8829762,  0.0762582,  0.0000000
+,  8, -3.4449886,  0.2287004, -0.00000001714541,  2.5306966,   742.1281,  1.9324400,  0.0847913,  0.0000000
+,  9, -2.9948402,  0.2273059, -0.00000005116964,  2.5047750,   726.3704,  1.8813572,  0.0682110,  0.0000000
+, 10, -3.3666260,  0.2260557, -0.00000002648254,  2.4792418,   755.7741,  2.1518936,  0.0764433,  0.0000000
+, 11, -3.0561610,  0.2273621, -0.00000003205537,  2.4463682,   758.3531,  1.8456790,  0.0749213,  0.0000000
+, 12, -3.1902789,  0.2244830, -0.00000003695616,  2.5399098,   727.4524,  2.0186401,  0.0706489,  0.0000000
+, 13, -3.9355986,  0.2264369, -0.00000007400926,  2.8087851,   739.1381,  1.8470664,  0.0651474,  0.0000000
+, 14, -3.7553473,  0.2299138, -0.00000008736945,  2.8096975,   700.2113,  1.8848830,  0.0752216,  0.0000000
+, 15, -2.9045748,  0.2275368, -0.00000005784713,  2.4920764,   750.5308,  1.9620659,  0.0734422,  0.0000000
+, 16, -3.0891155,  0.2289104, -0.00000004254047,  2.4200386,   749.5806,  1.7819135,  0.0719036,  0.0000000
+, 17, -3.5791257,  0.2275309, -0.00000006838763,  2.7499477,   763.6993,  1.8855818,  0.0658925,  0.0000000
+, 18, -3.3865373,  0.2270604, -0.00000005419219,  2.5321879,   737.7147,  1.8870646,  0.0716065,  0.0000000
+, 19, -3.5832127,  0.2260681, -0.00000003599293,  2.4367928,   754.1706,  1.8011075,  0.0689481,  0.0000000
+, 20, -3.3513365,  0.2257450, -0.00000000874137,  2.3256527,   739.8811,  1.8248723,  0.0807375,  0.0000000
+, 21, -3.3589257,  0.2267941, -0.00000005476511,  2.3804217,   758.9183,  1.8440521,  0.0712679,  0.0000000
+, 22, -3.4820908,  0.2270841, -0.00000003891497,  2.4944684,   746.0816,  1.8000462,  0.0808914,  0.0000000
