# Threshold data for D08
#
# Format: [+/-], [Strip#], [LLD_threshold], [LLD_threshold_resolution], [FLD_threshold], [FLD_threshold_resolution]
#
# This file created on: Mon Nov  2 16:18:34 2009
# Data file used in analysis: dump_data_log_090312_D0-D9_Co60_back.txt
# Data file used in analysis: dump_data_log_090312_D0-D9_Co60_front.txt
# Data file used in analysis: dump_data_log_090312_D0-D9_Cs137_back.txt
# Data file used in analysis: dump_data_log_090312_D0-D9_Cs137_front.txt
# Data file used in analysis: dump_data_log_090314_D0-D9_Am241_Ba133_Co57_I129.txt
# Nuclear lines used in analysis: Co-60 1333 keV, Co-60 1173 keV, Cs-137 662 keV, Ba-133 356 keV, Ba-133 384 keV, Ba-133 303 keV, Ba-133 276 keV, Am-241 60 keV, Ba-133 81 keV, Co-57 122 keV, I-129 30 keV
#
# Analysis performed by Mark Bandstra.
#
+,  1,    17.7309,   0.4154,    36.7286,  11.0142
+,  2,    17.6750,   0.5429,    36.6762,  11.7616
+,  3,    17.2735,   0.3305,    36.3835,  12.0382
+,  4,    17.9188,   0.3707,    40.7114,  15.3702
+,  5,    18.2893,   0.5162,    37.0200,  12.2190
+,  6,    18.6719,   0.4267,    36.0786,  11.5211
+,  7,    18.3879,   0.1890,    39.9775,  14.9491
+,  8,    17.9191,   0.1710,    36.4097,  12.2281
+,  9,    18.9186,   0.4771,    35.4913,  11.9951
+, 10,    19.5246,   0.4128,    37.2488,  13.7110
+, 11,    17.4850,   0.4345,    36.3248,  13.2960
+, 12,    17.3466,   0.3589,    36.3607,  13.7068
+, 13,    16.9698,   0.4893,    35.2950,  13.8205
+, 14,    18.7791,   0.5644,    36.1306,  13.6376
+, 15,    17.7977,   0.2994,    35.5056,  14.6420
+, 16,    17.6714,   0.4235,    36.0254,  14.7711
+, 17,    19.8897,   0.4279,    36.5718,  13.7546
+, 18,    17.5296,   0.4161,    35.4696,  13.7887
+, 19,    18.6985,   0.4746,    35.5125,  13.2198
+, 20,    18.4445,   0.3583,    35.6441,  14.7884
+, 21,    17.6097,   0.3913,    35.9387,  15.0374
+, 22,    17.4539,   0.1179,    35.8397,  14.6475
+, 23,    16.6474,   0.4489,    36.4019,  15.2239
+, 24,    18.6230,   0.3513,    37.6782,  15.5247
+, 25,    17.2046,   0.5201,    40.7732,  18.9802
+, 26,    17.8713,   0.4586,    34.5443,  13.9209
+, 27,    18.6271,   0.1397,    36.4899,  13.5797
+, 28,    18.3183,   0.2772,    36.6436,  14.3406
+, 29,    17.3591,   0.4206,    41.5709,  22.8932
+, 30,    18.5409,   0.2916,    36.7408,  12.7920
+, 31,    17.2613,   0.4694,    37.0634,  15.1135
+, 32,    16.9175,   0.5504,    35.7495,  12.9701
+, 33,    17.2401,   0.6517,    36.8904,  13.3951
+, 34,    18.2845,   0.3909,    36.8451,  13.3589
+, 35,    18.0527,   0.4185,    36.4459,  12.7171
+, 36,    16.8947,   0.3828,    36.4715,  12.9142
+, 37,    17.6691,   0.3633,    36.3515,  11.0292
-,  1,    18.3617,   1.1997,    39.8967,  20.8777
-,  2,    19.1741,   0.3242,    37.1115,  13.8780
-,  3,    17.7958,   0.9551,    37.1406,  16.0155
-,  4,    19.5931,   0.5697,    37.3513,  15.0725
-,  5,    18.5295,   0.6593,    37.7752,  17.1832
-,  6,    19.4311,   0.5127,    38.4780,  14.8263
-,  7,    17.9350,   0.5884,    37.4744,  15.7098
-,  8,    18.3638,   0.8921,    37.1478,  16.6526
-,  9,    18.0766,   0.7178,    38.4050,  17.3124
-, 10,    18.9305,   0.5155,    37.1729,  16.2910
-, 11,    18.7429,   0.4027,    38.1713,  16.7617
-, 12,    18.5561,   0.6591,    36.5186,  15.6814
-, 13,    17.5933,   0.6775,    37.5430,  19.3613
-, 14,    18.3917,   0.4670,    36.3408,  15.8156
-, 15,    17.2067,   0.6318,    36.3773,  19.3637
-, 16,    18.1865,   0.1712,    37.4616,  16.2913
-, 17,    18.4029,   0.3397,    37.3808,  16.7109
-, 18,    18.3117,   0.4703,    37.8179,  15.8087
-, 19,    17.7567,   0.3961,    36.6519,  16.8437
-, 20,    17.9219,   0.4244,    37.9077,  16.0754
-, 21,    19.9458,   0.3367,    39.4387,  16.8183
-, 22,    18.8645,   0.4402,    37.6614,  15.3969
-, 23,    18.0686,   0.2593,    37.8155,  15.1043
-, 24,    17.8960,   0.7189,    38.5669,  17.2636
-, 25,    17.9943,   0.7546,    38.6507,  16.2724
-, 26,    18.3766,   0.2014,    38.0825,  16.8084
-, 27,    18.8362,   0.6331,    37.9564,  15.7592
-, 28,    18.6558,   0.4593,    38.4804,  16.0254
-, 29,    18.2487,   0.4991,    36.5495,  14.2973
-, 30,    18.1758,   0.2616,    39.3223,  16.8878
-, 31,    16.8721,   0.5723,    37.1553,  18.7812
-, 32,    18.0255,   0.3461,    38.6266,  16.4957
-, 33,    18.3610,   0.6515,    37.0367,  14.8128
-, 34,    19.1528,   0.5594,    38.6616,  15.6317
-, 35,    18.8732,   0.3929,    37.0995,  14.4713
-, 36,    17.7627,   0.3971,    37.7369,  15.7157
-, 37,    18.3702,   0.3488,    37.9330,  20.9413
