TH (LOWER) dss 0 1 n 85.5
TH (UPPER) dss 0 1 n 997.5
TH (LOWER) dss 0 1 p 85.5
TH (UPPER) dss 0 1 p 963.5
TH (LOWER) dss 0 2 n 87.5
TH (UPPER) dss 0 2 n 986.5
TH (LOWER) dss 0 2 p 81.5
TH (UPPER) dss 0 2 p 999.5
TH (LOWER) dss 0 3 n 86.5
TH (UPPER) dss 0 3 n 979.5
TH (LOWER) dss 0 3 p 85.5
TH (UPPER) dss 0 3 p 980.5
TH (LOWER) dss 0 4 n 85.5
TH (UPPER) dss 0 4 n 994.5
TH (LOWER) dss 0 4 p 85.5
TH (UPPER) dss 0 4 p 979.5
TH (LOWER) dss 0 5 n 79.5
TH (UPPER) dss 0 5 n 986.5
TH (LOWER) dss 0 5 p 91.5
TH (UPPER) dss 0 5 p 967.5
TH (LOWER) dss 0 6 n 84.5
TH (UPPER) dss 0 6 n 993.5
TH (LOWER) dss 0 6 p 85.5
TH (UPPER) dss 0 6 p 996.5
TH (LOWER) dss 0 7 n 80.5
TH (UPPER) dss 0 7 n 984.5
TH (LOWER) dss 0 7 p 81.5
TH (UPPER) dss 0 7 p 995.5
TH (LOWER) dss 0 8 n 89.5
TH (UPPER) dss 0 8 n 980.5
TH (LOWER) dss 0 8 p 82.5
TH (UPPER) dss 0 8 p 983.5
TH (LOWER) dss 0 9 n 85.5
TH (UPPER) dss 0 9 n 996.5
TH (LOWER) dss 0 9 p 83.5
TH (UPPER) dss 0 9 p 983.5
TH (LOWER) dss 0 10 n 86.5
TH (UPPER) dss 0 10 n 992.5
TH (LOWER) dss 0 10 p 81.5
TH (UPPER) dss 0 10 p 999.5
TH (LOWER) dss 0 11 n 82.5
TH (UPPER) dss 0 11 n 995.5
TH (LOWER) dss 0 11 p 84.5
TH (UPPER) dss 0 11 p 980.5
TH (LOWER) dss 0 12 n 88.5
TH (UPPER) dss 0 12 n 997.5
TH (LOWER) dss 0 12 p 81.5
TH (UPPER) dss 0 12 p 994.5
TH (LOWER) dss 0 13 n 88.5
TH (UPPER) dss 0 13 n 996.5
TH (LOWER) dss 0 13 p 91.5
TH (UPPER) dss 0 13 p 998.5
TH (LOWER) dss 0 14 n 83.5
TH (UPPER) dss 0 14 n 991.5
TH (LOWER) dss 0 14 p 82.5
TH (UPPER) dss 0 14 p 989.5
TH (LOWER) dss 0 15 n 85.5
TH (UPPER) dss 0 15 n 978.5
TH (LOWER) dss 0 15 p 88.5
TH (UPPER) dss 0 15 p 993.5
TH (LOWER) dss 0 16 n 81.5
TH (UPPER) dss 0 16 n 999.5
TH (LOWER) dss 0 16 p 87.5
TH (UPPER) dss 0 16 p 996.5
TH (LOWER) dss 0 17 n 80.5
TH (UPPER) dss 0 17 n 970.5
TH (LOWER) dss 0 17 p 85.5
TH (UPPER) dss 0 17 p 996.5
TH (LOWER) dss 0 18 n 86.5
TH (UPPER) dss 0 18 n 995.5
TH (LOWER) dss 0 18 p 83.5
TH (UPPER) dss 0 18 p 995.5
TH (LOWER) dss 0 19 n 86.5
TH (UPPER) dss 0 19 n 974.5
TH (LOWER) dss 0 19 p 87.5
TH (UPPER) dss 0 19 p 984.5
TH (LOWER) dss 0 20 n 83.5
TH (UPPER) dss 0 20 n 996.5
TH (LOWER) dss 0 20 p 88.5
TH (UPPER) dss 0 20 p 971.5
TH (LOWER) dss 0 21 n 83.5
TH (UPPER) dss 0 21 n 973.5
TH (LOWER) dss 0 21 p 83.5
TH (UPPER) dss 0 21 p 999.5
TH (LOWER) dss 0 22 n 83.5
TH (UPPER) dss 0 22 n 994.5
TH (LOWER) dss 0 22 p 83.5
TH (UPPER) dss 0 22 p 996.5
TH (LOWER) dss 0 23 n 89.5
TH (UPPER) dss 0 23 n 982.5
TH (LOWER) dss 0 23 p 85.5
TH (UPPER) dss 0 23 p 998.5
TH (LOWER) dss 0 24 n 83.5
TH (UPPER) dss 0 24 n 989.5
TH (LOWER) dss 0 24 p 87.5
TH (UPPER) dss 0 24 p 982.5
TH (LOWER) dss 0 25 n 79.5
TH (UPPER) dss 0 25 n 982.5
TH (LOWER) dss 0 25 p 85.5
TH (UPPER) dss 0 25 p 990.5
TH (LOWER) dss 0 26 n 83.5
TH (UPPER) dss 0 26 n 994.5
TH (LOWER) dss 0 26 p 81.5
TH (UPPER) dss 0 26 p 993.5
TH (LOWER) dss 0 27 n 87.5
TH (UPPER) dss 0 27 n 986.5
TH (LOWER) dss 0 27 p 82.5
TH (UPPER) dss 0 27 p 996.5
TH (LOWER) dss 0 28 n 88.5
TH (UPPER) dss 0 28 n 994.5
TH (LOWER) dss 0 28 p 82.5
TH (UPPER) dss 0 28 p 996.5
TH (LOWER) dss 0 29 n 86.5
TH (UPPER) dss 0 29 n 975.5
TH (LOWER) dss 0 29 p 87.5
TH (UPPER) dss 0 29 p 995.5
TH (LOWER) dss 0 30 n 82.5
TH (UPPER) dss 0 30 n 997.5
TH (LOWER) dss 0 30 p 78.5
TH (UPPER) dss 0 30 p 982.5
TH (LOWER) dss 0 31 n 136.5
TH (UPPER) dss 0 31 n 973.5
TH (LOWER) dss 0 31 p 83.5
TH (UPPER) dss 0 31 p 999.5
TH (LOWER) dss 0 32 n 79.5
TH (UPPER) dss 0 32 n 989.5
TH (LOWER) dss 0 32 p 82.5
TH (UPPER) dss 0 32 p 994.5
TH (LOWER) dss 0 33 n 83.5
TH (UPPER) dss 0 33 n 996.5
TH (LOWER) dss 0 33 p 84.5
TH (UPPER) dss 0 33 p 933.5
TH (LOWER) dss 0 34 n 87.5
TH (UPPER) dss 0 34 n 982.5
TH (LOWER) dss 0 34 p 80.5
TH (UPPER) dss 0 34 p 991.5
TH (LOWER) dss 0 35 n 87.5
TH (UPPER) dss 0 35 n 977.5
TH (LOWER) dss 0 35 p 85.5
TH (UPPER) dss 0 35 p 998.5
TH (LOWER) dss 0 36 n 92.5
TH (UPPER) dss 0 36 n 960.5
TH (LOWER) dss 0 36 p 80.5
TH (UPPER) dss 0 36 p 991.5
TH (LOWER) dss 0 37 n 101.5
TH (UPPER) dss 0 37 n 967.5
TH (LOWER) dss 0 37 p 87.5
TH (UPPER) dss 0 37 p 963.5
TH (LOWER) dss 1 1 n 82.5
TH (UPPER) dss 1 1 n 986.5
TH (LOWER) dss 1 1 p 84.5
TH (UPPER) dss 1 1 p 952.5
