TH (LOWER) dss 0 1 n 147.5
TH (UPPER) dss 0 1 n 864.5
TH (LOWER) dss 0 1 p 94.5
TH (UPPER) dss 0 1 p 789.5
TH (LOWER) dss 0 2 n 92.5
TH (UPPER) dss 0 2 n 853.5
TH (LOWER) dss 0 2 p 85.5
TH (UPPER) dss 0 2 p 859.5
TH (LOWER) dss 0 3 n 90.5
TH (UPPER) dss 0 3 n 779.5
TH (LOWER) dss 0 3 p 86.5
TH (UPPER) dss 0 3 p 890.5
TH (LOWER) dss 0 4 n 86.5
TH (UPPER) dss 0 4 n 894.5
TH (LOWER) dss 0 4 p 86.5
TH (UPPER) dss 0 4 p 972.5
TH (LOWER) dss 0 5 n 78.5
TH (UPPER) dss 0 5 n 927.5
TH (LOWER) dss 0 5 p 91.5
TH (UPPER) dss 0 5 p 819.5
TH (LOWER) dss 0 6 n 86.5
TH (UPPER) dss 0 6 n 850.5
TH (LOWER) dss 0 6 p 87.5
TH (UPPER) dss 0 6 p 990.5
TH (LOWER) dss 0 7 n 79.5
TH (UPPER) dss 0 7 n 904.5
TH (LOWER) dss 0 7 p 82.5
TH (UPPER) dss 0 7 p 922.5
TH (LOWER) dss 0 8 n 92.5
TH (UPPER) dss 0 8 n 862.5
TH (LOWER) dss 0 8 p 84.5
TH (UPPER) dss 0 8 p 788.5
TH (LOWER) dss 0 9 n 89.5
TH (UPPER) dss 0 9 n 960.5
TH (LOWER) dss 0 9 p 86.5
TH (UPPER) dss 0 9 p 918.5
TH (LOWER) dss 0 10 n 95.5
TH (UPPER) dss 0 10 n 965.5
TH (LOWER) dss 0 10 p 81.5
TH (UPPER) dss 0 10 p 997.5
TH (LOWER) dss 0 11 n 86.5
TH (UPPER) dss 0 11 n 981.5
TH (LOWER) dss 0 11 p 84.5
TH (UPPER) dss 0 11 p 791.5
TH (LOWER) dss 0 12 n 86.5
TH (UPPER) dss 0 12 n 832.5
TH (LOWER) dss 0 12 p 81.5
TH (UPPER) dss 0 12 p 891.5
TH (LOWER) dss 0 13 n 101.5
TH (UPPER) dss 0 13 n 961.5
TH (LOWER) dss 0 13 p 92.5
TH (UPPER) dss 0 13 p 967.5
TH (LOWER) dss 0 14 n 86.5
TH (UPPER) dss 0 14 n 833.5
TH (LOWER) dss 0 14 p 83.5
TH (UPPER) dss 0 14 p 879.5
TH (LOWER) dss 0 15 n 90.5
TH (UPPER) dss 0 15 n 849.5
TH (LOWER) dss 0 15 p 92.5
TH (UPPER) dss 0 15 p 917.5
TH (LOWER) dss 0 16 n 81.5
TH (UPPER) dss 0 16 n 941.5
TH (LOWER) dss 0 16 p 87.5
TH (UPPER) dss 0 16 p 897.5
TH (LOWER) dss 0 17 n 87.5
TH (UPPER) dss 0 17 n 797.5
TH (LOWER) dss 0 17 p 87.5
TH (UPPER) dss 0 17 p 893.5
TH (LOWER) dss 0 18 n 86.5
TH (UPPER) dss 0 18 n 987.5
TH (LOWER) dss 0 18 p 84.5
TH (UPPER) dss 0 18 p 933.5
TH (LOWER) dss 0 19 n 93.5
TH (UPPER) dss 0 19 n 867.5
TH (LOWER) dss 0 19 p 90.5
TH (UPPER) dss 0 19 p 923.5
TH (LOWER) dss 0 20 n 83.5
TH (UPPER) dss 0 20 n 989.5
TH (LOWER) dss 0 20 p 89.5
TH (UPPER) dss 0 20 p 869.5
TH (LOWER) dss 0 21 n 86.5
TH (UPPER) dss 0 21 n 889.5
TH (LOWER) dss 0 21 p 86.5
TH (UPPER) dss 0 21 p 821.5
TH (LOWER) dss 0 22 n 84.5
TH (UPPER) dss 0 22 n 900.5
TH (LOWER) dss 0 22 p 83.5
TH (UPPER) dss 0 22 p 966.5
TH (LOWER) dss 0 23 n 93.5
TH (UPPER) dss 0 23 n 964.5
TH (LOWER) dss 0 23 p 85.5
TH (UPPER) dss 0 23 p 927.5
TH (LOWER) dss 0 24 n 84.5
TH (UPPER) dss 0 24 n 812.5
TH (LOWER) dss 0 24 p 88.5
TH (UPPER) dss 0 24 p 901.5
TH (LOWER) dss 0 25 n 85.5
TH (UPPER) dss 0 25 n 834.5
TH (LOWER) dss 0 25 p 85.5
TH (UPPER) dss 0 25 p 903.5
TH (LOWER) dss 0 26 n 91.5
TH (UPPER) dss 0 26 n 963.5
TH (LOWER) dss 0 26 p 81.5
TH (UPPER) dss 0 26 p 992.5
TH (LOWER) dss 0 27 n 97.5
TH (UPPER) dss 0 27 n 902.5
TH (LOWER) dss 0 27 p 87.5
TH (UPPER) dss 0 27 p 856.5
TH (LOWER) dss 0 28 n 92.5
TH (UPPER) dss 0 28 n 930.5
TH (LOWER) dss 0 28 p 86.5
TH (UPPER) dss 0 28 p 929.5
TH (LOWER) dss 0 29 n 88.5
TH (UPPER) dss 0 29 n 995.5
TH (LOWER) dss 0 29 p 90.5
TH (UPPER) dss 0 29 p 905.5
TH (LOWER) dss 0 30 n 87.5
TH (UPPER) dss 0 30 n 875.5
TH (LOWER) dss 0 30 p 80.5
TH (UPPER) dss 0 30 p 965.5
TH (LOWER) dss 0 31 n 137.5
TH (UPPER) dss 0 31 n 812.5
TH (LOWER) dss 0 31 p 84.5
TH (UPPER) dss 0 31 p 893.5
TH (LOWER) dss 0 32 n 82.5
TH (UPPER) dss 0 32 n 882.5
TH (LOWER) dss 0 32 p 90.5
TH (UPPER) dss 0 32 p 900.5
TH (LOWER) dss 0 33 n 87.5
TH (UPPER) dss 0 33 n 878.5
TH (LOWER) dss 0 33 p 87.5
TH (UPPER) dss 0 33 p 933.5
TH (LOWER) dss 0 34 n 87.5
TH (UPPER) dss 0 34 n 928.5
