0	0	-7.121972767087925e-05	1.5029610424531792
0	1	-3.0353580169784067e-05	3.2227037469938384
1	0	-0.0002520116924904503	1.6403085351545008
1	1	-0.0015849091495629963	5.757512980621352
2	0	0.0030923521753815075	0.5072925388106558
2	1	0.0008075502729703032	2.998229985326774
3	0	6.46961085134512e-05	1.8906163337732913
3	1	0.0017684146682374058	2.2443304671774973
4	0	0.0004408474335183543	1.4909486034983703
4	1	0.0015250214418082164	2.05622157567939
5	0	7.68284135629349e-05	1.7523984188561372
5	1	-4.621071925114961e-05	3.984450366655142
6	0	-0.00048137917609553506	2.1588209015205235
6	1	0.0011816376701439455	1.6716095011841758
7	0	-0.0009367591083146998	1.9552100993939305
7	1	-0.00010664964436313262	3.886098054776057
8	0	0.0009909453684862068	1.8371459492230038
8	1	0.00043439998437544425	4.260271164111003
9	0	0.000554876044169295	1.5753592317315415
9	1	0.0023277422602634434	2.7104500339217084
10	0	0.0008026784683995425	1.4238992963422696
10	1	7.937708734662152e-05	3.3865557540276585
11	0	-0.0016442296919341182	2.364625211145955
11	1	0.001333274081968705	2.2097879748168445
