#STRIP_ID,Detector,Side,Strip,TAC_calibration,TAC_calibration_error,TAC_offset,TAC_offset_error
64,0,0,32,0.4331645207716815,0.0006410414682602,-519.4184537501642,6.512229114705868
65,0,0,33,0.4464631567400904,0.0001877831975884,-510.4345270262294,1.8471470060598376
66,0,0,34,0.4526436316574847,0.0006323187618278,-619.0171783396856,6.283037245325352
67,0,0,35,0.4468527924684647,0.0010028828748504,-651.7608419232297,10.166092794825268
68,0,0,36,0.4471357535090447,0.0002763407712955,-527.6889725946043,2.7245696509466217
69,0,0,37,0.4363349240519947,0.00089195476875,-556.5991016920103,9.069562816481191
70,0,0,38,0.4350600465209827,0.0004337532031991,-525.4331225917035,4.393077663662767
71,0,0,39,0.4351013420941085,0.0003718578064962,-492.56919142064254,3.738432962127096
72,0,0,40,0.438070188304993,0.000128731934096,-548.6303560556806,1.301499466075568
73,0,0,41,0.4343813112390431,0.0008080318091387,-579.5704935443913,8.294894593061606
74,0,0,42,0.4297978925385372,0.0005438787956243,-525.4345357657728,5.575879208501049
75,0,0,43,0.4436187745343765,0.0009312318727368,-663.0828723010493,9.531821125720274
76,0,0,44,0.4440523960533249,0.0004837066624206,-588.4407521227859,4.866809056906579
77,0,0,45,0.4419035630016443,0.000912721083913,-555.090054587973,9.160724813680112
78,0,0,46,0.4413560152270065,0.000323681706528,-546.4118227762134,3.2465199402128646
79,0,0,47,0.4397486524067672,0.0005368945258379,-580.074412704198,5.444850617062662
80,0,0,48,0.4366746565558558,0.0008376669547997,-598.2544567636972,8.588958493754236
81,0,0,49,0.4372438338314309,0.0008196914420188,-590.5632431958721,8.379624699740056
82,0,0,50,0.4464359003205305,0.0007310935316675,-628.5021540278203,7.380702004329938
83,0,0,51,0.4442593519459515,0.0008861746580285,-653.3909614328084,9.038655068288229
84,0,0,52,0.441360719570381,0.0005356317370971,-604.927962424515,5.44166230611545
85,0,0,53,0.4439000078356253,0.0006406732928974,-601.6978525314976,6.467027674629861
86,0,0,54,0.4441628847728454,0.0012730909304322,-696.3617799192177,13.108271539471206
87,0,0,55,0.4459805145970006,0.0005302762704335,-624.754069519683,5.354478269744438
88,0,0,56,0.4360929520348257,0.0006403377890226,-609.3158291003156,6.590281398033235
89,0,0,57,0.4400534265017047,0.0004847883142725,-527.4464331615295,4.85641448266552
90,0,0,58,0.4459937246339001,0.0003150828843104,-505.2654486631808,3.0990410969506543
91,0,0,59,0.4453453606071419,0.0005373572925047,-589.4639700987899,5.392123032158531
92,0,0,60,0.449994868299392,0.0004931093030072,-513.6992554668716,4.815938153206794
93,0,0,61,0.4461432441066072,0.0003551224869619,-575.2354653946257,3.546050923882213
94,0,0,62,0.4417224709634678,0.0008409364975044,-605.0270956639632,8.536542545963396
95,0,0,63,0.442229025428427,0.0005774895139994,-535.5448654518698,5.766919414490388
96,0,0,0,0.4341022278845114,0.0006033472235104,-490.16995323636377,6.0763941757145865
97,0,0,1,0.4318332764611444,0.0009320039484532,-593.7892755329256,9.653960253304671
98,0,0,2,0.4426396512699418,0.0007503694544875,-613.1231418266304,7.614799094022429
99,0,0,3,0.4350519740336732,0.0004093541606766,-481.53464195653294,4.105736628605524
100,0,0,4,0.4364128190057001,0.0006568258277761,-573.9473902949412,6.703030115853831
101,0,0,5,0.4381717487604806,0.0007035261249951,-509.1677420552858,7.049266084454051
102,0,0,6,0.4347588525901988,0.0007332911418261,-563.3534970935755,7.494394776651754
103,0,0,7,0.4425905827790936,0.0007446788389166,-584.2342458535493,7.510411846210198
104,0,0,8,0.4482992558416914,0.0008210200767468,-613.0873085787794,8.226516690273264
105,0,0,9,0.4456427548574185,0.0008281569080375,-604.6697299156448,8.332211240235972
106,0,0,10,0.4391645087085706,0.0005296315494747,-539.9802647528743,5.331129025899
107,0,0,11,0.450682697010186,0.0005539327993866,-516.1848835232303,5.404693705889641
108,0,0,12,0.4547987025711902,0.0005102428745209,-521.5469174900393,4.939228674445817
109,0,0,13,0.4323965092731179,0.00056489581359,-500.4709368002938,5.724716996106362
110,0,0,14,0.4465877508244216,0.0008217426154225,-614.1595084633825,8.267238824449304
111,0,0,15,0.4395653570241877,0.0004937501434659,-507.778420123754,4.930122719559185
112,0,0,16,0.4320056818464887,0.0006163075960823,-482.2518226268548,6.226022489804048
113,0,0,17,0.4426338908378861,0.0007265457228518,-551.8833092229271,7.274965193318458
114,0,0,18,0.4473116372360807,0.0005777102333836,-551.4842660721334,5.723666788456548
115,0,0,19,0.4413035919317846,0.0009610667698468,-621.4759741909052,9.80026709844791
116,0,0,20,0.4560113285426133,0.0005439237014634,-625.2791616914874,5.372082524420043
117,0,0,21,0.4376283183929295,0.0009522888618404,-619.9813280067598,9.78913135218456
118,0,0,22,0.447449568836167,0.0008831510102216,-610.2473656191496,8.860388800506783
119,0,0,23,0.4462604598543999,0.0007846958586877,-611.5162624489127,7.8957751541832195
120,0,0,24,0.4379035637803587,0.0006370544127859,-563.9264347403629,6.46489235733705
121,0,0,25,0.4344197609214727,0.0009931214455054,-604.1866874066619,10.249001123819417
122,0,0,26,0.4328143064458613,0.0015653738919967,-658.6761922721267,16.407112342122208
123,0,0,27,0.4514707110295727,0.0010410599280547,-643.1239859492526,10.42568243967764
124,0,0,28,0.4336408045871988,0.0009167059345398,-585.3268388856974,9.438447845800845
125,0,0,29,0.4434875183753141,0.0009522196536948,-601.724347342885,9.620805821093242
126,0,0,30,0.4312863045303737,0.0010855269184715,-608.8859411928353,11.29556880593665
127,0,0,31,0.4379969968990487,0.0009581994608778,-631.7545537420443,9.866762978079285
0,0,1,32,0.4379269846968159,0.0011709366731421,-534.1651893571644,11.804460953914266
1,0,1,33,0.4548706406976214,0.000458986110836,-519.3478343564665,4.440187239880746
2,0,1,34,0.4450553225103452,0.0005200628930455,-496.8970184838342,5.116394072492886
3,0,1,35,0.4512477957969305,0.0012770542289992,-622.6042683225304,12.738619465657614
4,0,1,36,0.4486569035723737,0.0011334167427652,-630.1855734210227,11.389836801694084
5,0,1,37,0.4354623239203037,0.0009961085523168,-570.1630079394256,10.179207715970174
6,0,1,38,0.4381872542009998,0.0007491511151702,-549.7439181866513,7.573865972618458
7,0,1,39,0.4467032246547033,0.0006613439614755,-511.8967855292185,6.503987567588422
8,0,1,40,0.4430763634169561,0.0005060294249048,-485.1215923867374,4.98744737421693
9,0,1,41,0.4453223033491501,0.0011878234016053,-634.2435582283033,12.036532986858203
