### 0
1.0022234741789127,1.0008336484774727,1.080565100440274,0.3164237746297101
z_depth_cm,e_CCE_HV,h_CCE_HV,e_CCE_LV,h_CCE_LV
-0.7957034999999999,0.9964459025679758,1.0,0.99958676363418,1.0
-0.78510472938,0.9964817787009064,1.0,0.9996195242051052,0.999997828549849
-0.77450595876,0.9965172771903325,1.0,0.9996486971630762,0.999994335347432
-0.7639071881399999,0.9965533421450152,1.0,0.9996727719342172,0.9999866880664652
-0.7533084175199999,0.996589407099698,1.0,0.999695052898881,0.9999767749244712
-0.7427096469,0.996624244712991,1.0,0.9997142183049263,0.9999640294561934
-0.7321108762799999,0.9966586102719034,1.0,0.9997293240436816,0.9999486404833836
-0.7215121056599999,0.996693919939577,1.0,0.9997447130150384,0.9999334403323265
-0.71091333504,0.9967277190332328,1.0,0.9997575528929804,0.99991625755287
-0.70031456442,0.996762084592145,1.0,0.9997708648252582,0.9998979418429004
-0.6897157937999999,0.9967953172205438,1.0,0.9997817220749884,0.9998789652567976
-0.67911702318,0.9968287386706948,1.0,0.9997912575725776,0.999859327794562
-0.66851825256,0.9968617824773414,0.999999905589124,0.9998005098375652,0.9998396903323262
-0.6579194819399999,0.9968947318731118,0.999999905589124,0.999809478869951,0.9998184478851964
-0.6473207113199999,0.996925981873112,0.999999905589124,0.9998162764523908,0.9997965445619336
-0.6367219407,0.9969598753776436,0.9999994335347432,0.999823168445698,0.999775585347432
-0.62612317008,0.9969909365558912,0.9999994335347432,0.9998297772064032,0.9997545317220544
-0.6155243994599999,0.9970231306646526,0.9999993391238672,0.999836574788843,0.9997317787009063
-0.60492562884,0.9970549471299094,0.9999991503021148,0.9998421450300088,0.9997100641993958
-0.59432685822,0.9970854418429004,0.9999991503021148,0.9998479040929092,0.9996879720543806
-0.5837280876,0.9971163141993958,0.9999990558912386,0.9998519637602,0.9996642749244712
-0.57312931698,0.9971481306646526,0.999997167673716,0.9998577228231004,0.9996423716012084
-0.56253054636,0.9971784365558912,0.999997167673716,0.9998614992577888,0.999620751510574
-0.55193177574,0.997208836858006,0.999997167673716,0.9998669750880878,0.999596487915408
-0.5413330051199999,0.9972381042296072,0.99999707326284,0.9998706571119091,0.9995742069486404
-0.5307342344999999,0.9972686933534743,0.99999707326284,0.9998763217639424,0.9995503209969788
-0.52013546388,0.9972994712990936,0.9999966012084592,0.9998783988030212,0.9995281344410876
-0.50953669326,0.997328833081571,0.999996506797583,0.9998830249355152,0.9995050981873111
-0.49893792264,0.9973581004531722,0.9999963179758308,0.9998859516723988,0.999481589879154
-0.48833915202,0.9973874622356494,0.9999962235649548,0.9998896336962204,0.9994594977341388
-0.47774038139999997,0.9974160687311178,0.999994240936556,0.999892560433104,0.9994349509063444
-0.46714161078,0.9974447696374622,0.999994240936556,0.999895487169988,0.9994124811178248
-0.45654284016,0.9974739425981872,0.999994240936556,0.9998986027286062,0.9993881231117824
-0.44594406954,0.9975020770392748,0.9999936744712992,0.999902001519826,0.9993657477341392
-0.4353452989199999,0.997531155589124,0.9999936744712992,0.9999048338458428,0.9993428058912388
-0.42474652830000004,0.9975586291540786,0.9999933912386708,0.9999058723653822,0.9993192975830816
-0.41414775768,0.9975871412386708,0.9999932968277946,0.9999087046913988,0.9992967333836856
-0.4035489870599999,0.9976153700906344,0.999991408610272,0.9999115370174152,0.9992729418429004
-0.39295021644,0.9976429380664652,0.999991408610272,0.999914369343432,0.9992504720543808
-0.38235144582,0.9976707892749244,0.9999913141993956,0.999915313452104,0.999225925226586
-0.3717526751999999,0.997698829305136,0.9999908421450152,0.9999181457781208,0.9992034554380664
-0.36115390457999996,0.9977246978851964,0.9999905589123866,0.9999209781041372,0.9991790974320242
-0.35055513396000004,0.9977519826283988,0.9999905589123866,0.9999238104301538,0.9991566276435048
-0.33995636333999996,0.997779078549849,0.9999904645015104,0.9999243768953572,0.9991339690332326
-0.32935759272,0.9978066465256796,0.9999903700906344,0.9999271148105064,0.9991104607250756
-0.31875882209999995,0.99783374244713,0.9999898980362538,0.9999277756865772,0.9990887462235648
-0.30816005148,0.9978603663141994,0.9999896148036254,0.9999305136017264,0.9990642938066464
-0.29756128086,0.99788623489426,0.9999896148036254,0.999933345927743,0.9990420128398791
-0.28696251023999997,0.9979121034743202,0.9999876321752268,0.9999342900364152,0.999017749244713
-0.27636373962,0.9979387273413896,0.9999875377643505,0.9999365558972284,0.9989960347432024
-0.26576496899999996,0.9979653512084592,0.9999870657099698,0.9999372167732988,0.9989737537764352
-0.25516619838,0.9979907477341392,0.9999867824773414,0.9999400490993156,0.998950151057402
-0.24456742775999998,0.9980167107250756,0.9999847054380664,0.999942787014465,0.9989277756797584
-0.23396865713999998,0.9980429569486404,0.9999847054380664,0.9999431646579338,0.9989037009063444
-0.22336988652,0.9980692031722056,0.9999841389728096,0.9999438255340044,0.9988819864048338
-0.21277111590000003,0.9980930891238672,0.9999838557401812,0.9999466578600208,0.9988597054380663
-0.20217234528,0.9981191465256796,0.9999818731117824,0.9999489237208344,0.9988361971299096
-0.19157357466,0.9981453927492449,0.9999818731117824,0.9999495845969048,0.998814010574018
-0.18097480403999996,0.998169089879154,0.9999813066465256,0.9999519448685852,0.9987905022658612
-0.17037603342000002,0.9981950528700906,0.9999810234138974,0.9999524169229213,0.9987683157099696
-0.15977726280000004,0.9982211102719032,0.9999809290030212,0.9999532666207264,0.9987467900302116
-0.14917849218,0.9982446185800604,0.9999807401812688,0.9999555324815396,0.9987228096676736
-0.13857972156000004,0.9982696374622356,0.9999801737160122,0.99995619335761,0.9987006231117824
-0.12798095093999995,0.998293995468278,0.9999781910876132,0.9999584592184234,0.9986784365558912
-0.11738218032,0.9983187311178248,0.9999780966767372,0.9999590256836268,0.9986556835347432
-0.10678340970000004,0.9983445996978852,0.9999775302114804,0.99996129154444,0.998633496978852
-0.09618463908,0.9983676359516616,0.999977246978852,0.9999619524205106,0.9986099886706948
-0.08558586846000002,0.9983928436555892,0.9999751699395772,0.9999622356531124,0.998588085347432
-0.07498709783999997,0.9984157854984894,0.9999746034743202,0.9999628965291828,0.9985664652567976
-0.06438832722000001,0.9984406155589124,0.999974320241692,0.9999650679791288,0.9985424848942598
-0.053789556600000045,0.9984635574018128,0.9999723376132932,0.9999656344443322,0.9985211480362536
-0.04319078597999999,0.998488670694864,0.9999717711480364,0.9999679003051454,0.9984997167673716
-0.03259201536000002,0.9985119901812688,0.999971487915408,0.9999684667703486,0.9984757364048338
-0.02199324473999997,0.9985362537764352,0.9999713935045316,0.9999702605768258,0.9984539274924472
-0.011394474120000001,0.998558912386707,0.9999709214501512,0.9999708270420292,0.9984323074018128
-0.00079570350000004,0.9985836480362538,0.9999705438066464,0.9999713935072324,0.9984087990936557
0.00980306712,0.9986064010574016,0.9999685611782476,0.9999714879180998,0.9983867069486404
0.02040183774000006,0.9986304758308158,0.9999679947129908,0.9999722432050376,0.9983648036253776
0.03100060835999993,0.9986532288519638,0.999966012084592,0.9999723376159048,0.9983421450151058
0.04159937897999999,0.9986777756797584,0.9999654456193352,0.999974603476718,0.9983203361027192
0.05219814960000004,0.9987000566465256,0.9999648791540786,0.9999751699419211,0.9982981495468278
0.06279692021999991,0.9987243202416918,0.9999628965256796,0.9999752643527884,0.9982756797583082
0.07339569083999997,0.9987461291540788,0.9999622356495468,0.9999774358027346,0.9982536820241692
0.08399446146000003,0.9987681268882176,0.9999619524169184,0.999978002267938,0.998231589879154
0.0945932320799999,0.9987920128398792,0.9999613859516616,0.9999780966788052,0.9982091200906346
0.10519200269999995,0.9988143882175228,0.999960158610272,0.9999802681287512,0.9981874055891238
0.11579077332000001,0.9988382741691842,0.9999585536253776,0.9999808345939544,0.9981655966767372
0.12638954393999988,0.9988598942598188,0.9999582703927492,0.9999809290048216,0.9981427492447128
0.13698831455999994,0.9988813255287008,0.999956004531722,0.9999809290048216,0.9981210347432024
0.14758708518000002,0.9989053058912388,0.9999553436555892,0.9999813066482904,0.9981003587613294
