00010	86.000000	182.146622	48.914570	0.137890	0.428334	463.876129
00011	82.000000	173.573090	43.310795	0.282048	0.356452	448.790619
00020	85.000000	196.175369	65.917313	0.152897	0.420677	473.951874
00021	80.000000	204.540649	57.160748	0.378751	0.309769	464.993042
00030	87.000000	198.835007	67.295586	0.127477	0.433147	480.891998
00031	86.000000	222.656387	64.969215	0.317451	0.342824	484.029785
00040	81.000000	182.013809	71.210922	0.026563	0.484786	469.328918
00041	82.000000	201.696960	76.433578	0.217949	0.393624	474.555908
00050	83.000000	204.562759	88.861069	0.023183	0.491252	499.208313
00051	83.000000	153.008087	68.565125	0.121397	0.439643	455.715912
00060	81.000000	173.220154	68.728935	0.065721	0.465820	459.817657
00061	81.000000	182.034851	51.127171	0.389744	0.303730	454.079590
00070	80.000000	193.208237	69.640610	0.159604	0.419253	472.419373
00071	83.000000	174.981201	69.616425	0.158117	0.422363	461.638123
00080	84.000000	184.296997	66.672791	0.099029	0.449986	465.308838
00081	89.000000	206.347717	53.943417	0.314108	0.340954	469.823517
00090	82.000000	219.691742	73.861061	0.144021	0.424223	489.570831
00091	81.000000	178.650452	70.071983	0.146111	0.424108	461.677795
00100	82.000000	199.915802	81.444252	0.020714	0.489525	484.220947
00101	82.000000	191.689743	69.414062	0.200999	0.399351	467.151886
00110	86.000000	240.495697	81.051857	0.179086	0.409857	516.345947
00111	81.000000	174.015625	87.898415	0.014008	0.499099	465.724731
00120	82.000000	188.310104	77.201584	0.099669	0.449281	473.078949
00121	80.000000	194.157547	67.423027	0.215348	0.392368	461.616669
00130	83.000000	194.597214	69.246315	0.120267	0.438707	468.262238
00131	86.000000	1003.447510	19.579048	0.616327	63312.917969	515.613586
00140	79.000000	189.076950	78.370102	0.130830	0.436148	471.326385
00141	82.000000	165.135071	55.164185	0.290126	0.353729	451.854340
00150	77.000000	187.265961	63.649857	0.208529	0.394320	460.278198
00151	81.000000	171.072754	77.340446	0.000002	0.502528	463.666382
00160	84.000000	199.005829	60.903782	0.243534	0.375954	468.699188
00161	79.000000	186.901276	63.296211	0.265926	0.368476	456.420563
00170	83.000000	182.370468	69.657692	0.146139	0.425936	464.610748
00171	85.000000	194.658569	80.706818	0.118398	0.442776	474.700989
00180	84.000000	200.937775	85.118797	0.000000	0.498693	500.577728
00181	83.000000	191.687073	72.575989	0.103077	0.451537	466.729553
00190	84.000000	184.750000	60.313828	0.186383	0.404295	464.536285
00191	80.000000	178.597382	69.944191	0.114347	0.441935	464.201172
00200	77.000000	204.428436	75.714195	0.159434	0.421040	477.962952
00201	77.000000	168.680283	57.699066	0.309118	0.344468	450.580444
00210	88.000000	182.950516	72.642265	0.057480	0.469582	475.488434
00211	82.000000	190.707123	46.227257	0.360207	0.318481	455.659058
00220	82.000000	174.581161	75.122543	0.031792	0.482058	462.619995
00221	83.000000	173.678268	67.094978	0.208138	0.395506	459.084198
00230	88.000000	193.726944	68.099136	0.142056	0.428168	473.716278
00231	81.000000	178.840027	53.021423	0.332822	0.333034	451.139191
00240	84.000000	196.435623	65.104073	0.166476	0.414018	473.865387
00241	79.000000	195.682480	54.787376	0.344072	0.328073	455.254364
00250	84.000000	184.412399	64.447807	0.203478	0.395422	465.120667
00251	84.000000	201.212112	78.579750	0.163994	0.418407	482.680237
00260	85.000000	202.544128	79.874306	0.111457	0.443623	486.445160
00261	85.000000	200.891815	72.186256	0.270676	0.367056	471.655487
00270	83.000000	186.715637	50.708569	0.323683	0.335046	457.981140
00271	82.000000	188.192474	60.433514	0.263061	0.369487	459.397034
00280	85.000000	169.069214	64.679817	0.087940	0.453474	461.508392
00281	83.000000	179.139282	51.168003	0.323491	0.336367	453.828400
00290	87.000000	202.445160	75.138832	0.141138	0.428334	484.258026
00291	86.000000	196.039688	91.833527	0.057553	0.473913	494.451385
00300	80.000000	194.898056	68.282997	0.195301	0.401106	468.555450
00301	77.000000	217.362366	60.472637	0.332338	0.331950	471.751343
00310	131.000000	205.109680	48.161114	0.361772	0.314698	503.829834
00311	81.000000	184.396286	52.992508	0.319439	0.338748	454.652008
00320	83.000000	214.209061	69.762543	0.255992	0.370321	482.334229
00321	84.000000	188.606659	54.998199	0.337073	0.330981	458.279205
00330	80.000000	181.446686	70.085457	0.072644	0.461977	466.954102
00331	83.000000	115.369980	62.087646	0.207013	0.396878	437.683777
00340	82.000000	187.679291	63.874088	0.245568	0.375256	463.788116
00341	86.000000	204.224136	76.797997	0.125276	0.439530	482.744659
00350	83.000000	182.482681	65.413391	0.000000	0.496718	468.406525
00351	79.000000	201.972656	51.908840	0.413287	0.292126	459.323975
00360	83.000000	182.384476	65.157616	0.193276	0.401952	463.506348
00361	85.000000	205.796631	48.082508	0.345837	0.326175	463.972931
00370	80.000000	184.639023	54.247032	0.046510	0.475032	453.547638
00371	80.000000	212.846771	79.514183	0.122531	0.441927	481.216187
01010	81.000000	202.289490	68.155334	0.065928	0.466075	471.549652
01011	82.000000	198.027771	58.458782	0.133842	0.437394	460.720459
01020	83.000000	224.432861	84.914162	0.149412	0.426348	504.973877
01021	82.000000	191.668747	72.701248	0.180236	0.413471	462.113434
01030	83.000000	196.823837	70.238731	0.176247	0.411597	466.209351
01031	81.000000	167.852798	56.406208	0.230505	0.386394	446.523346
01040	82.000000	194.534760	74.243729	0.155550	0.419887	469.067322
01041	83.000000	196.883301	92.541176	0.001427	0.506002	491.496704
01050	81.000000	196.023849	90.548096	0.079163	0.464327	488.458862
01051	83.000000	183.262863	51.066372	0.317858	0.341504	448.511658
01060	87.000000	206.027435	88.446922	0.048349	0.476350	501.851318
01061	82.000000	202.048340	66.835121	0.206238	0.398782	464.425049
01070	79.000000	3457.474121	1078.139526	0.000001	211.814590	490.048370
01071	83.000000	185.637726	63.185398	0.166297	0.418107	459.970642
01080	88.000000	181.747437	80.139931	0.000000	0.499895	476.779480
01081	82.000000	168.534210	74.146957	0.000001	0.501636	460.031342
01090	81.000000	178.008698	90.478828	0.019616	0.491580	483.198608
01091	86.000000	194.213898	51.093685	0.321099	0.337421	458.530304
01100	82.000000	189.023178	73.391739	0.132193	0.432784	470.920044
01101	91.000000	213.037979	55.630836	0.302845	0.347838	469.658539
01110	79.000000	191.853455	85.115059	0.000000	0.498098	480.804138
01111	85.000000	167.333664	63.851124	0.103269	0.450108	454.603241
01120	78.000000	184.519592	85.108345	0.003805	0.498334	475.095001
01121	82.000000	182.474991	58.983093	0.209933	0.394624	454.830658
01130	86.000000	183.865234	83.674225	0.071181	0.465406	482.150726
01131	79.000000	182.077591	56.371880	0.251487	0.374710	451.432404
01140	81.000000	215.467804	74.006088	0.239723	0.379281	485.631805
01141	78.000000	202.454437	69.782036	0.161226	0.423266	464.706055
01150	81.000000	203.844498	87.757622	0.127859	0.435866	490.324768
01151	81.000000	164.423111	57.398872	0.132866	0.434213	450.140533
01160	81.000000	204.352615	72.492989	0.212804	0.390695	474.335480
01161	81.000000	194.329834	67.096222	0.195780	0.404462	462.135162
01170	84.000000	183.244492	77.551613	0.034650	0.480436	474.687073
01171	84.000000	173.055573	51.203506	0.265687	0.367410	447.732727
01180	82.000000	209.248993	80.014320	0.166015	0.416622	481.621185
01181	81.000000	134.926132	44.459095	0.443988	0.276799	432.532990
01190	80.000000	174.663437	88.390388	0.026123	0.488276	468.655457
01191	80.000000	198.510727	64.867783	0.246106	0.378775	457.867737
01200	81.000000	184.252182	71.749855	0.000000	0.494038	478.124725
01201	79.000000	202.987259	63.287811	0.278731	0.361739	462.810059
01210	81.000000	188.732010	80.616959	0.086004	0.457201	472.281372
01211	78.000000	194.482544	66.722137	0.231760	0.386111	459.721558
01220	83.000000	189.948273	77.531685	0.104402	0.448052	467.827026
01221	83.000000	183.552475	52.109867	0.273203	0.362608	452.610168
01230	83.000000	204.163559	67.695168	0.229135	0.382826	473.128357
01231	83.000000	167.885147	50.761345	0.226651	0.385866	446.444061
01240	88.000000	184.246887	80.156677	0.024797	0.487064	476.863037
01241	83.000000	191.843552	61.481895	0.263712	0.368676	458.961243
01250	80.000000	193.395142	66.953201	0.234419	0.380596	462.764435
01251	81.000000	180.017715	66.168922	0.152206	0.426662	455.738708
01260	76.000000	194.000275	71.634186	0.215997	0.390718	469.514954
01261	80.000000	206.737076	59.700817	0.280098	0.359822	464.652649
01270	83.000000	186.918137	73.672157	0.197064	0.400582	471.284668
01271	84.000000	189.760132	64.266182	0.207596	0.396966	460.139923
01280	87.000000	174.394241	72.136536	0.000000	0.497951	468.245300
01281	83.000000	152.617599	70.792358	0.048262	0.477555	454.009735
01290	83.000000	192.805237	75.178757	0.233542	0.383755	470.738159
01291	79.000000	193.380371	51.027851	0.302943	0.347933	452.901825
01300	82.000000	222.176819	80.727806	0.121146	0.436716	496.966888
01301	79.000000	186.437790	48.767715	0.305489	0.347005	450.664734
01310	86.000000	198.348312	82.952599	0.000000	0.497512	494.574615
01311	83.000000	176.132629	75.426369	0.096160	0.454516	457.994659
01320	85.000000	194.012573	71.961411	0.211352	0.393666	471.037872
01321	81.000000	186.274094	70.805870	0.144515	0.429867	461.725281
01330	77.000000	176.323792	83.484604	0.000000	0.499014	472.427917
01331	80.000000	163.725906	53.453682	0.198423	0.402258	443.572418
01340	83.000000	182.502655	72.014893	0.046088	0.474164	477.298462
01341	83.000000	185.156158	53.310154	0.274882	0.362343	450.598480
01350	80.000000	168.579102	84.819473	0.060755	0.469196	467.563538
01351	81.000000	154.766449	64.292717	0.036942	0.482702	447.985687
01360	81.000000	202.229599	73.635391	0.048877	0.473642	484.977234
01361	83.000000	188.249191	49.538918	0.304201	0.348280	452.594116
01370	79.000000	193.403397	56.685795	0.180112	0.408137	465.401459
01371	86.000000	181.910294	39.593803	0.250035	0.374605	443.981445
02010	83.000000	191.227036	58.343777	0.145941	0.424745	467.366211
02011	84.000000	120.125633	37.098660	0.088157	0.455076	456.332581
02020	82.000000	167.422409	59.865208	0.073730	0.459540	457.630371
02021	85.000000	179.489349	55.751717	0.212888	0.393429	458.149078
02030	83.000000	170.492065	71.982002	0.190703	0.404087	465.071259
02031	82.000000	152.401230	64.012589	0.000000	0.501138	449.205139
02040	84.000000	222.537827	96.255569	0.058898	0.472313	508.375183
02041	80.000000	189.410095	55.679054	0.257168	0.371397	453.033478
02050	87.000000	172.792099	64.393280	0.232832	0.381634	465.233887
02051	81.000000	144.158325	46.729603	0.180806	0.408572	436.210114
02060	81.000000	191.506699	58.496941	0.270926	0.360345	465.045990
02061	79.000000	167.223923	48.380775	0.239362	0.379683	446.113647
02070	83.000000	206.700394	66.686569	0.231582	0.380712	470.632202
02071	78.000000	186.301697	50.133686	0.259786	0.367935	452.738953
02080	87.000000	209.653625	75.404587	0.104674	0.446016	483.955383
02081	90.000000	194.994522	57.800411	0.152677	0.424214	463.434296
02090	84.000000	171.820679	73.389519	0.194684	0.401071	465.970306
02091	84.000000	189.667618	49.293449	0.276418	0.359808	457.121582
02100	79.000000	175.505173	68.751778	0.183684	0.406443	458.287842
02101	85.000000	182.806320	54.862083	0.225181	0.387314	453.930176
02110	81.000000	183.050415	76.168915	0.000000	0.496388	476.884766
02111	83.000000	190.360947	54.018299	0.222504	0.388083	457.780823
02120	87.000000	228.601013	86.126869	0.085902	0.454657	515.985229
02121	81.000000	204.275513	54.953426	0.167234	0.416458	459.698242
02130	87.000000	188.982147	61.156525	0.285242	0.355423	467.419983
02131	82.000000	181.259781	47.161964	0.281413	0.358109	448.006256
02140	85.000000	183.508102	68.748535	0.000000	0.494619	473.700500
02141	78.000000	186.142548	59.589466	0.189178	0.405908	451.702301
02150	83.000000	173.665833	73.206055	0.141709	0.427911	464.921631
02151	79.000000	179.246933	52.941525	0.234982	0.382952	445.053253
02160	84.000000	246.976273	70.908943	0.210984	0.389641	501.796936
02161	80.000000	204.185394	67.497513	0.117567	0.444462	462.540375
02170	85.000000	169.289597	72.386856	0.067309	0.463860	465.882416
02171	82.000000	161.072311	50.184818	0.191144	0.403817	445.635895
02180	83.000000	172.701981	77.212624	0.082697	0.457989	465.487671
02181	79.000000	182.178131	50.598248	0.271471	0.362861	449.013367
02190	81.000000	177.747116	73.510208	0.138045	0.429991	464.067657
02191	80.000000	167.608139	59.481880	0.130066	0.435273	448.640625
02200	80.000000	191.105423	86.758064	0.056740	0.471203	479.311310
02201	84.000000	178.221344	62.058388	0.091135	0.455901	455.156677
02210	79.000000	188.418640	85.355850	0.063060	0.468061	473.957184
02211	85.000000	166.328262	66.955994	0.076679	0.464436	452.452179
02220	81.000000	179.158951	80.437950	0.000000	0.498669	474.063751
