-0.79995,-180.27856562724597
-0.7949499999999999,-180.1823760256774
-0.7899499999999999,-180.17610282726267
-0.78495,-179.81978059660483
-0.77995,-179.47572781735616
-0.77495,-178.93125857197106
-0.7699499999999999,-178.49273484924473
-0.76495,-177.75460042606719
-0.75995,-177.00552808645782
-0.75495,-176.1322676087259
-0.74995,-175.289127622852
-0.74495,-174.36320000612776
-0.73995,-173.20849188665957
-0.73495,-172.19272082277485
-0.72995,-171.08398054360273
-0.72495,-169.7756911527252
-0.71995,-168.6597133509529
-0.71495,-167.34215212893673
-0.70995,-166.07611514942874
-0.70495,-164.77070844781798
-0.6999500000000001,-163.3659485187214
-0.69495,-162.07042075482025
-0.68995,-160.60407581669588
-0.68495,-159.1273457557163
-0.67995,-157.73802162051894
-0.67495,-156.2921823997067
-0.6699499999999999,-154.75422487652128
-0.6649499999999999,-153.33787352430147
-0.65995,-151.75247725447394
-0.65495,-150.21511275835243
-0.64995,-148.7112948172043
-0.6449499999999999,-147.17400442216183
-0.63995,-145.65865328245116
-0.63495,-144.05250184259108
-0.62995,-142.56932978440346
-0.62495,-141.04525539755147
-0.61995,-139.51037067220304
-0.61495,-138.06836793346304
-0.60995,-136.550325317865
-0.60495,-134.92143794270353
-0.59995,-133.37119739643163
-0.59495,-131.8691913916279
-0.58995,-130.26364891757183
-0.58495,-128.82869554602024
-0.57995,-127.15826878193725
-0.5749500000000001,-125.59921626643488
-0.56995,-124.13915856652714
-0.56495,-122.67266444427815
-0.55995,-121.06822233459253
-0.55495,-119.46392855808661
-0.54995,-118.02099727012411
-0.5449499999999999,-116.46835740178877
-0.5399499999999999,-114.92659191459268
-0.53495,-113.4580743635025
-0.52995,-111.83849175393588
-0.52495,-110.364679671599
-0.5199499999999999,-108.82978401115517
-0.51495,-107.33825826380576
-0.50995,-105.80718687358439
-0.50495,-104.27969680622209
-0.49995,-102.77382772505526
-0.49494999999999995,-101.29739824448662
-0.48995,-99.81512881549718
-0.48495,-98.27349867405123
-0.47995,-96.92269250519757
-0.47495000000000004,-95.42190596691873
-0.46995,-93.77768713368373
-0.46495,-92.34621652276405
-0.45994999999999997,-90.95266125813136
-0.45495,-89.44743040556175
-0.44995,-87.97575210464072
-0.44494999999999996,-86.44701672682882
-0.43994999999999995,-84.98722959314941
-0.43495,-83.57146298091408
-0.42995,-82.17869681049962
-0.42495000000000005,-80.65055106133389
-0.41994999999999993,-79.22015097531572
-0.41495,-77.76642700686541
-0.40995,-76.39509808757096
-0.40495000000000003,-74.8390581604663
-0.39994999999999997,-73.36453349122193
-0.39495,-71.95943847110485
-0.38995,-70.54469227460969
-0.38495,-69.14799659781673
-0.37995,-67.6503887930649
-0.37495,-66.2483884176318
-0.36995,-64.83526016178563
-0.36495,-63.47916532850862
-0.35995,-62.03747217315088
-0.35495,-60.67095209181899
-0.34995,-59.28206069591014
-0.34495,-57.88961599611882
-0.33995000000000003,-56.540413570210475
-0.33494999999999997,-55.167202527461974
-0.32995,-53.81328903425618
-0.32494999999999996,-52.399525591545355
-0.31995,-51.07828498386077
-0.31495,-49.848934843277824
-0.30995,-48.36157508637522
-0.30495,-47.02091771260892
-0.29995,-45.69738788008438
-0.29495,-44.29535841084279
-0.28995000000000004,-43.01337865203652
-0.28495,-41.71071663928527
-0.27995000000000003,-40.259799894947726
-0.27494999999999997,-38.994176934564926
-0.26995,-37.62500264768727
-0.26495,-36.32187798803728
-0.25995,-34.94035156083091
-0.25495,-33.60765710620959
-0.24994999999999998,-32.30641183647061
-0.24495,-31.02918266245301
-0.23995000000000002,-29.62772990292717
-0.23495,-28.30729773665387
-0.22995000000000002,-27.041399072094205
-0.22494999999999998,-25.620532692428004
-0.21995,-24.346977566258857
-0.21495000000000003,-23.113958130022375
-0.20995,-21.713907666096848
-0.20495000000000002,-20.430304684030002
-0.19995000000000002,-19.052005392112537
-0.19495,-17.72746038399258
-0.18995,-16.424817166514064
-0.18495,-15.212128219173831
-0.17995,-13.741461309377852
-0.17495,-12.519273853881016
-0.16995,-11.277810632462113
-0.16494999999999999,-9.909910816394765
-0.15994999999999998,-8.574495730883267
-0.15495,-7.36329730094263
-0.14995,-5.932224757525515
-0.14495,-4.783372499897005
-0.13995,-3.397399856300155
-0.13495,-2.123256256775524
-0.12995,-0.7887496522634492
-0.12495,0.41203779114102085
-0.11995,1.8637721839842543
-0.11495,3.1265787188430636
-0.10994999999999999,4.245621133317162
-0.10495000000000002,5.575625844046718
-0.09995000000000001,6.952847977657972
-0.09495,8.094367170358629
-0.08995,9.44773539539658
-0.08495,10.741968998152883
-0.07995,12.046329663897096
-0.07495,13.212495585080644
-0.06995,14.538190734273243
-0.06495,15.824751638030554
-0.05995,17.025687027663366
-0.05495,18.294619074199623
-0.04995,19.630627023494174
-0.044950000000000004,20.806107237706772
-0.03995,22.119195869829603
-0.034949999999999995,23.38844548200788
-0.029949999999999997,24.548507819753645
-0.02495,25.92557175261307
-0.019950000000000002,27.027279257724466
-0.01495,28.306575407443635
-0.00995,29.5380114040701
-0.00495,30.711965116878766
5.0e-5,31.884308180728773
0.005050000000000001,33.13789929128075
0.01005,34.47525966629389
0.01505,35.6618973302701
0.020050000000000002,36.913884805147575
0.02505,38.175113994319005
0.03005,39.27152177835394
0.03505,40.476227674965116
0.04005,41.763865838486666
0.04505,42.856100669660904
0.05005,44.21170801297998
0.05505,45.23905593906552
0.060050000000000006,46.59054954314466
0.06505,47.798087251156005
0.07005,49.00833862189439
0.07504999999999999,50.164751787955886
0.08005,51.36611354726444
0.08505,52.47334186774046
0.09004999999999999,53.70297011794594
0.09505,54.881946797964375
0.10005,56.166408345509076
0.10505,57.347635866319
0.11005000000000001,58.44132266437317
0.11505000000000001,59.762149229824246
0.12004999999999999,60.78782619254457
0.12505,62.1243565359466
0.13005,63.2707517558403
0.13505,64.42680169239976
0.14005,65.5391020259944
0.14504999999999998,66.85825719000498
0.15005,67.95193487826258
0.15505,69.20458266695968
0.16005,70.30839287893554
0.16505,71.49326828726001
0.17004999999999998,72.66514901588806
0.17504999999999998,73.81137481423372
0.18005,75.02452224072627
0.18505,76.0867973611709
0.19005,77.39054472100788
0.19505,78.64715524178094
0.20005,79.6171849139131
