# NCT09 Depth Calculation (3rd poly fit) for D8
# Data used in analysis for front: log_090105_D8_Am241_front.bin 
# Data used in analysis for back : log_090105_D8_Am241_back.bin 
# Nuclear line used in analysis  : Am-241 60 keV
# 
# Definition: CTD  :Timing(+)-Timing(-)
#             Depth:Distance between cathode(-) and interaction
# Format:strip(+),strip(-),parameter[0]~[3],CTD FWHM front,CTD FWHM back 
#        Depth(cm) = parameter[i]*CTD(ns)^i, i=0~3
# 
# Linear curve from average CTD and average FWHM would replace the bad fits value.
# (ex. Pixel is out of boundary, or few counts (<15), or dead strip.) 
# 
# Analysis performed by ZK Liu on Tue Jan  6 17:36:58 2009
#
  1,   1, 6.126942e-01, -4.805204e-03, 0.000000e+00, 0.000000e+00,   38.498,   38.090
  1,   2, 6.126942e-01, -4.805204e-03, 0.000000e+00, 0.000000e+00,   38.498,   38.090
  1,   3, 6.126942e-01, -4.805204e-03, 0.000000e+00, 0.000000e+00,   38.498,   38.090
  1,   4, 6.126942e-01, -4.805204e-03, 0.000000e+00, 0.000000e+00,   38.498,   38.090
  1,   5, 5.653532e-01, -4.128750e-03, 2.132309e-06, -3.547613e-09,   36.401,   39.287
  1,   6, 5.567321e-01, -4.259971e-03, 2.005579e-06, -5.628062e-09,   38.960,   38.960
  1,   7, 5.615470e-01, -4.277690e-03, 2.116375e-06, -5.537364e-09,   34.849,   34.894
  1,   8, 5.610181e-01, -4.230219e-03, 2.081821e-06, -4.998160e-09,   42.932,   33.314
  1,   9, 5.791396e-01, -4.254455e-03, 2.484329e-06, -3.938394e-09,   42.402,   37.110
  1,  10, 5.496280e-01, -4.353900e-03, 1.934457e-06, -7.010451e-09,   41.756,   44.435
  1,  11, 5.617764e-01, -4.279735e-03, 2.122472e-06, -5.546675e-09,   36.299,   39.280
  1,  12, 5.580992e-01, -4.274125e-03, 2.042355e-06, -5.705407e-09,   36.989,   39.440
  1,  13, 5.630077e-01, -4.260879e-03, 2.139318e-06, -5.229523e-09,   42.722,   36.208
  1,  14, 5.579985e-01, -4.257480e-03, 2.030729e-06, -5.521323e-09,   39.722,   35.587
  1,  15, 5.544017e-01, -4.202705e-03, 1.925544e-06, -5.157591e-09,   34.984,   33.809
  1,  16, 5.487646e-01, -4.257202e-03, 1.842536e-06, -6.054961e-09,   42.862,   42.313
  1,  17, 5.588521e-01, -4.246220e-03, 2.042101e-06, -5.342055e-09,   36.580,   31.884
  1,  18, 5.628601e-01, -4.229235e-03, 2.121552e-06, -4.859486e-09,   36.796,   37.791
  1,  19, 5.587763e-01, -4.229494e-03, 2.032634e-06, -5.152853e-09,   40.836,   37.211
  1,  20, 5.603330e-01, -4.261149e-03, 2.081499e-06, -5.416339e-09,   35.962,   35.012
  1,  21, 5.889105e-01, -4.248304e-03, 2.686494e-06, -3.076607e-09,   39.392,   38.361
  1,  22, 5.589654e-01, -4.252373e-03, 2.047507e-06, -5.406253e-09,   46.259,   34.577
  1,  23, 5.658650e-01, -4.218380e-03, 2.181382e-06, -4.507001e-09,   37.960,   31.769
  1,  24, 5.471386e-01, -4.223675e-03, 1.787859e-06, -5.812942e-09,   36.112,   33.163
  1,  25, 5.602884e-01, -4.271484e-03, 2.086113e-06, -5.545671e-09,   40.597,   39.745
  1,  26, 5.509688e-01, -4.215037e-03, 1.859398e-06, -5.511761e-09,   36.503,   39.351
  1,  27, 5.586836e-01, -4.253766e-03, 2.042497e-06, -5.438564e-09,   38.028,   36.438
  1,  28, 5.609165e-01, -4.264545e-03, 2.096492e-06, -5.412945e-09,   40.071,   36.204
  1,  29, 5.548840e-01, -4.259294e-03, 1.965643e-06, -5.744857e-09,   40.546,   44.009
  1,  30, 5.522590e-01, -4.289270e-03, 1.933979e-06, -6.205026e-09,   42.155,   39.912
  1,  31, 5.570128e-01, -4.266957e-03, 2.015306e-06, -5.691225e-09,   38.378,   39.173
  1,  32, 5.540292e-01, -4.257922e-03, 1.947540e-06, -5.781041e-09,   36.221,   33.457
  1,  33, 5.487691e-01, -4.196411e-03, 1.804402e-06, -5.458200e-09,   44.743,   34.716
  1,  34, 6.126942e-01, -4.805204e-03, 0.000000e+00, 0.000000e+00,   38.498,   38.090
  1,  35, 6.126942e-01, -4.805204e-03, 0.000000e+00, 0.000000e+00,   38.498,   38.090
  1,  36, 6.126942e-01, -4.805204e-03, 0.000000e+00, 0.000000e+00,   38.498,   38.090
  1,  37, 6.126942e-01, -4.805204e-03, 0.000000e+00, 0.000000e+00,   38.498,   38.090
  2,   1, 6.126942e-01, -4.805204e-03, 0.000000e+00, 0.000000e+00,   38.498,   38.090
  2,   2, 6.126942e-01, -4.805204e-03, 0.000000e+00, 0.000000e+00,   38.498,   38.090
  2,   3, 6.126942e-01, -4.805204e-03, 0.000000e+00, 0.000000e+00,   38.498,   38.090
  2,   4, 5.725079e-01, -4.144412e-03, 2.290191e-06, -3.154691e-09,   39.493,   39.516
  2,   5, 5.604504e-01, -4.267676e-03, 2.087346e-06, -5.491056e-09,   42.021,   37.469
  2,   6, 5.533376e-01, -4.267151e-03, 1.939274e-06, -5.913604e-09,   45.156,   34.879
  2,   7, 5.581284e-01, -4.263799e-03, 2.035945e-06, -5.593172e-09,   44.135,   35.180
  2,   8, 5.620314e-01, -4.248281e-03, 2.111914e-06, -5.144233e-09,   38.945,   37.210
  2,   9, 5.930842e-01, -4.366948e-03, 2.857699e-06, -4.423173e-09,   46.595,   43.769
  2,  10, 5.615429e-01, -4.319191e-03, 2.142435e-06, -6.032702e-09,   39.038,   39.882
  2,  11, 5.623286e-01, -4.251104e-03, 2.119753e-06, -5.158276e-09,   36.275,   29.807
  2,  12, 5.640656e-01, -4.226454e-03, 2.146312e-06, -4.736431e-09,   36.807,   37.813
  2,  13, 5.571679e-01, -4.307296e-03, 2.043887e-06, -6.145942e-09,   36.280,   37.759
  2,  14, 5.609251e-01, -4.294214e-03, 2.112608e-06, -5.772946e-09,   42.318,   38.699
  2,  15, 5.460030e-01, -4.272601e-03, 1.800039e-06, -6.338710e-09,   38.250,   35.723
  2,  16, 5.502206e-01, -4.246381e-03, 1.864005e-06, -5.861787e-09,   38.969,   36.255
  2,  17, 5.544710e-01, -4.300220e-03, 1.985018e-06, -6.212180e-09,   38.183,   36.166
  2,  18, 5.576989e-01, -4.282848e-03, 2.038307e-06, -5.839741e-09,   39.957,   39.256
  2,  19, 5.548281e-01, -4.268463e-03, 1.970684e-06, -5.849399e-09,   43.508,   36.868
  2,  20, 5.529869e-01, -4.282334e-03, 1.943020e-06, -6.088845e-09,   36.545,   33.163
  2,  21, 5.802385e-01, -4.306918e-03, 2.539180e-06, -4.551775e-09,   37.943,   42.529
  2,  22, 5.556239e-01, -4.280751e-03, 1.994681e-06, -5.938132e-09,   40.910,   44.844
  2,  23, 5.666833e-01, -4.286819e-03, 2.233522e-06, -5.286683e-09,   41.908,   38.557
  2,  24, 5.468647e-01, -4.235071e-03, 1.790423e-06, -5.935541e-09,   35.149,   33.839
  2,  25, 5.636497e-01, -4.252647e-03, 2.149436e-06, -5.082344e-09,   36.505,   41.451
  2,  26, 5.508677e-01, -4.273831e-03, 1.895407e-06, -6.114621e-09,   39.836,   36.543
  2,  27, 5.597317e-01, -4.279391e-03, 2.078760e-06, -5.671208e-09,   37.812,   36.973
  2,  28, 5.609651e-01, -4.315928e-03, 2.127707e-06, -6.034010e-09,   40.916,   36.913
  2,  29, 5.474749e-01, -4.323069e-03, 1.868813e-06, -6.772460e-09,   43.472,   37.867
  2,  30, 5.523341e-01, -4.297889e-03, 1.940970e-06, -6.295434e-09,   47.000,   42.025
  2,  31, 5.539976e-01, -4.341345e-03, 2.007599e-06, -6.688936e-09,   43.877,   31.253
  2,  32, 5.595643e-01, -4.282705e-03, 2.077325e-06, -5.717799e-09,   36.249,   33.643
  2,  33, 5.432863e-01, -4.303784e-03, 1.774642e-06, -6.757124e-09,   39.325,   39.438
  2,  34, 5.608943e-01, -4.235394e-03, 2.081145e-06, -5.072931e-09,   39.535,   38.568
  2,  35, 5.629417e-01, -4.207495e-03, 2.113323e-06, -4.600895e-09,   32.356,   30.691
  2,  36, 6.126942e-01, -4.805204e-03, 0.000000e+00, 0.000000e+00,   38.498,   38.090
  2,  37, 6.126942e-01, -4.805204e-03, 0.000000e+00, 0.000000e+00,   38.498,   38.090
  3,   1, 6.126942e-01, -4.805204e-03, 0.000000e+00, 0.000000e+00,   38.498,   38.090
  3,   2, 6.126942e-01, -4.805204e-03, 0.000000e+00, 0.000000e+00,   38.498,   38.090
  3,   3, 5.577374e-01, -4.198129e-03, 1.996481e-06, -4.866500e-09,   37.966,   38.143
  3,   4, 5.720227e-01, -4.218661e-03, 2.313505e-06, -4.047863e-09,   29.946,   38.882
  3,   5, 5.705196e-01, -4.298990e-03, 2.324259e-06, -5.168665e-09,   33.497,   37.941
  3,   6, 5.698655e-01, -4.314651e-03, 2.318668e-06, -5.425697e-09,   39.147,   40.901
  3,   7, 5.728846e-01, -4.316351e-03, 2.385998e-06, -5.230080e-09,   37.056,   32.563
  3,   8, 5.617561e-01, -4.251029e-03, 2.107180e-06, -5.196354e-09,   31.307,   36.985
  3,   9, 5.903280e-01, -4.320651e-03, 2.764507e-06, -3.952494e-09,   38.645,   32.576
  3,  10, 5.596620e-01, -4.287864e-03, 2.083441e-06, -5.767935e-09,   39.633,   37.770
  3,  11, 5.659140e-01, -4.315293e-03, 2.232973e-06, -5.706504e-09,   33.013,   38.160
  3,  12, 5.612731e-01, -4.341925e-03, 2.152759e-06, -6.331724e-09,   46.549,   34.836
  3,  13, 5.572275e-01, -4.277972e-03, 2.025630e-06, -5.811164e-09,   42.290,   35.186
  3,  14, 5.627396e-01, -4.194840e-03, 2.103551e-06, -4.469160e-09,   38.160,   35.217
  3,  15, 5.543286e-01, -4.275864e-03, 1.965041e-06, -5.951391e-09,   33.073,   28.842
  3,  16, 5.592562e-01, -4.244899e-03, 2.050785e-06, -5.296236e-09,   32.740,   44.195
  3,  17, 5.586936e-01, -4.269945e-03, 2.051272e-06, -5.628314e-09,   36.421,   34.367
  3,  18, 5.651884e-01, -4.275957e-03, 2.194713e-06, -5.258628e-09,   42.418,   36.407
  3,  19, 5.565344e-01, -4.283575e-03, 2.015016e-06, -5.919295e-09,   40.246,   36.117
  3,  20, 5.547968e-01, -4.273959e-03, 1.973721e-06, -5.905796e-09,   36.002,   33.166
  3,  21, 5.814576e-01, -4.294670e-03, 2.557609e-06, -4.289524e-09,   39.842,   37.737
  3,  22, 5.582753e-01, -4.220177e-03, 2.017652e-06, -5.078638e-09,   35.828,   39.943
  3,  23, 5.658707e-01, -4.300342e-03, 2.223069e-06, -5.518065e-09,   40.682,   33.660
  3,  24, 5.527447e-01, -4.260734e-03, 1.923252e-06, -5.878516e-09,   38.693,   37.591
  3,  25, 5.602552e-01, -4.311643e-03, 2.109921e-06, -6.026542e-09,   40.616,   40.575
  3,  26, 5.532497e-01, -4.271973e-03, 1.941014e-06, -5.966598e-09,   40.944,   39.482
  3,  27, 5.595790e-01, -4.229374e-03, 2.049718e-06, -5.092863e-09,   40.823,   40.294
  3,  28, 5.670385e-01, -4.267342e-03, 2.231086e-06, -5.018897e-09,   39.135,   37.162
  3,  29, 5.556893e-01, -4.274281e-03, 1.991873e-06, -5.864583e-09,   35.563,   38.999
  3,  30, 5.576056e-01, -4.272460e-03, 2.030795e-06, -5.717030e-09,   37.268,   33.248
