# Energy calibration data for D09
#
# Format: [+/-], [Strip#], [E_0], [E_1], [E_2], [E_3], [E_4], [F_0], [F_1], [F_2]
#
# Gives coefficients to calculate the energy from ADC channel.
# If X is the energy in ADC channels, then
#     #    E = E_0 + E_1*X + E_2*X^2 + E_3*exp(-(X/E_4)^3)
# is the corresponding energy in keV.  Once E is calculated, then
#    F = sqrt(F_0^2 + F_1^2*E + F_2^2*E^2)
# is the energy resolution in keV FWHM at energy E.
#
# This file created on: Thu Oct 15 18:53:39 2009
# Data file used in analysis: dump_data_log_090312_D0-D9_Co60_back.txt
# Data file used in analysis: dump_data_log_090312_D0-D9_Co60_front.txt
# Data file used in analysis: dump_data_log_090312_D0-D9_Cs137_back.txt
# Data file used in analysis: dump_data_log_090312_D0-D9_Cs137_front.txt
# Data file used in analysis: dump_data_log_090314_D0-D9_Am241_Ba133_Co57_I129.txt
# Nuclear lines used in analysis: Co-60 1333 keV, Co-60 1173 keV, Cs-137 662 keV, Ba-133 356 keV, Ba-133 384 keV, Ba-133 303 keV, Ba-133 276 keV, Am-241 60 keV, Ba-133 81 keV, Co-57 122 keV, I-129 30 keV
#
# Analysis performed by Mark Bandstra.
#
+,  1, -2.6323678,  0.2249793,  0.00000006014621,  1.9730819,   718.4419,  1.7775334,  0.0889108,  0.0000000
+,  2, -2.6938998,  0.2251697, -0.00000001045475,  2.3586481,   719.3125,  1.9716462,  0.0763576,  0.0000000
+,  3, -0.8412602,  0.2263127,  0.00000010064361,  0.5844482,   751.9197,  2.0311139,  0.0757544,  0.0000000
+,  4, -3.2532142,  0.2247925, -0.00000003755951,  2.5038393,   736.9763,  1.9546474,  0.0733231,  0.0000000
+,  5, -2.6915801,  0.2283804,  0.00000002555093,  2.2755397,   731.3263,  1.9232313,  0.0664949,  0.0000000
+,  6, -1.9281875,  0.2228866,  0.00000001396988,  1.7999117,   710.7642,  2.0978851,  0.0614097,  0.0000000
+,  7, -2.7368008,  0.2255715, -0.00000003322253,  2.2070396,   721.8544,  2.0326079,  0.0648524,  0.0000000
+,  8, -2.5867263,  0.2285092, -0.00000001043856,  2.1486881,   746.2310,  2.0976848,  0.0629393,  0.0000000
+,  9, -3.2139893,  0.2275772, -0.00000000699705,  2.4649097,   712.6640,  2.1030266,  0.0608396,  0.0000000
+, 10, -3.0149233,  0.2252702, -0.00000001247088,  2.4008216,   719.1603,  1.9786567,  0.0618591,  0.0000000
+, 11, -2.4917475,  0.2249044,  0.00000000949543,  2.2094945,   701.7675,  1.9404017,  0.0669179,  0.0000000
+, 12, -3.2330553,  0.2263596, -0.00000003499656,  2.6221094,   738.6637,  1.8894864,  0.0755037,  0.0000000
+, 13, -2.8790664,  0.2258995, -0.00000003487183,  2.4062092,   748.0084,  1.8575853,  0.0741951,  0.0000000
+, 14, -3.0248826,  0.2295443,  0.00000002085389,  2.4306589,   686.5421,  1.8762994,  0.0755052,  0.0000000
+, 15, -3.2363179,  0.2261921,  0.00000001191650,  2.3653256,   735.5874,  2.0557020,  0.0764164,  0.0000000
+, 16, -2.3608038,  0.2241646, -0.00000001392615,  2.0839473,   770.2515,  1.9068074,  0.0761749,  0.0000000
+, 17, -3.1161144,  0.2252968, -0.00000003832374,  2.4504832,   736.3179,  1.9516968,  0.0742232,  0.0000000
+, 18, -3.2180103,  0.2287047, -0.00000003534695,  2.7589890,   707.2913,  1.8682737,  0.0860392,  0.0000000
+, 19, -3.0355702,  0.2265233, -0.00000004331791,  2.4312995,   750.2621,  1.8793914,  0.0847447,  0.0000000
+, 20, -3.4534345,  0.2286885, -0.00000005856809,  2.6514892,   715.1824,  2.1784433,  0.0745024,  0.0000000
+, 21, -3.2302870,  0.2287760, -0.00000003478238,  2.5835302,   715.0800,  1.8558189,  0.0857071,  0.0000000
+, 22, -2.6002708,  0.2270709,  0.00000001886283,  2.2629799,   671.7629,  2.0162866,  0.0800273,  0.0000000
