+, 0,   0.0000,  20.0000
+, 1,   0.0000,   4.0000
+, 2,   0.0000,   2.0000
+, 3,   0.0000,   1.0000
-, 0,  -1.4017,  23.4163
-, 1,  -0.9232,   4.6281
-, 2,  -1.0457,   2.3316
-, 3,  -0.9382,   1.4954
