# NCT09 Depth Calculation (3rd poly fit) for D4
# Data used in analysis for front: log_081222_Am241_Co57_D1-D9_front.bin 
# Data used in analysis for back : log_081222_Am241_Co57_D1-D9_back.bin 
# Nuclear line used in analysis  : Am-241 60 keV
# 
# Definition: CTD  :Timing(+)-Timing(-)
#             Depth:Distance between cathode(-) and interaction
# Format:strip(+),strip(-),parameter[0]~[3],CTD FWHM front,CTD FWHM back 
#        Depth(cm) = parameter[i]*CTD(ns)^i, i=0~3
# 
# The fitting curve from average CTD and average FWHM would replace the bad fits value.
# 
# Analysis performed by Zong-Kai Liu on Fri Jan 30 15:46:53 2009
# 
  1,   1, 5.998435e-01, -4.396108e-03, -1.273983e-06, -3.030935e-08,   39.272,   32.774
  1,   2, 5.998435e-01, -4.396108e-03, -1.273983e-06, -3.030935e-08,   39.272,   32.774
  1,   3, 5.998435e-01, -4.396108e-03, -1.273983e-06, -3.030935e-08,   39.272,   32.774
  1,   4, 5.998435e-01, -4.396108e-03, -1.273983e-06, -3.030935e-08,   39.272,   32.774
  1,   5, 5.847655e-01, -4.340906e-03, -1.539082e-06, -2.898760e-08,   19.743,   21.807
  1,   6, 6.071187e-01, -4.516142e-03, -1.187768e-06, -3.294966e-08,   56.027,   26.424
  1,   7, 6.181706e-01, -4.230174e-03, -8.316658e-07, -2.717260e-08,   21.034,   29.537
  1,   8, 5.823504e-01, -4.346566e-03, -1.590322e-06, -2.906618e-08,   24.208,   31.418
  1,   9, 6.767248e-01, -4.997269e-03, 4.178828e-07, -4.503326e-08,  116.571,   25.265
  1,  10, 5.998695e-01, -4.522749e-03, -1.347883e-06, -3.300526e-08,   51.137,   33.630
  1,  11, 5.899355e-01, -4.476893e-03, -1.529310e-06, -3.187611e-08,   70.431,   27.620
  1,  12, 6.198338e-01, -4.418643e-03, -8.727149e-07, -3.098280e-08,   63.716,   32.374
  1,  13, 5.803509e-01, -4.263280e-03, -1.567476e-06, -2.739912e-08,   27.868,   33.470
  1,  14, 5.908509e-01, -4.446800e-03, -1.489941e-06, -3.125063e-08,   55.224,   33.636
  1,  15, 6.225656e-01, -4.367294e-03, -7.967823e-07, -2.993635e-08,   38.213,   24.882
  1,  16, 5.953607e-01, -4.288466e-03, -1.298976e-06, -2.808535e-08,   22.100,   28.567
  1,  17, 6.009402e-01, -4.407488e-03, -1.258146e-06, -3.055846e-08,   58.402,   43.938
  1,  18, 5.847878e-01, -4.358137e-03, -1.550886e-06, -2.933448e-08,   33.220,   25.214
  1,  19, 5.914106e-01, -4.480397e-03, -1.500812e-06, -3.197237e-08,   44.176,   40.079
  1,  20, 6.063914e-01, -4.278624e-03, -1.080220e-06, -2.801235e-08,   24.187,   21.997
  1,  21, 5.866393e-01, -4.424329e-03, -1.560749e-06, -3.071903e-08,   30.010,   34.306
