# Energy calibration data for D02
#
# Format: [+/-], [Strip#], [E_0], [E_1], [E_2], [E_3], [E_4], [F_0], [F_1], [F_2]
#
# Gives coefficients to calculate the energy from ADC channel.
# If X is the energy in ADC channels, then
#     #    E = E_0 + E_1*X + E_2*X^2 + E_3*exp(-(X/E_4)^3)
# is the corresponding energy in keV.  Once E is calculated, then
#    F = sqrt(F_0^2 + F_1^2*E + F_2^2*E^2)
# is the energy resolution in keV FWHM at energy E.
#
# This file created on: Thu Oct 15 18:53:38 2009
# Data file used in analysis: dump_data_log_090312_D0-D9_Co60_back.txt
# Data file used in analysis: dump_data_log_090312_D0-D9_Co60_front.txt
# Data file used in analysis: dump_data_log_090312_D0-D9_Cs137_back.txt
# Data file used in analysis: dump_data_log_090312_D0-D9_Cs137_front.txt
# Data file used in analysis: dump_data_log_090314_D0-D9_Am241_Ba133_Co57_I129.txt
# Nuclear lines used in analysis: Co-60 1333 keV, Co-60 1173 keV, Cs-137 662 keV, Ba-133 356 keV, Ba-133 384 keV, Ba-133 303 keV, Ba-133 276 keV, Am-241 60 keV, Ba-133 81 keV, Co-57 122 keV, I-129 30 keV
#
# Analysis performed by Mark Bandstra.
#
+,  1, -0.9764952,  0.2248116,  0.00000016517427,  1.2000000,   740.0000,  2.5000000,  0.0000000,  0.0000000
+,  2, -0.9764952,  0.2248116,  0.00000016517427,  1.2000000,   740.0000, 15.8491961,  0.0580590,  0.0000000
+,  3, -0.9764952,  0.2248116,  0.00000016517427,  1.2000000,   740.0000, 15.8491590,  0.0581554,  0.0000000
+,  4, -0.9764952,  0.2248116,  0.00000016517427,  1.2000000,   740.0000, 15.8488406,  0.0572547,  0.0000000
+,  5, -0.9764952,  0.2248116,  0.00000016517427,  1.2000000,   740.0000, 15.8491034,  0.0581288,  0.0000000
+,  6, -0.9764952,  0.2248116,  0.00000016517427,  1.2000000,   740.0000, 15.8490798,  0.0582563,  0.0000000
+,  7, -0.9764952,  0.2248116,  0.00000016517427,  1.2000000,   740.0000, 15.8492420,  0.0581134,  0.0000000
+,  8, -0.9764952,  0.2248116,  0.00000016517427,  1.2000000,   740.0000, 15.8490440,  0.0579689,  0.0000000
+,  9, -0.9764952,  0.2248116,  0.00000016517427,  1.2000000,   740.0000, 15.8491180,  0.0579800,  0.0000000
+, 10, -0.9764952,  0.2248116,  0.00000016517427,  1.2000000,   740.0000, 15.8491005,  0.0578741,  0.0000000
+, 11, -0.9764952,  0.2248116,  0.00000016517427,  1.2000000,   740.0000, 15.8490584,  0.0577116,  0.0000000
+, 12, -0.9764952,  0.2248116,  0.00000016517427,  1.2000000,   740.0000, 15.8490043,  0.0581568,  0.0000000
+, 13, -0.9764952,  0.2248116,  0.00000016517427,  1.2000000,   740.0000, 15.8490163,  0.0582100,  0.0000000
+, 14, -0.9764952,  0.2248116,  0.00000016517427,  1.2000000,   740.0000, 15.8489758,  0.0579515,  0.0000000
+, 15, -0.9764952,  0.2248116,  0.00000016517427,  1.2000000,   740.0000, 15.6083864,  0.1179113,  0.0000000
+, 16, -0.9764952,  0.2248116,  0.00000016517427,  1.2000000,   740.0000, 14.8549745,  0.0000000,  0.0000000
+, 17, -0.9764952,  0.2248116,  0.00000016517427,  1.2000000,   740.0000, 15.1568253,  0.1541977,  0.0000000
+, 18, -0.9764952,  0.2248116,  0.00000016517427,  1.2000000,   740.0000, 15.3118463,  0.0709774,  0.0000000
+, 19, -0.9764952,  0.2248116,  0.00000016517427,  1.2000000,   740.0000, 13.8789331,  0.2114190,  0.0000000
+, 20, -0.9764952,  0.2248116,  0.00000016517427,  1.2000000,   740.0000, 12.7570232,  0.2041663,  0.0000000
+, 21, -0.9764952,  0.2248116,  0.00000016517427,  1.2000000,   740.0000, 12.4165377,  0.2618027,  0.0000000
+, 22, -0.9764952,  0.2248116,  0.00000016517427,  1.2000000,   740.0000, 12.3946631,  0.2122505,  0.0000000
+, 23, -0.9764952,  0.2248116,  0.00000016517427,  1.2000000,   740.0000, 12.4241038,  0.2494689,  0.0000000
+, 24, -0.9764952,  0.2248116,  0.00000016517427,  1.2000000,   740.0000, 12.6072780,  0.2481680,  0.0000000
+, 25, -0.9764952,  0.2248116,  0.00000016517427,  1.2000000,   740.0000, 12.4926095,  0.2438248,  0.0000000
+, 26, -0.9764952,  0.2248116,  0.00000016517427,  1.2000000,   740.0000, 12.1318400,  0.0653211,  0.0000000
+, 27, -0.9764952,  0.2248116,  0.00000016517427,  1.2000000,   740.0000, 10.4303516,  0.1211617,  0.0000000
+, 28, -0.9764952,  0.2248116,  0.00000016517427,  1.2000000,   740.0000,  7.9251427,  0.1724358,  0.0000000
+, 29, -3.3787774,  0.2207839, -0.00000008368854,  2.5304280,   806.2435,  6.1634348,  0.1733920,  0.0000000
+, 30, -4.2296937,  0.2255629, -0.00000013682346,  3.1143445,   753.5222,  5.1603225,  0.1502507,  0.0000000
+, 31, -4.2703767,  0.2237489, -0.00000013062491,  3.0017041,   759.8564,  4.3925674,  0.1522000,  0.0000000
+, 32, -3.6082369,  0.2226252, -0.00000003362413,  2.7640402,   791.3743,  4.1000669,  0.1574112,  0.0000000
+, 33, -4.1975716,  0.2292754, -0.00000014805080,  3.4646944,   757.9246,  3.8567191,  0.1391412,  0.0000000
+, 34, -3.9393839,  0.2239768, -0.00000005900022,  2.9392375,   768.8749,  3.5171276,  0.1268811,  0.0000000
+, 35, -4.6283087,  0.2271689, -0.00000013235506,  3.4971705,   765.5463,  3.2664386,  0.1275821,  0.0000000
+, 36, -4.9887989,  0.2206149, -0.00000020227057,  3.9140650,   778.0923,  2.7974648,  0.1572482,  0.0000000
+, 37, -3.8632104,  0.2266067, -0.00000006254404,  2.8521837,   767.7545,  2.3351704,  0.1781397,  0.0000000
-,  1, -0.4262739,  0.2211808,  0.00000014145131,  1.2000000,   740.0000,  2.3007253,  0.0223324,  0.0000000
-,  2, -2.9896816,  0.2237191,  0.00000000218124,  2.4083230,   768.3416,  2.5929777,  0.0386672,  0.0000000
-,  3, -3.6586049,  0.2235113, -0.00000007565518,  3.0838681,   724.7023,  2.8898104,  0.0393616,  0.0000000
-,  4, -3.1931383,  0.2232269, -0.00000004348088,  2.5893653,   737.1335,  2.8085149,  0.0370656,  0.0000000
-,  5, -3.3068343,  0.2237532, -0.00000003662327,  2.6477639,   739.2442,  2.2262331,  0.0580959,  0.0000000
