#STRIP_ID,Detector,Side,Strip,TAC_calibration,TAC_calibration_error,TAC_offset,TAC_offset_error
64,0,0,32,0.4423391665088008,0.0007670267299492,-530.2777585696434,7.648851604387419
65,0,0,33,0.4594269266222844,0.0006474867615472,-524.2263357525463,6.208314593615694
66,0,0,34,0.449523893707546,0.0006383972522233,-500.6506663826394,6.223338825936949
67,0,0,35,0.4557591322974691,0.0009909289867238,-627.5027910797174,9.79708452507628
68,0,0,36,0.4531087394069914,0.001073816776559,-633.4881976112396,10.69253591647334
69,0,0,37,0.4398289332100831,0.0008739434194418,-575.3952031993595,8.85229292141196
70,0,0,38,0.4428068314801254,0.0009446218731797,-559.7750999749411,9.471321794199916
71,0,0,39,0.4512987973185355,0.0007496127939929,-517.4732363723897,7.306036444223775
72,0,0,40,0.4474151478179216,0.0007564453260102,-488.50233806258166,7.388832721498867
73,0,0,41,0.4496986626736199,0.001243790472918,-642.0975094350777,12.502232369764474
74,0,0,42,0.4542017382431532,0.0005577098475214,-503.7008040123561,5.384428274118526
75,0,0,43,0.4588986033907049,0.0012435298025801,-667.1812746665258,12.315451464145076
76,0,0,44,0.4509267855817803,0.000782010885938,-523.582616776445,7.638429421842414
77,0,0,45,0.4467945709911483,0.0011865692350814,-596.1669947394696,11.885417109197125
78,0,0,46,0.4514091541610849,0.000611124857815,-570.6223781741195,6.025059273187221
79,0,0,47,0.4462517124057642,0.0006217802105012,-486.0255270552677,6.085914012190301
80,0,0,48,0.4571256494427616,0.0011008676066167,-650.6262652713099,10.905899645822382
81,0,0,49,0.4526959570548807,0.0007421367830332,-589.4756359114679,7.326085827222213
82,0,0,50,0.4458407556656915,0.0005144830500126,-493.549359361181,5.0488136552277325
83,0,0,51,0.4523072876968306,0.0011786546903714,-622.5652650115686,11.72944516495448
84,0,0,52,0.4441642324687794,0.0008763468263437,-565.4467314221575,8.770829984432423
85,0,0,53,0.4554296697561251,0.0009293589805731,-626.46942788447,9.192943111370852
86,0,0,54,0.4513913827977219,0.0011227878752309,-646.9998312654681,11.255542675416452
87,0,0,55,0.4504856234566761,0.0004764164427878,-477.6389959851392,4.610631771944719
88,0,0,56,0.4399786813686383,0.0006735577855412,-501.300600979733,6.709517361590825
89,0,0,57,0.4464480415341874,0.0010331052161929,-620.2271355758547,10.410645797850536
90,0,0,58,0.4474693292717089,0.000544394309147,-480.88381376800726,5.307868070064751
91,0,0,59,0.4517188947588058,0.0008515229032017,-588.1120851442888,8.42157426326148
92,0,0,60,0.4583706411009839,0.0005158964061787,-529.1089204674024,4.96334590465335
93,0,0,61,0.4363241668028062,0.0006407515384919,-491.87577031621527,6.422680300376001
94,0,0,62,0.4446514031008773,0.000601152334646,-499.84602114642,5.923416616968817
95,0,0,63,0.4454641680895066,0.0006744856051039,-522.7701636451343,6.667745870408667
96,0,0,0,0.435354131795756,0.000901073164967,-604.8538498347169,9.280455277296772
97,0,0,1,0.4234697482021918,0.0006986313210047,-488.8564199600243,7.210559490691503
98,0,0,2,0.4370726382905194,0.0011565612213777,-642.559915402185,11.96245638921478
99,0,0,3,0.442220589012977,0.0007022205967474,-563.2980974825051,7.055663920426312
100,0,0,4,0.4282737657055466,0.001201582347435,-612.7904811770289,12.601845927341438
101,0,0,5,0.4274063719339324,0.0008759020724556,-534.8942843006863,9.048968594341977
102,0,0,6,0.4252137706112682,0.0007418198111778,-504.7571685393468,7.651969330374112
103,0,0,7,0.4288553380682494,0.0008027941733188,-522.2874554450364,8.242634353005785
104,0,0,8,0.4247615174793323,0.0013861692049033,-621.1097466024429,14.684469039263757
105,0,0,9,0.4258524468366571,0.0006168447392508,-485.288197518515,6.325778812306777
106,0,0,10,0.4274159446521173,0.0011437265088995,-609.9970970082529,12.01184318981433
107,0,0,11,0.4249751558365154,0.0007101228692596,-517.0177127625792,7.349115667342107
108,0,0,12,0.4290216965304038,0.0006781837556935,-504.1610154949129,6.932544279572066
109,0,0,13,0.4279591040349574,0.0008746753160445,-529.7220060754955,9.014306073611488
110,0,0,14,0.4308750017115691,0.0008789441779593,-595.8891413773251,9.128784359707486
111,0,0,15,0.430210142283452,0.0012371769381089,-620.8788460944635,12.939473653232705
112,0,0,16,0.4372135999809602,0.0015180392780803,-685.1887462727967,15.84086806668632
113,0,0,17,0.4278346654777962,0.0007392726664702,-529.878892993649,7.621342513689394
114,0,0,18,0.4344102293323045,0.0005938670977556,-538.5980482985204,6.041283555501511
115,0,0,19,0.4281222524174532,0.0009718449831107,-579.0529569959732,10.121234382237835
116,0,0,20,0.4331671396080678,0.0006909496456037,-516.3333642044681,7.014392669304453
117,0,0,21,0.4285572544853576,0.0008069199092636,-575.3901981240699,8.388365904569532
118,0,0,22,0.4360027861190027,0.0005788971244773,-518.9880093718879,5.842074636958103
119,0,0,23,0.4314977977207872,0.0004569096013283,-500.4970384104629,4.6400438204281365
120,0,0,24,0.4327361134895812,0.0006698340520774,-505.2369960902523,6.790043625670989
121,0,0,25,0.4340653927722947,0.0010897896612156,-612.3935675627333,11.275924490868226
122,0,0,26,0.4309845747311916,0.0012865426929329,-637.4276432352502,13.479871280197136
123,0,0,27,0.4365229912806184,0.0009849430751828,-605.998771018136,10.119619846600935
124,0,0,28,0.4349153819083269,0.0006356659101633,-502.5248144596246,6.407528688459109
125,0,0,29,0.4362481030210087,0.0009618313453679,-608.4966743747225,9.89376931338606
126,0,0,30,0.4303943436757703,0.0012202980447291,-635.2101849454922,12.797178038091973
127,0,0,31,0.4425309115969053,0.0004941113612472,-483.2058934384232,4.873898433845572
0,0,1,32,0.4328028122804499,0.0005943318388505,-476.6006898782038,5.985392495716633
1,0,1,33,0.457408206592246,0.0009164206380576,-606.66929393448,8.986995804093931
2,0,1,34,0.446793595536089,0.0010268560856484,-520.6215734876922,10.116140843846129
3,0,1,35,0.4538123076201932,0.00129306551759,-645.1579404639524,12.888234423074014
4,0,1,36,0.4453329796915714,0.0008215319650962,-524.4282913981287,8.12677577657563
5,0,1,37,0.4462275574870531,0.0011517887755175,-599.3106658481753,11.55962000045835
6,0,1,38,0.4404531910567449,0.0008518231499483,-478.4928128365463,8.43309927987151
7,0,1,39,0.4568654174253349,0.0010902601307285,-595.736940435508,10.678993956640804
8,0,1,40,0.4523512086405886,0.0006807202012831,-491.48688294965,6.580988335573602
9,0,1,41,0.4488739013650205,0.0007990944747412,-529.5062654796031,7.851285279030788
10,0,1,42,0.4508128906843753,0.0008965721806143,-564.963899671003,8.839976891493178
11,0,1,43,0.443331424887519,0.0011098662797407,-518.4426209633201,11.013985060295049
12,0,1,44,0.447370807477891,0.0008277416685934,-491.9818576900242,8.092325492291003
13,0,1,45,0.4437632089345938,0.0012993382991859,-612.070740321233,13.149372925337204
14,0,1,46,0.4438988110620776,0.0008651218051737,-496.868399403413,8.533212777092706
15,0,1,47,0.4571019080088663,0.0011546163898544,-605.1521538243921,11.32673554412366
16,0,1,48,0.4405646039861144,0.0010087339909055,-514.0933127705362,10.063527408555371
17,0,1,49,0.4434958019150092,0.0008990380033339,-560.0401690733088,9.000792861338912
18,0,1,50,0.4406164058219773,0.0012875693518877,-591.44575443197,13.06445997831231
19,0,1,51,0.4486913618098668,0.0009908367265818,-588.3133115756749,9.865944562784785
20,0,1,52,0.4428218695670967,0.000942725276268,-509.7731302584377,9.348082315699058
21,0,1,53,0.4462287531096206,0.0009860558794194,-610.3683665592832,9.920128430719693
22,0,1,54,0.4461132763046523,0.0002945953207609,-544.7503908251239,2.9222039533147157
