#STRIP_ID,Detector,Side,Strip,TAC_calibration,TAC_calibration_error,TAC_offset,TAC_offset_error
64,0,0,32,0.4418605289565389,0.0010884209425051,-530.0709084375761,10.865078596241611
65,0,0,33,0.4582488437075994,0.0006001980821349,-518.9901191928026,5.762997127122063
66,0,0,34,0.448925116842714,0.0006973675754203,-500.4959991932445,6.807036826938255
67,0,0,35,0.4548288445971618,0.0012256661290007,-624.6297126442637,12.135095661919603
68,0,0,36,0.4519007210038733,0.0009998201366402,-629.5657442460498,9.973848499032153
69,0,0,37,0.4388993156060031,0.0009162700495476,-573.2652356809143,9.296340722014737
70,0,0,38,0.4418560195200522,0.0007089346788621,-556.9124525566076,7.118998792177583
71,0,0,39,0.4499405520591172,0.0007825030098485,-512.3242628965338,7.640882060468402
72,0,0,40,0.4466007890947586,0.0006052068625548,-483.8632482020541,5.916207371180168
73,0,0,41,0.4485875625240822,0.0013686082228682,-637.756774408861,13.777997688487144
74,0,0,42,0.4528318083688924,0.0005299433587951,-498.277464894322,5.125641409875058
75,0,0,43,0.4578984995648371,0.0013127568250056,-666.9569843065224,13.02881665194453
76,0,0,44,0.4501132528271252,0.0008526927165563,-522.4751575040838,8.341832439526335
77,0,0,45,0.4459934144901089,0.0011273667743596,-594.9540554455887,11.309699108982825
78,0,0,46,0.4500801271025525,0.000876749245999,-567.9787463493468,8.664336036731427
79,0,0,47,0.4456411056501766,0.000704318413994,-478.1931543525689,6.891158637867734
80,0,0,48,0.4562434996613377,0.001480109545671,-651.7511148011653,14.694827136616905
81,0,0,49,0.451960435480517,0.0010880079377052,-591.1165411185303,10.76172675981794
82,0,0,50,0.4448936714568448,0.0007485954170759,-491.4944190978196,7.3585101164707964
83,0,0,51,0.4513227508350175,0.0012241395494366,-622.032959921214,12.20725388839443
84,0,0,52,0.4434828949965652,0.0009263538339066,-565.9712204930585,9.286633479919413
85,0,0,53,0.4545641573163618,0.0010097061592659,-625.9529194155743,10.005609356953377
86,0,0,54,0.4504202910862707,0.001168419010998,-646.6534355852318,11.73735273005022
87,0,0,55,0.4497566695502303,0.0006526691128125,-479.1875691908491,6.328787449213359
88,0,0,56,0.4390965791495236,0.0007077717632878,-498.21744443497886,7.059647839426264
89,0,0,57,0.4457332863484141,0.0011817225553441,-619.8004328311687,11.926258511770918
90,0,0,58,0.4467201290593957,0.0005997694531779,-481.7275417049005,5.858690442435127
