#STRIP_ID,Detector,Side,Strip,TAC_calibration,TAC_calibration_error,TAC_offset,TAC_offset_error
64,0,0,32,0.4326801942914907,0.0005097865336187,-518.4848257585691,5.183556692643204
65,0,0,33,0.4458521655957834,0.0001266796085797,-509.7548060833877,1.2476150180525571
66,0,0,34,0.4517219294989977,0.0004014229346723,-616.0289334560603,3.9942848385792
67,0,0,35,0.44634405472335,0.0008696614403229,-652.2136772396562,8.826555225969097
68,0,0,36,0.4464715241373994,0.0003814115554942,-527.1949739088584,3.765693098272408
69,0,0,37,0.4356676307050873,0.0007446932262699,-554.1716610195531,7.579727470419826
70,0,0,38,0.4341911103910951,0.000620403811007,-523.5775601867766,6.293472921682685
71,0,0,39,0.4346415847937637,0.0004583154834627,-491.1183081713308,4.611007240272552
72,0,0,40,0.4373522021768236,0.0007294632343091,-555.8242862994138,7.398804682513872
73,0,0,41,0.4338292003710192,0.0007375499157237,-578.9667740760891,7.579992430022072
74,0,0,42,0.429179017339964,0.000557808218966,-524.7162883316099,5.726019750329004
75,0,0,43,0.4428831439267829,0.0011532480092188,-656.9669360020905,11.808355030286352
76,0,0,44,0.4432365860725105,0.0005683477454994,-597.5329302611864,5.740336166953549
77,0,0,45,0.4408938571011776,0.0006567698553593,-550.7207890579754,6.6005569770271695
78,0,0,46,0.4403767211148434,0.0004713453153523,-545.3235851180461,4.736958343023658
79,0,0,47,0.4392178544634261,0.0004810856309617,-581.9375115671577,4.886760565216351
80,0,0,48,0.435710173736148,0.0007521103533303,-594.5454395532109,7.722527430753761
81,0,0,49,0.4367058057547458,0.0007038011372258,-587.5798788908193,7.199058342657632
82,0,0,50,0.4454593021416009,0.0007122166223438,-636.6315111167859,7.21859446221594
83,0,0,51,0.443201173846812,0.0010220335803251,-648.8273600818798,10.4389698181645
84,0,0,52,0.4406509311226607,0.0007876504938548,-602.3916463583594,8.010465708726183
85,0,0,53,0.4430568882144369,0.0006446855913901,-597.9591149252249,6.514598105027832
86,0,0,54,0.4434322344862453,0.001179534633554,-694.8455151929214,12.161045874640008
87,0,0,55,0.4454573263274962,0.0007253593924585,-625.5012192410677,7.334125755130536
88,0,0,56,0.4356274510082737,0.0007997682617132,-609.4182336588658,8.240099891079183
89,0,0,57,0.4393796882993149,0.0005806090731277,-527.6579849222077,5.825499663816214
