STRIP_ID,Detector,Side,Strip,TAC_calibration,TAC_calibration_error,TAC_offset,TAC_offset_error
64,0,0,32,0.4555966374080452,0.000792281555013,-636.8242413596898,7.851736411232076
65,0,0,33,0.4550003699855212,0.000616110167005,-607.6193731619162,6.075193906002973
66,0,0,34,0.4815665288549817,0.0008500041844931,-712.9092891228601,8.100781828073393
67,0,0,35,0.453967204047928,0.0005643223958458,-522.2889887683801,5.473632533652671
68,0,0,36,0.4645929834342693,0.0004035053675427,-525.5668312246346,3.8270569445540312
69,0,0,37,0.460626026753923,0.0002378554456627,-500.25588777514594,2.262620432823428
70,0,0,38,0.4637883679939505,0.0004142431693452,-538.9715667936459,3.9474019756521415
71,0,0,39,0.4639821927723841,0.0005038046648478,-549.4896317057558,4.809993574477664
72,0,0,40,0.4739384487935383,0.0003951173427403,-585.9872023951733,3.722782224665633
73,0,0,41,0.4588553033976238,0.0008162639565511,-620.3127147963705,8.003261680034006
74,0,0,42,0.4682510501356854,0.0009444516094536,-690.6442601465451,9.212937752922858
75,0,0,43,0.4553645545230738,0.001181941483186,-686.1711569319604,11.844531830729958
76,0,0,44,0.4727673483772737,0.0006544814014478,-650.4571353659363,6.268968022370143
77,0,0,45,0.4640768436393693,0.0005974410837341,-582.9393375265805,5.744854889843392
78,0,0,46,0.4690991826514909,0.0005767463032664,-563.405207228475,5.463031021151687
79,0,0,47,0.4628920506456482,0.0008249461979794,-636.8051211549092,8.046569726594559
80,0,0,48,0.462982744307675,0.0003559842966586,-520.1116789639572,3.383991448955662
81,0,0,49,0.4597430914988126,0.0008021442802977,-647.1273380739055,7.895348205933162
82,0,0,50,0.449889265039319,0.0004858482352339,-534.4520233921654,4.768009597099438
83,0,0,51,0.4569050351858004,0.0002916957676079,-536.9230391940278,2.820223354584196
84,0,0,52,0.463728469530832,0.000619801453465,-651.6361526319421,6.054043562438135
85,0,0,53,0.455988136047923,0.0002413547469847,-536.6581486174763,2.3380629793950702
86,0,0,54,0.4573010178337703,0.0003913350168491,-557.6127336586119,3.797580319160824
87,0,0,55,0.4609507809182973,0.0007766651770702,-625.5135511121175,7.58894937603901
88,0,0,56,0.4638959627093017,0.0005480329181725,-610.043578190884,5.303086932570492
89,0,0,57,0.4591067900657564,0.0004422327339646,-524.5278475349334,4.24351233952218
90,0,0,58,0.4747127825487329,0.0003991852011528,-566.9126224059686,3.739311437446685
91,0,0,59,0.4638453976099511,0.0007509494676627,-618.0345643109663,7.280056108039976
92,0,0,60,0.4662581033441634,0.0003093905547769,-570.3361881267629,2.9529435995889024
93,0,0,61,0.4647622547242699,0.000321385897765,-543.7512860250496,3.0593563415505765
94,0,0,62,0.4580670981240373,0.0008021061291921,-566.4523346723869,7.785865996224423
95,0,0,63,0.462384584578983,0.0008399171122731,-633.4275315981613,8.195593216775544
96,0,0,0,0.4408896941548291,0.0005318202787328,-528.5518886810272,5.318758006234229
97,0,0,1,0.4356441373775611,0.0008046653681145,-562.2746100881681,8.2051970414468
98,0,0,2,0.4315333845648634,0.0005609120085617,-499.2762455318818,5.6941990024869655
99,0,0,3,0.4346117164233112,0.0010734613971926,-601.4410310805229,11.066590970299512
100,0,0,4,0.4406505663876,0.0008204749116579,-588.2821946327676,8.31864001464151
101,0,0,5,0.4391326480223135,0.0009985770913347,-626.2599238681837,10.243739163616697
102,0,0,6,0.4323971281803447,0.0002929987472077,-460.0221471705652,2.9425412859609126
103,0,0,7,0.4371113167917647,0.0009683540454259,-607.2852058352503,9.938571792494145
104,0,0,8,0.4370897065471331,0.0009829290898097,-609.9263394972476,10.094461358714804
105,0,0,9,0.4384076689836996,0.0013233536617075,-628.101898076583,13.603285400429174
106,0,0,10,0.4445490109549967,0.0009710450244223,-597.7369873035312,9.779075009141248
107,0,0,11,0.4356761702744737,0.0007163788383996,-519.2833425952689,7.235396619968741
108,0,0,12,0.4354001440579867,0.0006954756039111,-513.9375004282117,7.020394928469214
109,0,0,13,0.43752338070355,0.0008331572061648,-546.8423337825749,8.430548353965662
110,0,0,14,0.4450410959510027,0.000670346409799,-532.5381487035493,6.647486744242611
111,0,0,15,0.4489479026478092,0.0011842106771336,-647.2616916413069,11.936570257319037
112,0,0,16,0.4558870920770289,0.0010247487608267,-641.5500610112359,10.159461604441685
113,0,0,17,0.4461132036917234,0.0004163724502387,-515.1676173205428,4.103210112621121
114,0,0,18,0.447712739111397,0.0003391339771609,-488.28122573104537,3.310239653814925
115,0,0,19,0.4429555014832765,0.0009583419115721,-552.9270725297276,9.591196975015182
116,0,0,20,0.4466424594808009,0.0004083666402628,-486.5775350387305,3.9940419891295513
117,0,0,21,0.4512997562835737,0.0008720919420896,-630.0708785651326,8.71221660738051
