# A_HV,A_LV,B,C 
1.0009264205609762,1.00084829470918,1.288689028046797,0.3010529785474152
# z_depth_cm,e_CCE_HV,h_CCE_HV,e_CCE_LV,h_CCE_LV
-0.22000000000000003,0.9979886534146016,0.999981401057402,0.999941087618855,0.998739775903303
-0.21000000000000002,0.9980156551571582,0.9999811178247736,0.9999429758361996,0.998715606187334
-0.2,0.9980431289581512,0.9999810234138974,0.9999434478905356,0.9986931359045192
-0.19,0.9980701307007076,0.9999809290030212,0.9999459025730832,0.9986692494274092
-0.18,0.9980973212666384,0.9999804569486404,0.9999468466817554,0.9986469679705
-0.16999999999999998,0.9981228124221988,0.999980079305136,0.9999491125425686,0.9986243088617792
-0.16,0.9981487756361956,0.9999781910876132,0.9999516616359836,0.9986010832753404
-0.15,0.9981753053203158,0.9999780966767372,0.9999525113337884,0.9985788962313844
-0.13999999999999999,0.9982020238278104,0.9999774358006044,0.9999527945663902,0.9985551985801804
-0.13,0.998226476454811,0.999977246978852,0.9999534554424608,0.9985332947750832
-0.12,0.9982527229038692,0.9999751699395772,0.9999560989467428,0.9985111077311274
-0.11000000000000001,0.9982785917061788,0.9999746034743202,0.9999563821793446,0.9984875989058294
-0.1,0.9983034219799284,0.999974320241692,0.9999590256836268,0.9984655062748266
-0.09,0.9983288187238014,0.9999724320241692,0.9999611027227056,0.9984432248179176
-0.08,0.9983543098793618,0.9999718655589124,0.9999618580096432,0.9984207545351028
-0.06999999999999999,0.9983788569180494,0.999971487915408,0.9999620468313778,0.9983985674911467
-0.06,0.9984038760151736,0.999971487915408,0.9999628021183156,0.9983752474917548
-0.05,0.9984295559941084,0.9999709214501512,0.99996469033566,0.9983531548607518
-0.04,0.9984528756808618,0.9999705438066464,0.9999656344443322,0.9983317231204198
-0.03,0.998477989189673,0.9999686555891238,0.9999658232660666,0.9983083087080749
-0.02,0.9985017809348627,0.9999680891238673,0.9999679947160126,0.998286593728884
-0.01,0.9985266112086122,0.9999677114803625,0.999968655592083,0.9982652564015052
0.0,0.9985504029538018,0.9999657288519638,0.9999706382202947,0.9982417475762072
0.01,0.9985743835223662,0.9999651623867069,0.9999712990963652,0.9982202214229224
0.02,0.9985982696792428,0.9999638406344412,0.9999714879180998,0.9981987896825903
0.03,0.9986223446594944,0.9999628021148036,0.9999717711507012,0.9981756585091044
0.04,0.9986454755228732,0.9999620468277944,0.9999723376159048,0.9981542267687724
0.05,0.9986693616797502,0.9999619524169184,0.999973376135444,0.9981327950284404
0.06,0.9986927757781908,0.9999613859516616,0.999974603476718,0.9981107968103904
0.06999999999999999,0.9987164731116932,0.999960158610272,0.9999751699419211,0.9980885153534818
0.08,0.9987380933880756,0.9999589312688822,0.9999753587636556,0.9980668947872436
0.09,0.9987626404267635,0.9999582703927492,0.9999774358027346,0.9980461239375829
0.1,0.998784921584957,0.9999561933534744,0.999978002267938,0.998022709525238
0.11000000000000001,0.9988089965652084,0.9999553436555892,0.9999790407874772,0.998001561023765
0.12,0.9988307112532784,0.9999533610271902,0.9999802681287512,0.9979806013481982
0.13,0.9988522371179738,0.9999525113293052,0.9999808345939544,0.9979586975431012
