### 0
# A_HV, A_LV, B, C 
1.0014447484216775,1.0004594879304816,0.44135751131238593,1.1855504424123018  
# z_depth_cm, e_CCE_HV, h_CCE_HV, e_CCE_LV, h_CCE_LV
-0.01886559246,0.9980509818731118,0.999996223467974,0.9999466578600208,0.9998699929805664
-0.01782185724,0.9980784554380664,0.999996223467974,0.9999489237208344,0.9998668728121
-0.0167781220199999,0.998103663141994,0.999996223467974,0.9999495845969048,0.999865076351468
-0.0157343868,0.9981303814199396,0.999996223467974,0.9999523225120542,0.9998630907897164
-0.01469065158,0.9981570996978852,0.999996223467974,0.9999525113337884,0.9998606324751672
-0.01364691636,0.9981838179758308,0.9999952793349676,0.9999533610315936,0.9998574177561412
-0.0126031811399999,0.9982091200906346,0.9999945240285626,0.9999556268924068,0.9998557158460688
-0.01155944592,0.9982348942598188,0.9999943352019612,0.99995619335761,0.9998539193854364
-0.0105157107,0.998261518126888,0.9999943352019612,0.9999589312727596,0.9998514610708872
-0.0094719754799999,0.9982877643504532,0.9999943352019612,0.9999598753814318,0.9998482463518612
-0.0084282402599999,0.998311744712991,0.9999943352019612,0.999961763598776,0.9998463553406696
-0.00738450504,0.998338085347432,0.9999943352019612,0.9999619524205106,0.9998446534305968
-0.00634076982,0.9983643315709972,0.9999943352019612,0.9999628021183156,0.9998428569699648
-0.0052970345999999,0.998388406344411,0.9999943352019612,0.99996299094005,0.9998389803970216
-0.0042532993799999,0.998414652567976,0.9999942407886606,0.9999652568008632,0.9998375621386276
-0.00320956416,0.9984402379154078,0.9999942407886606,0.9999657288551994,0.9998352929251976
-0.00216582894,0.9984636518126888,0.9999942407886606,0.9999679947160126,0.9998340637679228
-0.0011220937199999,0.9984896148036254,0.9999942407886606,0.9999685611812158,0.999829903543301
-7.835849999999e-05,0.9985152945619334,0.9999940519620596,0.9999705438094276,0.9998285798354668
0.0009653767199999,0.9985389916918428,0.9999937687221576,0.9999712990963652,0.999826026970358
0.0020091119399999,0.9985641049848945,0.9999937687221576,0.9999714879180998,0.9998247978130832
0.00305284716,0.9985877077039276,0.9999937687221576,0.9999716767398342,0.9998212048918188
0.00409658238,0.9986131042296073,0.9999937687221576,0.9999723376159048,0.999819124779508
0.0051403175999999,0.998637839879154,0.9999937687221576,0.9999743202441164,0.9998171392177566
0.00618405282,0.9986616314199396,0.9999936743088568,0.999974603476718,0.999815437307684
0.00722778804,0.9986867447129908,0.9999934854822554,0.9999752643527884,0.9998128844425752
0.00827152326,0.9987097809667674,0.9999934854822554,0.999977246981,0.9998097642741088
0.00931525848,0.9987346110271904,0.9999934854822554,0.9999774358027346,0.9998079678134766
0.0103589937,0.9987575528700906,0.9999934854822554,0.9999780966788052,0.9998059822517252
0.01140272892,0.9987822885196376,0.9999933910689548,0.9999800793070168,0.9998034293866164
0.01244646414,0.9988049471299094,0.9999933910689548,0.9999802681287512,0.9998004983192692
0.01349019936,0.998829493957704,0.9999933910689548,0.9999809290048216,0.9997986073080772
0.01453393458,0.998852152567976,0.9999933910689548,0.999981023415689,0.9997968108474452
0.0155776697999999,0.9988767938066466,0.9999933910689548,0.9999812122374232,0.9997946361845748
0.01662140502,0.9988992635951662,0.9999916916295432,0.9999817787026268,0.9997913269149892
0.01766514024,0.9989228663141996,0.9999914083896414,0.999981967524361,0.9997894359037974
0.01870887546,0.9989456193353474,0.9999914083896414,0.9999839501525728,0.9997875448926056
0.0197526106799999,0.9989681835347431,0.9999914083896414,0.9999841389743072,0.9997857484319734
0.0207963459,0.998991597432024,0.9999914083896414,0.9999846110286432,0.99978196640959
0.02184008112,0.9990139728096676,0.9999914083896414,0.9999847998503776,0.9997807372523152
0.0228838163399999,0.9990381419939576,0.9999914083896414,0.9999867824785892,0.9997781843872064
0.02392755156,0.9990598564954682,0.9999913139763408,0.9999869713003235,0.9997770497804914
0.02497128678,0.9990821374622356,0.9999913139763408,0.9999875377655272,0.9997728895558696
0.026015022,0.9991054569486404,0.9999913139763408,0.9999877265872616,0.9997714712974756
0.02705875722,0.9991275490936556,0.9999911251497394,0.9999896148046058,0.9997689184323668
0.02810249244,0.999149830060423,0.9999908419098374,0.9999898036263404,0.9997677838256518
0.02914622766,0.9991722998489426,0.9999908419098374,0.9999902756806764,0.9997647582077448
0.03018996288,0.9991943919939578,0.9999908419098374,0.9999904645024108,0.9997621107920764
0.0312336980999999,0.9992170506042296,0.9999908419098374,0.999990558913278,0.9997603143314444
0.03227743332,0.999238670694864,0.9999908419098374,0.999990558913278,0.999758328769693
0.03332116854,0.999260668429003,0.9999907474965368,0.9999907477350124,0.999755775904584
0.0343649037599999,0.999282666163142,0.9999905586699356,0.9999912197893484,0.9997527502866772
0.03540863898,0.9993050415407856,0.9999905586699356,0.9999913142002156,0.9997509538260452
0.0364523742,0.9993262839879152,0.9999905586699356,0.9999915030219504,0.9997491573654128
0.03749610942,0.9993469599697886,0.9999905586699356,0.9999923527197552,0.9997467936014232
0.03853984464,0.999370562688822,0.9999905586699356,0.999993485650162,0.9997434843318376
0.03958357986,0.9993912386706948,0.9999905586699356,0.9999935800610292,0.9997416878712057
0.04062731508,0.9994122922960724,0.999990464256635,0.9999935800610292,0.9997399859611328
0.0416710503,0.9994324962235648,0.9999895201236284,0.9999941465262324,0.9997381895005008
0.04271478552,0.999455910120846,0.999988575990622,0.9999942409370997,0.9997343129275575
0.04375852074,0.9994760196374624,0.999988575990622,0.9999943353479668,0.9997328946691636
0.04480225596,0.9994966956193352,0.999988575990622,0.9999943353479668,0.9997306254557335
0.04584599118,0.9995171827794562,0.999988575990622,0.9999963179761784,0.9997293962984588
0.0468897264,0.999537009063444,0.999988575990622,0.9999964123870456,0.9997254251749564
0.04793346162,0.9995585347432024,0.999988575990622,0.9999964123870456,0.9997239123660028
0.04897719684,0.999579493957704,0.999988575990622,0.999996978852249,0.9997214540514536
0.05002093206,0.999599414652568,0.9999884815773212,0.999996978852249,0.9997201303436192
0.0510646672799999,0.9996188632930514,0.9999884815773212,0.999996978852249,0.9997166319729146
0.0521084025,0.99963916163142,0.9999884815773212,0.9999971676739834,0.9997144573100442
0.05315213772,0.99965917673716,0.9999883871640208,0.9999971676739834,0.9997127553999716
0.05419587294,0.999678247734139,0.9999880095108182,0.9999972620848506,0.9997107698382202
0.05523960816,0.999697413141994,0.9999880095108182,0.9999990558913278,0.9997082169731112
0.05628334338,0.9997165785498489,0.9999880095108182,0.999999150302195,0.9997050968046448
0.0573270786,0.9997356495468278,0.9999880095108182,0.9999992447130622,0.9997033948945724
0.05837081382,0.9997543429003022,0.9999880095108182,0.9999992447130622,0.9997014093328208
0.05941454904,0.9997732250755288,0.9999877262709164,0.9999993391239296,0.9996989510182716
0.06045828426,0.999791163141994,0.9999877262709164,0.9999993391239296,0.9996959254003648
0.06150201948,0.9998090067975832,0.9999877262709164,0.9999998111782656,0.999694034389173
0.0625457547,0.9998271336858006,0.9999877262709164,0.9999998111782656,0.9996923324791004
0.06358948992,0.999845166163142,0.9999877262709164,0.9999998111782656,0.999690346917349
0.06463322514,0.9998598942598188,0.9999877262709164,0.9999998111782656,0.9996866594455251
0.06567696036,0.9998775490936556,0.9999877262709164,0.9999998111782656,0.9996850520860122
0.06672069558,0.9998936933534744,0.9999876318576156,1.0,0.9996828774231415
0.0677644308,0.999908327039275,0.9999876318576156,1.0,0.9996815537153074
0.06880816602,0.9999239048338368,0.9999876318576156,1.0,0.9996776771423644
0.06985190124,0.9999380664652568,0.9999876318576156,1.0,0.9996761643334108
0.07089563646,0.9999506231117824,0.9999876318576156,1.0,0.9996738005694212
0.07193937168,0.9999628021148036,0.9999876318576156,1.0,0.9996725714121468
0.0729831069,0.9999729040785498,0.9999876318576156,1.0,0.9996689784908824
0.07402684212,0.999982250755287,0.9999876318576156,1.0,0.9996668983785711
0.07507057734,0.999990747734139,0.9999875374443148,1.0,0.9996646291651412
0.07611431256,0.99999707326284,0.9999875374443148,1.0,0.999663116356188
0.07715804778,0.9999982061933534,0.9999874430310144,1.0,0.9996605634910788
0.078201783,1.0,0.9999870653778118,1.0,0.999657537873172

### 1
# A_HV, A_LV, B, C 
1.001327798242737,1.0005115114230356,0.9219152437931784,0.10033621734262993  
# z_depth_cm, e_CCE_HV, h_CCE_HV, e_CCE_LV, h_CCE_LV
-0.774225,0.996541918429003,1.0,0.9995783610669976,1.0
-0.763912323,0.9965784554380664,1.0,0.9996127266226654,0.999997828549849
-0.7535996460000001,0.99661499244713,1.0,0.9996422772241051,0.9999949018126888
-0.743286969,0.9966510574018128,1.0,0.999668429034325,0.9999866880664652
-0.732974292,0.996688160876133,1.0,0.9996899547120512,0.9999770581570996
-0.722661615,0.9967242258308155,1.0,0.9997094977615656,0.9999644070996978
-0.7123489380000001,0.9967600075528702,1.0,0.999726869361134,0.9999491125377644
-0.702036261,0.9967938066465256,1.0,0.9997432968520302,0.9999351397280968
-0.691723584,0.9968289274924472,1.0,0.999755664675636,0.9999172016616312
-0.6814109070000001,0.996863670694864,1.0,0.9997671828014366,0.99989916918429
-0.67109823,0.9968966200906344,1.0,0.9997800226793784,0.9998809478851964
-0.660785553,0.9969313632930512,1.0,0.999790596696507,0.9998611216012084
-0.650472876,0.996963746223565,0.999999905589124,0.9998001321940962,0.9998446941087612
-0.6401601990000001,0.99699707326284,0.999999905589124,0.9998074962417394,0.9998249622356497
-0.629847522,0.9970288897280968,0.999999905589124,0.9998144826459135,0.9998050415407854
-0.619534845,0.9970622167673716,0.9999994335347432,0.999823168445698,0.9997837990936556
