# Inverse linear energy calibration parameter:
# Format: detector(0-9), side(1:+, 0:-), strip(0-36), c1, c2
# ADC = c1 + c2*energy
#  
# 
#
0 1 0 -0.000000 4.444445
0 1 1 -0.000000 4.444445
0 1 2 -0.000000 4.444445
0 1 3 -0.000000 4.444445
0 1 4 -0.000000 4.444445
0 1 5 -0.000000 4.444445
0 1 6 -0.000000 4.444445
0 1 7 -0.000000 4.444445
0 1 8 -0.000000 4.444445
0 1 9 -0.000000 4.444445
0 1 10 -0.000000 4.444445
0 1 11 -0.000000 4.444445
0 1 12 -0.000000 4.444445
0 1 13 -0.000000 4.444445
0 1 14 -0.000000 4.444445
0 1 15 -0.000000 4.444445
0 1 16 -0.000000 4.444445
0 1 17 -0.000000 4.444445
0 1 18 -0.000000 4.444445
0 1 19 -0.000000 4.444445
0 1 20 -0.000000 4.444445
0 1 21 -0.000000 4.444445
0 1 22 -0.000000 4.444445
0 1 23 -0.000000 4.444445
0 1 24 -0.000000 4.444445
0 1 25 -0.000000 4.444445
0 1 26 -0.000000 4.444445
0 1 27 -0.000000 4.444445
0 1 28 -0.000000 4.444445
0 1 29 -0.000000 4.444445
0 1 30 -0.000000 4.444445
0 1 31 -0.000000 4.444445
0 1 32 -0.000000 4.444445
0 1 33 -0.000000 4.444445
0 1 34 -0.000000 4.444445
0 1 35 -0.000000 4.444445
0 1 36 -0.000000 4.444445
0 0 0 7.763480 4.424896
0 0 1 7.915789 4.397905
0 0 2 7.173860 4.497717
0 0 3 8.150676 4.489741
0 0 4 7.740162 4.504809
0 0 5 8.368542 4.428737
0 0 6 6.946208 4.486055
0 0 7 7.255174 4.430640
0 0 8 8.294757 4.438310
0 0 9 6.828233 4.422431
0 0 10 7.022720 4.436616
0 0 11 7.383763 4.461219
0 0 12 7.604012 4.436931
0 0 13 7.207131 4.417488
0 0 14 7.565039 4.480066
0 0 15 6.500180 4.499640
0 0 16 8.420601 4.471432
0 0 17 7.039842 4.483119
0 0 18 8.194337 4.434885
0 0 19 7.084671 4.488230
0 0 20 7.247983 4.414387
0 0 21 6.636451 4.439098
0 0 22 7.761743 4.433508
0 0 23 8.633682 4.376138
0 0 24 6.586440 4.515590
0 0 25 7.545026 4.353486
0 0 26 8.200284 4.399530
0 0 27 8.070704 4.481732
0 0 28 7.508560 4.464067
0 0 29 7.481544 4.455156
0 0 30 7.657226 4.458096
0 0 31 7.110562 4.330691
0 0 32 7.318115 4.448161
0 0 33 5.827329 4.420671
0 0 34 6.775836 4.432997
0 0 35 7.362106 4.477077
0 0 36 7.390161 4.443339
1 1 0 6.513824 4.429365
1 1 1 9.766197 4.317696
1 1 2 5.970143 4.424622
1 1 3 9.842533 4.316522
1 1 4 10.554217 4.436223
1 1 5 8.051386 4.414621
1 1 6 8.573961 4.410474
1 1 7 9.859594 4.334840
1 1 8 8.922023 4.371183
1 1 9 8.880271 4.406645
1 1 10 9.240808 4.385350
1 1 11 8.791044 4.389816
1 1 12 8.862811 4.368930
1 1 13 8.065113 4.355989
1 1 14 7.495939 4.425777
1 1 15 8.760336 4.336156
1 1 16 6.862806 4.474673
1 1 17 9.222276 4.448973
1 1 18 7.303361 4.371699
1 1 19 7.850089 4.371603
1 1 20 8.682234 4.421590
1 1 21 8.927945 4.385042
1 1 22 9.044800 4.395160
1 1 23 7.072842 4.383811
1 1 24 6.386662 4.428110
1 1 25 7.935853 4.388814
1 1 26 8.689212 4.461497
1 1 27 6.290164 4.389507
1 1 28 6.330980 4.440300
1 1 29 8.164103 4.409929
1 1 30 5.933928 4.375085
1 1 31 6.896674 4.426052
1 1 32 8.048328 4.352330
1 1 33 8.658932 4.396513
1 1 34 7.945098 4.389315
1 1 35 8.173656 4.366736
1 1 36 5.611780 4.419421
1 0 0 -0.000000 4.444445
1 0 1 7.291126 4.434452
1 0 2 6.850480 4.428522
1 0 3 6.904536 4.427404
1 0 4 6.505640 4.463867
1 0 5 6.687796 4.389758
1 0 6 6.579640 4.499822
1 0 7 6.970139 4.369445
1 0 8 7.872509 4.420026
1 0 9 8.104237 4.407111
1 0 10 6.277300 4.439078
1 0 11 6.774028 4.413335
1 0 12 6.063934 4.446678
1 0 13 7.202750 4.362659
1 0 14 7.320398 4.440103
1 0 15 6.016950 4.446460
1 0 16 6.129916 4.418913
1 0 17 6.182837 4.405927
1 0 18 7.531084 4.415245
1 0 19 5.982384 4.364792
1 0 20 6.943606 4.373650
1 0 21 6.196363 4.448854
1 0 22 8.569203 4.451765
1 0 23 -0.000000 4.444445
1 0 24 7.137377 4.460025
1 0 25 7.039828 4.439571
1 0 26 6.539999 4.429993
1 0 27 5.805377 4.409035
1 0 28 7.179512 4.470153
1 0 29 5.740068 4.482677
1 0 30 6.568031 4.373439
1 0 31 6.586897 4.387754
1 0 32 6.200001 4.461716
1 0 33 5.909304 4.469973
1 0 34 6.536865 4.443220
1 0 35 6.304936 4.408122
1 0 36 -0.000000 4.444445
2 1 0 -0.000000 4.113652
2 1 1 13.042176 4.535621
2 1 2 11.935159 4.549673
2 1 3 0.494473 4.410999
2 1 4 6.277912 4.552511
2 1 5 4.502560 4.572055
2 1 6 7.806466 4.553734
2 1 7 5.284107 4.528329
2 1 8 3.331702 4.530463
2 1 9 7.533045 4.509725
2 1 10 13.224853 4.474053
2 1 11 6.519829 4.551682
2 1 12 9.959251 4.553009
2 1 13 3.272389 4.521122
2 1 14 1.775671 4.583560
2 1 15 7.218795 4.508647
2 1 16 4.569315 4.521389
2 1 17 7.946929 4.590947
2 1 18 10.041482 4.568463
2 1 19 10.862491 4.482335
2 1 20 10.273585 4.492363
2 1 21 9.802925 4.500471
2 1 22 6.449845 4.491536
2 1 23 8.043388 4.521552
2 1 24 9.082948 4.537390
2 1 25 9.548301 4.472272
2 1 26 9.651674 4.544959
2 1 27 12.222925 4.454581
2 1 28 7.085919 4.547211
2 1 29 6.463253 4.460184
2 1 30 6.303005 4.496686
2 1 31 7.649552 4.504241
2 1 32 6.201921 4.388255
2 1 33 7.805645 4.481110
2 1 34 8.412287 4.427286
2 1 35 6.927679 4.570614
2 1 36 8.235607 4.428698
2 0 0 4.158969 4.484064
2 0 1 7.869000 4.475855
2 0 2 6.737844 4.491596
2 0 3 7.085266 4.491737
2 0 4 7.868622 4.480227
2 0 5 7.386035 4.547211
2 0 6 6.389024 4.517446
2 0 7 7.798299 4.501443
2 0 8 7.033282 4.476376
2 0 9 7.139837 4.450715
2 0 10 7.223822 4.541285
2 0 11 7.136096 4.507672
2 0 12 9.127556 4.464226
2 0 13 8.789495 4.469614
2 0 14 6.712968 4.432172
2 0 15 7.610610 4.392342
2 0 16 7.441123 4.517712
2 0 17 7.152786 4.455454
2 0 18 7.897504 4.418679
2 0 19 8.285578 4.459647
2 0 20 6.830057 4.481371
2 0 21 7.401420 4.465681
2 0 22 7.380732 4.383638
2 0 23 7.003226 4.499053
2 0 24 6.972638 4.481130
2 0 25 8.154763 4.441109
2 0 26 7.102037 4.539203
2 0 27 7.343678 4.461258
2 0 28 8.516257 4.483420
2 0 29 6.434193 4.441050
2 0 30 6.870641 4.456825
2 0 31 6.129405 4.437738
2 0 32 7.161607 4.449309
2 0 33 6.680347 4.480447
2 0 34 6.644271 4.473052
2 0 35 7.615512 4.361441
2 0 36 6.051287 4.502780
3 1 0 -0.000000 4.444445
3 1 1 5.626119 4.497657
3 1 2 6.574802 4.436439
3 1 3 8.285123 4.392727
3 1 4 9.290340 4.367404
3 1 5 8.737349 4.419499
3 1 6 7.599368 4.414387
3 1 7 7.784586 4.392612
3 1 8 8.193225 4.362507
3 1 9 9.455804 4.405015
3 1 10 7.798862 4.439748
3 1 11 8.340876 4.414797
3 1 12 7.201418 4.443674
3 1 13 8.865564 4.408316
3 1 14 8.321255 4.405578
3 1 15 8.165711 4.422743
3 1 16 7.734853 4.460443
3 1 17 7.959616 4.443734
3 1 18 8.665056 4.431347
3 1 19 6.418762 4.476436
3 1 20 7.075168 4.470033
3 1 21 9.043735 4.397634
3 1 22 8.158057 4.429875
3 1 23 8.075300 4.404549
3 1 24 7.755684 4.470393
3 1 25 7.782731 4.417488
3 1 26 8.167397 4.409327
3 1 27 7.772236 4.386138
3 1 28 8.184711 4.407966
3 1 29 7.446781 4.412907
3 1 30 8.198831 4.391917
3 1 31 8.213388 4.416512
3 1 32 6.311593 4.435101
3 1 33 7.203518 4.375315
3 1 34 7.704150 4.436341
3 1 35 7.825224 4.467217
3 1 36 0.571938 4.646128
3 0 0 -0.000000 4.444445
3 0 1 -9.512479 4.532557
3 0 2 7.524632 4.394716
3 0 3 6.214585 4.475755
3 0 4 6.198402 4.257729
3 0 5 6.084764 4.416610
3 0 6 6.650294 4.424974
3 0 7 6.715226 4.411817
3 0 8 7.091215 4.443674
3 0 9 6.758646 4.368873
3 0 10 4.924820 4.423624
3 0 11 7.800191 4.445313
3 0 12 6.172878 4.467597
3 0 13 5.743960 4.393422
3 0 14 6.970309 4.392129
3 0 15 6.861417 4.457202
3 0 16 5.730729 4.416747
3 0 17 6.259196 4.431917
3 0 18 6.877600 4.407306
3 0 19 6.446082 4.430601
3 0 20 6.253800 4.374204
3 0 21 7.509176 4.432546
3 0 22 6.637219 4.443773
3 0 23 6.889598 4.412732
3 0 24 6.577346 4.408705
3 0 25 6.201911 4.427090
3 0 26 6.220307 4.427580
3 0 27 6.144207 4.485150
3 0 28 6.396433 4.494402
3 0 29 5.932368 4.412323
3 0 30 6.397890 4.331386
3 0 31 5.740908 4.434845
3 0 32 6.518045 4.436459
3 0 33 6.533007 4.381334
3 0 34 6.069673 4.472532
3 0 35 6.243860 4.405461
3 0 36 -0.000000 4.444445
4 1 0 6.269279 4.457679
4 1 1 9.075012 4.415849
4 1 2 7.204493 4.398079
4 1 3 7.564047 4.421609
4 1 4 7.011145 4.326532
4 1 5 5.335267 4.435337
4 1 6 7.273542 4.483199
4 1 7 8.297338 4.466938
4 1 8 7.098468 4.388814
4 1 9 6.924624 4.381564
4 1 10 5.519849 4.411291
4 1 11 5.527933 4.439394
4 1 12 8.187275 4.439472
4 1 13 7.264085 4.462791
4 1 14 6.733890 4.386042
4 1 15 8.118341 4.407830
4 1 16 7.118669 4.420984
4 1 17 9.038600 4.412518
4 1 18 7.380291 4.413258
4 1 19 7.423448 4.423722
4 1 20 9.074802 4.418113
4 1 21 6.719955 4.463010
4 1 22 8.469018 4.425699
4 1 23 9.034228 4.444010
4 1 24 8.762555 4.365345
4 1 25 8.295922 4.480407
4 1 26 7.756937 4.380470
4 1 27 7.975347 4.402378
4 1 28 7.025818 4.420144
4 1 29 6.344066 4.448854
4 1 30 7.607350 4.423135
4 1 31 8.098387 4.446243
4 1 32 8.349014 4.469733
4 1 33 7.689647 4.434629
4 1 34 7.226390 4.460184
4 1 35 7.379282 4.459050
4 1 36 5.746780 4.497050
4 0 0 2.107991 4.408180
4 0 1 5.191468 4.422411
4 0 2 5.450305 4.459786
4 0 3 8.230476 4.408160
4 0 4 5.407032 4.394175
4 0 5 5.906851 4.416337
4 0 6 6.544156 4.440931
4 0 7 5.368546 4.422196
4 0 8 6.221329 4.406665
4 0 9 5.689135 4.410182
4 0 10 6.880372 4.364887
4 0 11 7.862506 4.300446
4 0 12 6.045837 4.422704
4 0 13 5.985198 4.418425
4 0 14 6.865324 4.428384
4 0 15 6.291897 4.430601
4 0 16 6.857121 4.430523
4 0 17 6.747696 4.481732
4 0 18 6.558702 4.441760
4 0 19 6.217598 4.412148
4 0 20 5.965201 4.402688
4 0 21 5.926249 4.444464
4 0 22 6.332728 4.365592
4 0 23 5.977713 4.361384
4 0 24 5.978194 4.375142
4 0 25 7.205451 4.430307
4 0 26 5.971218 4.473493
4 0 27 6.166172 4.485794
4 0 28 5.897365 4.392496
4 0 29 5.331232 4.414368
4 0 30 6.286011 4.473392
4 0 31 6.148853 4.427776
4 0 32 6.387196 4.423878
4 0 33 5.604186 4.423193
4 0 34 5.953942 4.428698
4 0 35 6.477318 4.383081
4 0 36 2.951009 4.499175
5 1 0 10.749051 4.392746
5 1 1 -0.284315 3.253027
5 1 2 7.735301 4.457103
5 1 3 6.544271 4.390066
5 1 4 8.064701 4.421922
5 1 5 5.651404 4.423800
5 1 6 9.865160 4.422450
5 1 7 6.336272 4.445571
5 1 8 9.548935 4.407947
5 1 9 7.332471 4.445808
5 1 10 7.112318 4.463050
5 1 11 7.974111 4.414855
5 1 12 7.319118 4.437443
5 1 13 7.260311 4.420280
5 1 14 8.868913 4.369999
5 1 15 8.612890 4.417546
5 1 16 9.027875 4.402339
5 1 17 6.932701 4.476175
5 1 18 6.098161 4.394754
5 1 19 8.934515 4.385253
5 1 20 9.332669 4.442648
5 1 21 7.692822 4.454184
5 1 22 8.163602 4.342803
5 1 23 9.021913 4.369388
5 1 24 8.769176 4.408393
5 1 25 6.520201 4.450953
5 1 26 8.177164 4.425112
5 1 27 8.208364 4.408122
5 1 28 6.754901 4.457798
5 1 29 8.332254 4.465541
5 1 30 7.403607 4.347392
5 1 31 8.648313 4.440497
5 1 32 6.955539 4.415654
5 1 33 7.445790 4.474633
5 1 34 5.629806 4.455018
5 1 35 6.617677 4.467177
5 1 36 7.781715 4.590441
5 0 0 -0.000000 4.444445
5 0 1 -0.000000 4.444445
5 0 2 6.318812 4.430523
5 0 3 5.247383 4.473473
5 0 4 7.406726 4.484305
5 0 5 7.516034 4.354092
5 0 6 7.589958 4.389796
5 0 7 5.603924 4.329360
5 0 8 5.887191 4.445847
5 0 9 6.939216 4.439394
5 0 10 6.367183 4.364373
5 0 11 5.360364 4.465482
5 0 12 6.546875 4.387986
5 0 13 6.028120 4.411680
5 0 14 5.915830 4.442648
5 0 15 6.030724 4.382793
5 0 16 6.382343 4.458812
5 0 17 6.354501 4.331630
5 0 18 5.855208 4.345238
5 0 19 6.521133 4.353808
5 0 20 7.058844 4.406820
5 0 21 6.645443 4.477458
5 0 22 6.075351 4.360091
5 0 23 6.215940 4.470613
5 0 24 5.959884 4.425876
5 0 25 5.059072 4.396899
5 0 26 5.975781 4.403347
5 0 27 4.507116 4.446203
5 0 28 4.798807 4.388082
5 0 29 6.108070 4.464963
5 0 30 5.813091 4.390220
5 0 31 4.888583 4.366755
5 0 32 5.800259 4.323390
5 0 33 6.069884 4.294223
5 0 34 4.967382 4.474313
5 0 35 2.344768 4.447587
5 0 36 -0.000000 4.444445
6 1 0 7.404146 4.403036
6 1 1 6.758184 4.384446
6 1 2 5.900063 4.363307
6 1 3 9.194655 4.452618
6 1 4 8.039410 4.474293
6 1 5 7.260202 4.404394
6 1 6 5.840558 4.345654
6 1 7 7.630387 4.382006
6 1 8 5.206583 4.412732
6 1 9 7.344490 4.434275
6 1 10 6.099459 4.409035
6 1 11 6.560957 4.466579
6 1 12 8.190442 4.433017
6 1 13 7.202407 4.367213
6 1 14 4.935986 4.408705
6 1 15 5.935975 4.380470
6 1 16 6.710865 4.410980
6 1 17 6.856426 4.417800
6 1 18 8.406287 4.434865
6 1 19 8.327676 4.437404
6 1 20 7.155525 4.422724
6 1 21 7.601789 4.415537
6 1 22 6.901209 4.356824
6 1 23 6.443478 4.386003
6 1 24 7.637187 4.423252
6 1 25 6.768374 4.466100
6 1 26 6.784173 4.407597
6 1 27 7.826549 4.424779
6 1 28 6.662946 4.464585
6 1 29 6.677148 4.391705
6 1 30 5.725139 4.376348
6 1 31 6.766654 4.422939
6 1 32 4.766653 4.512167
6 1 33 7.616835 4.459766
6 1 34 6.932131 4.399956
6 1 35 7.934973 4.434433
6 1 36 6.977947 4.418659
6 0 0 2.668831 4.411291
6 0 1 5.774782 4.340636
6 0 2 4.975334 4.432369
6 0 3 5.461346 4.343709
6 0 4 4.847885 4.482556
6 0 5 5.026007 4.408005
6 0 6 6.225503 4.399027
6 0 7 5.343832 4.374453
6 0 8 5.297193 4.408083
6 0 9 5.624524 4.427365
6 0 10 6.148744 4.392901
6 0 11 5.722342 4.385273
6 0 12 5.969927 4.508668
6 0 13 6.729183 4.421277
6 0 14 5.835696 4.443536
6 0 15 6.215154 4.372866
6 0 16 5.531367 4.406762
